SnapshotDate,AccountID,CustomerID,ProductID,BranchID,Balance_VND,NPLGroup
2023-02-28,A0000008,C00003,P006,B035,5499715273,N/A
2023-02-28,A0000009,C00003,P007,B035,7613963927,N/A
2023-02-28,A0000010,C00003,P001,B035,5833334738,N/A
2023-02-28,A0000011,C00003,P205,B035,351439025,Nhóm 1
2023-02-28,A0000012,C00003,P204,B035,457612519,Nhóm 1
2023-02-28,A0000013,C00003,P205,B035,118812578,Nhóm 1
2023-02-28,A0000014,C00003,P301,B035,26183128355,N/A
2023-02-28,A0000015,C00004,P004,B006,98188592,N/A
2023-02-28,A0000016,C00004,P104,B006,86693648,Nhóm 1
2023-02-28,A0000017,C00004,P203,B006,8853444,Nhóm 1
2023-02-28,A0000018,C00005,P003,B026,107938295,N/A
2023-02-28,A0000019,C00005,P203,B026,0,N/A
2023-02-28,A0000020,C00006,P007,B050,51577548,N/A
2023-02-28,A0000021,C00006,P202,B050,0,N/A
2023-02-28,A0000032,C00009,P006,B020,140366257,N/A
2023-02-28,A0000033,C00009,P202,B020,0,N/A
2023-02-28,A0000034,C00010,P006,B035,6536459995,N/A
2023-02-28,A0000035,C00010,P001,B035,6365262857,N/A
2023-02-28,A0000036,C00010,P004,B035,51741535295,N/A
2023-02-28,A0000053,C00015,P003,B018,139123658,N/A
2023-02-28,A0000054,C00015,P201,B018,0,N/A
2023-02-28,A0000055,C00016,P002,B025,104750231,N/A
2023-02-28,A0000056,C00016,P203,B025,0,N/A
2023-02-28,A0000057,C00017,P003,B033,162186723,N/A
2023-02-28,A0000058,C00017,P202,B033,0,N/A
2023-02-28,A0000061,C00019,P004,B036,750546994,N/A
2023-02-28,A0000062,C00019,P006,B036,994951509,N/A
2023-02-28,A0000063,C00019,P202,B036,0,N/A
2023-02-28,A0000064,C00019,P204,B036,0,N/A
2023-02-28,A0000067,C00021,P006,B043,1702873880,N/A
2023-02-28,A0000068,C00021,P005,B043,812831016,N/A
2023-02-28,A0000069,C00021,P202,B043,0,N/A
2023-02-28,A0000070,C00021,P203,B043,58635315,Nhóm 1
2023-02-28,A0000073,C00023,P004,B027,336782823,N/A
2023-02-28,A0000074,C00023,P201,B027,0,N/A
2023-02-28,A0000077,C00025,P007,B026,125409937,N/A
2023-02-28,A0000078,C00025,P201,B026,0,N/A
2023-02-28,A0000081,C00027,P005,B006,529526156,N/A
2023-02-28,A0000082,C00027,P005,B006,711820959,N/A
2023-02-28,A0000083,C00027,P204,B006,65522539,Nhóm 1
2023-02-28,A0000084,C00027,P203,B006,11135234,Nhóm 1
2023-02-28,A0000085,C00028,P005,B027,220683145,N/A
2023-02-28,A0000086,C00028,P203,B027,7426647,Nhóm 1
2023-02-28,A0000089,C00030,P005,B023,837646486,N/A
2023-02-28,A0000090,C00030,P006,B023,891015989,N/A
2023-02-28,A0000091,C00030,P204,B023,18934256,Nhóm 1
2023-02-28,A0000092,C00030,P203,B023,65959148,Nhóm 1
2023-02-28,A0000095,C00032,P002,B049,182926150,N/A
2023-02-28,A0000096,C00032,P202,B049,0,N/A
2023-02-28,A0000097,C00033,P001,B018,284921377,N/A
2023-02-28,A0000098,C00033,P202,B018,0,N/A
2023-02-28,A0000111,C00038,P007,B024,77172108,N/A
2023-02-28,A0000112,C00038,P102,B024,163740536,Nhóm 1
2023-02-28,A0000113,C00038,P202,B024,0,N/A
2023-02-28,A0000116,C00040,P003,B006,7396065153,N/A
2023-02-28,A0000117,C00040,P003,B006,5629372653,N/A
2023-02-28,A0000118,C00040,P002,B006,2880258565,N/A
2023-02-28,A0000119,C00040,P206,B006,0,N/A
2023-02-28,A0000120,C00040,P205,B006,204647821,Nhóm 1
2023-02-28,A0000121,C00040,P206,B006,320418862,Nhóm 1
2023-02-28,A0000122,C00040,P305,B006,10724220049,N/A
2023-02-28,A0000123,C00041,P004,B017,41804077896,N/A
2023-02-28,A0000124,C00041,P003,B017,33215015244,N/A
2023-02-28,A0000125,C00041,P003,B017,113542733018,N/A
2023-02-28,A0000126,C00041,P004,B017,39657371044,N/A
2023-02-28,A0000128,C00041,P206,B017,0,N/A
2023-02-28,A0000132,C00042,P002,B029,83992792,N/A
2023-02-28,A0000133,C00042,P203,B029,5532501,Nhóm 1
2023-02-28,A0000134,C00043,P004,B007,136203994,N/A
2023-02-28,A0000135,C00043,P202,B007,0,N/A
2023-02-28,A0000136,C00044,P002,B010,3962456951,N/A
2023-02-28,A0000137,C00044,P003,B010,4933902413,N/A
2023-02-28,A0000138,C00044,P007,B010,10749666274,N/A
2023-02-28,A0000139,C00044,P206,B010,50053595,Nhóm 1
2023-02-28,A0000140,C00044,P204,B010,531558867,Nhóm 1
2023-02-28,A0000141,C00044,P206,B010,83016996,Nhóm 1
2023-02-28,A0000142,C00045,P006,B006,15970943283,N/A
2023-02-28,A0000143,C00045,P002,B006,14115379090,N/A
2023-02-28,A0000144,C00045,P001,B006,4329964213,N/A
2023-02-28,A0000145,C00045,P206,B006,106611903,Nhóm 1
2023-02-28,A0000146,C00045,P206,B006,161673761,Nhóm 1
2023-02-28,A0000147,C00045,P204,B006,0,N/A
2023-02-28,A0000148,C00045,P304,B006,20780773539,N/A
2023-02-28,A0000149,C00046,P007,B035,1091987427,N/A
2023-02-28,A0000150,C00046,P003,B035,602887895,N/A
2023-02-28,A0000151,C00046,P104,B035,818629338,Nhóm 3
2023-02-28,A0000152,C00046,P203,B035,35058535,Nhóm 1
2023-02-28,A0000153,C00046,P203,B035,35687246,Nhóm 1
