SnapshotDate,AccountID,CustomerID,ProductID,BranchID,Balance_VND,NPLGroup
2024-02-29,A0000001,C00001,P004,B025,549602214,N/A
2024-02-29,A0000002,C00001,P001,B025,1341187736,N/A
2024-02-29,A0000003,C00001,P102,B025,2441759547,Nhóm 1
2024-02-29,A0000004,C00001,P203,B025,24258343,Nhóm 1
2024-02-29,A0000005,C00001,P202,B025,0,N/A
2024-02-29,A0000006,C00002,P001,B022,33614740,N/A
2024-02-29,A0000007,C00002,P203,B022,0,N/A
2024-02-29,A0000008,C00003,P006,B035,13087391454,N/A
2024-02-29,A0000009,C00003,P007,B035,5665695784,N/A
2024-02-29,A0000010,C00003,P001,B035,10157000554,N/A
2024-02-29,A0000011,C00003,P205,B035,0,N/A
2024-02-29,A0000012,C00003,P204,B035,0,N/A
2024-02-29,A0000013,C00003,P205,B035,0,N/A
2024-02-29,A0000014,C00003,P301,B035,8613144496,N/A
2024-02-29,A0000015,C00004,P004,B006,102292296,N/A
2024-02-29,A0000016,C00004,P104,B006,251744500,Nhóm 1
2024-02-29,A0000017,C00004,P203,B006,12984956,Nhóm 1
2024-02-29,A0000018,C00005,P003,B026,105105585,N/A
2024-02-29,A0000019,C00005,P203,B026,0,N/A
2024-02-29,A0000020,C00006,P007,B050,151333580,N/A
2024-02-29,A0000021,C00006,P202,B050,0,N/A
2024-02-29,A0000022,C00007,P006,B039,775093901,N/A
2024-02-29,A0000023,C00007,P002,B039,836912664,N/A
2024-02-29,A0000024,C00007,P204,B039,0,N/A
2024-02-29,A0000025,C00007,P203,B039,21826614,Nhóm 1
2024-02-29,A0000032,C00009,P006,B020,54075764,N/A
2024-02-29,A0000033,C00009,P202,B020,0,N/A
2024-02-29,A0000034,C00010,P006,B035,20344561055,N/A
2024-02-29,A0000035,C00010,P001,B035,3246272428,N/A
2024-02-29,A0000036,C00010,P004,B035,4024101450,N/A
2024-02-29,A0000038,C00010,P205,B035,0,N/A
2024-02-29,A0000039,C00010,P205,B035,0,N/A
2024-02-29,A0000040,C00010,P204,B035,0,N/A
2024-02-29,A0000041,C00010,P301,B035,3875359219,N/A
2024-02-29,A0000042,C00011,P007,B035,385395745,N/A
2024-02-29,A0000043,C00011,P003,B035,398306267,N/A
2024-02-29,A0000047,C00012,P006,B026,186622316,N/A
2024-02-29,A0000048,C00012,P203,B026,26071838,Nhóm 1
2024-02-29,A0000049,C00013,P001,B034,145542416,N/A
2024-02-29,A0000050,C00013,P203,B034,37337459,Nhóm 1
2024-02-29,A0000051,C00014,P003,B045,85093540,N/A
2024-02-29,A0000053,C00015,P003,B018,74028747,N/A
2024-02-29,A0000054,C00015,P201,B018,0,N/A
2024-02-29,A0000055,C00016,P002,B025,144339082,N/A
2024-02-29,A0000056,C00016,P203,B025,17660837,Nhóm 1
2024-02-29,A0000057,C00017,P003,B033,187776319,N/A
2024-02-29,A0000058,C00017,P202,B033,0,N/A
2024-02-29,A0000059,C00018,P005,B022,117081651,N/A
2024-02-29,A0000060,C00018,P201,B022,0,N/A
2024-02-29,A0000061,C00019,P004,B036,853077697,N/A
2024-02-29,A0000062,C00019,P006,B036,789820470,N/A
2024-02-29,A0000063,C00019,P202,B036,0,N/A
2024-02-29,A0000064,C00019,P204,B036,95434307,Nhóm 1
2024-02-29,A0000067,C00021,P006,B043,713224309,N/A
2024-02-29,A0000068,C00021,P005,B043,1286924442,N/A
2024-02-29,A0000069,C00021,P202,B043,0,N/A
2024-02-29,A0000070,C00021,P203,B043,0,N/A
2024-02-29,A0000073,C00023,P004,B027,151319686,N/A
2024-02-29,A0000074,C00023,P201,B027,0,N/A
2024-02-29,A0000075,C00024,P003,B030,62604572,N/A
2024-02-29,A0000077,C00025,P007,B026,98051054,N/A
2024-02-29,A0000078,C00025,P201,B026,0,N/A
2024-02-29,A0000079,C00026,P003,B026,258233702,N/A
2024-02-29,A0000080,C00026,P203,B026,10840114,Nhóm 1
2024-02-29,A0000081,C00027,P005,B006,599148595,N/A
2024-02-29,A0000082,C00027,P005,B006,1603099048,N/A
2024-02-29,A0000083,C00027,P204,B006,91308321,Nhóm 1
2024-02-29,A0000084,C00027,P203,B006,0,N/A
2024-02-29,A0000085,C00028,P005,B027,106303887,N/A
2024-02-29,A0000086,C00028,P203,B027,20557357,Nhóm 1
2024-02-29,A0000089,C00030,P005,B023,1000698493,N/A
