SnapshotDate,AccountID,CustomerID,ProductID,BranchID,Balance_VND,NPLGroup
2025-06-30,A0000001,C00001,P004,B025,1105191899,N/A
2025-06-30,A0000002,C00001,P001,B025,1490328777,N/A
2025-06-30,A0000003,C00001,P102,B025,1208458270,Nhóm 1
2025-06-30,A0000004,C00001,P203,B025,0,N/A
2025-06-30,A0000005,C00001,P202,B025,0,N/A
2025-06-30,A0000006,C00002,P001,B022,229504928,N/A
2025-06-30,A0000007,C00002,P203,B022,27762632,Nhóm 1
2025-06-30,A0000008,C00003,P006,B035,5243762785,N/A
2025-06-30,A0000009,C00003,P007,B035,6287450738,N/A
2025-06-30,A0000010,C00003,P001,B035,5280015910,N/A
2025-06-30,A0000011,C00003,P205,B035,0,N/A
2025-06-30,A0000012,C00003,P204,B035,0,N/A
2025-06-30,A0000013,C00003,P205,B035,129018305,Nhóm 1
2025-06-30,A0000014,C00003,P301,B035,18142584941,N/A
2025-06-30,A0000015,C00004,P004,B006,62006987,N/A
2025-06-30,A0000016,C00004,P104,B006,325626384,Nhóm 1
2025-06-30,A0000017,C00004,P203,B006,0,N/A
2025-06-30,A0000018,C00005,P003,B026,197351904,N/A
2025-06-30,A0000019,C00005,P203,B026,13535624,Nhóm 1
2025-06-30,A0000020,C00006,P007,B050,217622860,N/A
2025-06-30,A0000021,C00006,P202,B050,0,N/A
2025-06-30,A0000022,C00007,P006,B039,423759344,N/A
2025-06-30,A0000023,C00007,P002,B039,1687540715,N/A
2025-06-30,A0000024,C00007,P204,B039,57019182,Nhóm 1
2025-06-30,A0000025,C00007,P203,B039,0,N/A
2025-06-30,A0000032,C00009,P006,B020,145869761,N/A
2025-06-30,A0000033,C00009,P202,B020,0,N/A
2025-06-30,A0000034,C00010,P006,B035,3793583244,N/A
2025-06-30,A0000035,C00010,P001,B035,4544661644,N/A
2025-06-30,A0000036,C00010,P004,B035,8369991436,N/A
2025-06-30,A0000037,C00010,P104,B035,11071930161,Nhóm 1
2025-06-30,A0000038,C00010,P205,B035,38158083,Nhóm 1
2025-06-30,A0000039,C00010,P205,B035,0,N/A
2025-06-30,A0000040,C00010,P204,B035,0,N/A
2025-06-30,A0000041,C00010,P301,B035,23405477125,N/A
2025-06-30,A0000042,C00011,P007,B035,1499961651,N/A
2025-06-30,A0000043,C00011,P003,B035,661596185,N/A
2025-06-30,A0000044,C00011,P103,B035,1388044066,Nhóm 1
2025-06-30,A0000045,C00011,P203,B035,19217111,Nhóm 1
2025-06-30,A0000046,C00011,P203,B035,0,N/A
2025-06-30,A0000047,C00012,P006,B026,232937523,N/A
2025-06-30,A0000048,C00012,P203,B026,8158730,Nhóm 1
2025-06-30,A0000049,C00013,P001,B034,154760726,N/A
2025-06-30,A0000050,C00013,P203,B034,0,N/A
2025-06-30,A0000051,C00014,P003,B045,115401714,N/A
2025-06-30,A0000052,C00014,P203,B045,48220048,Nhóm 1
2025-06-30,A0000053,C00015,P003,B018,298116622,N/A
2025-06-30,A0000054,C00015,P201,B018,0,N/A
2025-06-30,A0000055,C00016,P002,B025,135921859,N/A
2025-06-30,A0000056,C00016,P203,B025,6452056,Nhóm 1
2025-06-30,A0000057,C00017,P003,B033,58236886,N/A
2025-06-30,A0000058,C00017,P202,B033,0,N/A
2025-06-30,A0000059,C00018,P005,B022,121666989,N/A
2025-06-30,A0000060,C00018,P201,B022,0,N/A
2025-06-30,A0000061,C00019,P004,B036,792121852,N/A
2025-06-30,A0000062,C00019,P006,B036,1513926602,N/A
2025-06-30,A0000063,C00019,P202,B036,0,N/A
2025-06-30,A0000064,C00019,P204,B036,65626320,Nhóm 1
2025-06-30,A0000065,C00020,P003,B020,88895859,N/A
2025-06-30,A0000066,C00020,P201,B020,0,N/A
2025-06-30,A0000067,C00021,P006,B043,1772424023,N/A
2025-06-30,A0000068,C00021,P005,B043,1191909209,N/A
2025-06-30,A0000069,C00021,P202,B043,0,N/A
2025-06-30,A0000070,C00021,P203,B043,18051907,Nhóm 1
2025-06-30,A0000071,C00022,P005,B021,518494367,N/A
2025-06-30,A0000072,C00022,P201,B021,0,N/A
2025-06-30,A0000073,C00023,P004,B027,109805983,N/A
2025-06-30,A0000074,C00023,P201,B027,0,N/A
2025-06-30,A0000075,C00024,P003,B030,124447125,N/A
2025-06-30,A0000076,C00024,P201,B030,0,N/A
2025-06-30,A0000077,C00025,P007,B026,135021193,N/A
2025-06-30,A0000078,C00025,P201,B026,0,N/A
2025-06-30,A0000079,C00026,P003,B026,123257161,N/A
2025-06-30,A0000080,C00026,P203,B026,6485072,Nhóm 1
2025-06-30,A0000081,C00027,P005,B006,585976206,N/A
2025-06-30,A0000082,C00027,P005,B006,1999202231,N/A
2025-06-30,A0000083,C00027,P204,B006,21683597,Nhóm 1
2025-06-30,A0000084,C00027,P203,B006,60872892,Nhóm 1
2025-06-30,A0000085,C00028,P005,B027,46355296,N/A
2025-06-30,A0000086,C00028,P203,B027,0,N/A
2025-06-30,A0000087,C00029,P006,B025,175056736,N/A
2025-06-30,A0000088,C00029,P203,B025,26876919,Nhóm 1
2025-06-30,A0000089,C00030,P005,B023,1317639934,N/A
2025-06-30,A0000090,C00030,P006,B023,670019915,N/A
2025-06-30,A0000091,C00030,P204,B023,0,N/A
2025-06-30,A0000092,C00030,P203,B023,64156006,Nhóm 1
2025-06-30,A0000093,C00031,P002,B040,164325912,N/A
2025-06-30,A0000094,C00031,P202,B040,0,N/A
2025-06-30,A0000095,C00032,P002,B049,200175757,N/A
2025-06-30,A0000096,C00032,P202,B049,0,N/A
2025-06-30,A0000097,C00033,P001,B018,209859882,N/A
2025-06-30,A0000098,C00033,P202,B018,0,N/A
2025-06-30,A0000099,C00034,P006,B033,420766318,N/A
2025-06-30,A0000100,C00034,P001,B033,1076623876,N/A
2025-06-30,A0000102,C00034,P203,B033,0,N/A
2025-06-30,A0000103,C00034,P204,B033,0,N/A
2025-06-30,A0000105,C00035,P001,B008,443850850,N/A
2025-06-30,A0000106,C00035,P202,B008,0,N/A
2025-06-30,A0000107,C00036,P006,B013,40345653,N/A
2025-06-30,A0000108,C00036,P202,B013,0,N/A
2025-06-30,A0000109,C00037,P005,B019,51226643,N/A
2025-06-30,A0000111,C00038,P007,B024,81307824,N/A
2025-06-30,A0000112,C00038,P102,B024,146054839,Nhóm 1
2025-06-30,A0000113,C00038,P202,B024,0,N/A
2025-06-30,A0000114,C00039,P003,B009,62691575,N/A
2025-06-30,A0000115,C00039,P203,B009,0,N/A
2025-06-30,A0000116,C00040,P003,B006,8314956740,N/A
2025-06-30,A0000117,C00040,P003,B006,12366589253,N/A
2025-06-30,A0000118,C00040,P002,B006,14237959101,N/A
2025-06-30,A0000119,C00040,P206,B006,39104471,Nhóm 1
2025-06-30,A0000120,C00040,P205,B006,0,N/A
2025-06-30,A0000121,C00040,P206,B006,0,N/A
2025-06-30,A0000122,C00040,P305,B006,11383101825,N/A
2025-06-30,A0000123,C00041,P004,B017,48870885422,N/A
2025-06-30,A0000124,C00041,P003,B017,32783854151,N/A
2025-06-30,A0000125,C00041,P003,B017,32292247764,N/A
2025-06-30,A0000126,C00041,P004,B017,40371671226,N/A
2025-06-30,A0000127,C00041,P106,B017,28645993455,Nhóm 1
2025-06-30,A0000128,C00041,P206,B017,455918395,Nhóm 1
2025-06-30,A0000129,C00041,P206,B017,0,N/A
2025-06-30,A0000130,C00041,P206,B017,658411174,Nhóm 1
2025-06-30,A0000131,C00041,P305,B017,71386297781,N/A
2025-06-30,A0000132,C00042,P002,B029,99221757,N/A
2025-06-30,A0000133,C00042,P203,B029,0,N/A
2025-06-30,A0000134,C00043,P004,B007,92382715,N/A
2025-06-30,A0000135,C00043,P202,B007,0,N/A
2025-06-30,A0000136,C00044,P002,B010,8620848444,N/A
2025-06-30,A0000137,C00044,P003,B010,9888763349,N/A
2025-06-30,A0000138,C00044,P007,B010,9619140673,N/A
2025-06-30,A0000139,C00044,P206,B010,0,N/A
2025-06-30,A0000140,C00044,P204,B010,52319768,Nhóm 1
2025-06-30,A0000141,C00044,P206,B010,163938213,Nhóm 1
2025-06-30,A0000142,C00045,P006,B006,6506924306,N/A
2025-06-30,A0000143,C00045,P002,B006,7537212984,N/A
2025-06-30,A0000144,C00045,P001,B006,6344628177,N/A
2025-06-30,A0000145,C00045,P206,B006,228316676,Nhóm 1
2025-06-30,A0000146,C00045,P206,B006,0,N/A
2025-06-30,A0000147,C00045,P204,B006,0,N/A
2025-06-30,A0000148,C00045,P304,B006,38632089847,N/A
2025-06-30,A0000149,C00046,P007,B035,456753149,N/A
2025-06-30,A0000150,C00046,P003,B035,1169975511,N/A
