SnapshotDate,AccountID,CustomerID,ProductID,BranchID,Balance_VND,NPLGroup
2024-05-31,A0000001,C00001,P004,B025,1031401596,N/A
2024-05-31,A0000002,C00001,P001,B025,2214723639,N/A
2024-05-31,A0000003,C00001,P102,B025,3760498608,Nhóm 1
2024-05-31,A0000004,C00001,P203,B025,0,N/A
2024-05-31,A0000005,C00001,P202,B025,0,N/A
2024-05-31,A0000006,C00002,P001,B022,113097285,N/A
2024-05-31,A0000007,C00002,P203,B022,0,N/A
2024-05-31,A0000008,C00003,P006,B035,6945886332,N/A
2024-05-31,A0000009,C00003,P007,B035,10283216896,N/A
2024-05-31,A0000010,C00003,P001,B035,8957209559,N/A
2024-05-31,A0000011,C00003,P205,B035,241341051,Nhóm 1
2024-05-31,A0000012,C00003,P204,B035,133291419,Nhóm 1
2024-05-31,A0000013,C00003,P205,B035,49977458,Nhóm 1
2024-05-31,A0000014,C00003,P301,B035,6883252101,N/A
2024-05-31,A0000015,C00004,P004,B006,67119263,N/A
2024-05-31,A0000016,C00004,P104,B006,465693951,Nhóm 1
2024-05-31,A0000017,C00004,P203,B006,0,N/A
2024-05-31,A0000018,C00005,P003,B026,140712647,N/A
2024-05-31,A0000019,C00005,P203,B026,7582906,Nhóm 1
2024-05-31,A0000020,C00006,P007,B050,67502463,N/A
2024-05-31,A0000021,C00006,P202,B050,0,N/A
2024-05-31,A0000022,C00007,P006,B039,675236487,N/A
2024-05-31,A0000023,C00007,P002,B039,554502997,N/A
2024-05-31,A0000024,C00007,P204,B039,36769986,Nhóm 1
2024-05-31,A0000025,C00007,P203,B039,0,N/A
2024-05-31,A0000032,C00009,P006,B020,137613263,N/A
2024-05-31,A0000033,C00009,P202,B020,0,N/A
2024-05-31,A0000034,C00010,P006,B035,2404854859,N/A
2024-05-31,A0000035,C00010,P001,B035,5560042946,N/A
2024-05-31,A0000036,C00010,P004,B035,9457363906,N/A
2024-05-31,A0000038,C00010,P205,B035,109460062,Nhóm 1
2024-05-31,A0000039,C00010,P205,B035,205884891,Nhóm 1
2024-05-31,A0000040,C00010,P204,B035,83040290,Nhóm 1
2024-05-31,A0000041,C00010,P301,B035,10429470907,N/A
2024-05-31,A0000042,C00011,P007,B035,1283951127,N/A
2024-05-31,A0000043,C00011,P003,B035,337718872,N/A
2024-05-31,A0000046,C00011,P203,B035,0,N/A
2024-05-31,A0000047,C00012,P006,B026,138730276,N/A
2024-05-31,A0000048,C00012,P203,B026,0,N/A
2024-05-31,A0000049,C00013,P001,B034,145851604,N/A
2024-05-31,A0000050,C00013,P203,B034,5657470,Nhóm 1
2024-05-31,A0000051,C00014,P003,B045,274156164,N/A
2024-05-31,A0000052,C00014,P203,B045,0,N/A
2024-05-31,A0000053,C00015,P003,B018,200374387,N/A
2024-05-31,A0000054,C00015,P201,B018,0,N/A
2024-05-31,A0000055,C00016,P002,B025,135107402,N/A
2024-05-31,A0000056,C00016,P203,B025,14434147,Nhóm 1
2024-05-31,A0000057,C00017,P003,B033,92549925,N/A
2024-05-31,A0000058,C00017,P202,B033,0,N/A
2024-05-31,A0000059,C00018,P005,B022,254773672,N/A
2024-05-31,A0000060,C00018,P201,B022,0,N/A
2024-05-31,A0000061,C00019,P004,B036,690902517,N/A
2024-05-31,A0000062,C00019,P006,B036,629760088,N/A
2024-05-31,A0000063,C00019,P202,B036,0,N/A
2024-05-31,A0000064,C00019,P204,B036,17673045,Nhóm 1
2024-05-31,A0000067,C00021,P006,B043,1981572229,N/A
2024-05-31,A0000068,C00021,P005,B043,665429669,N/A
2024-05-31,A0000069,C00021,P202,B043,0,N/A
2024-05-31,A0000070,C00021,P203,B043,0,N/A
2024-05-31,A0000073,C00023,P004,B027,165145323,N/A
2024-05-31,A0000074,C00023,P201,B027,0,N/A
2024-05-31,A0000075,C00024,P003,B030,81808326,N/A
2024-05-31,A0000076,C00024,P201,B030,0,N/A
2024-05-31,A0000077,C00025,P007,B026,74807452,N/A
2024-05-31,A0000078,C00025,P201,B026,0,N/A
2024-05-31,A0000079,C00026,P003,B026,116561543,N/A
2024-05-31,A0000080,C00026,P203,B026,0,N/A
2024-05-31,A0000081,C00027,P005,B006,514198926,N/A
2024-05-31,A0000082,C00027,P005,B006,1648449802,N/A
2024-05-31,A0000083,C00027,P204,B006,0,N/A
2024-05-31,A0000084,C00027,P203,B006,12967271,Nhóm 1
2024-05-31,A0000085,C00028,P005,B027,52846322,N/A
2024-05-31,A0000086,C00028,P203,B027,6170319,Nhóm 1
2024-05-31,A0000089,C00030,P005,B023,1436493543,N/A
2024-05-31,A0000090,C00030,P006,B023,490664490,N/A
2024-05-31,A0000091,C00030,P204,B023,28695913,Nhóm 1
2024-05-31,A0000092,C00030,P203,B023,0,N/A
2024-05-31,A0000093,C00031,P002,B040,128159382,N/A
2024-05-31,A0000094,C00031,P202,B040,0,N/A
2024-05-31,A0000095,C00032,P002,B049,155744471,N/A
2024-05-31,A0000096,C00032,P202,B049,0,N/A
2024-05-31,A0000097,C00033,P001,B018,141444840,N/A
2024-05-31,A0000098,C00033,P202,B018,0,N/A
2024-05-31,A0000107,C00036,P006,B013,188256531,N/A
2024-05-31,A0000111,C00038,P007,B024,46953059,N/A
2024-05-31,A0000112,C00038,P102,B024,142411499,Nhóm 1
2024-05-31,A0000113,C00038,P202,B024,0,N/A
2024-05-31,A0000114,C00039,P003,B009,78663994,N/A
2024-05-31,A0000116,C00040,P003,B006,11351912482,N/A
2024-05-31,A0000117,C00040,P003,B006,4939197738,N/A
2024-05-31,A0000118,C00040,P002,B006,8650863174,N/A
2024-05-31,A0000119,C00040,P206,B006,36215060,Nhóm 1
2024-05-31,A0000120,C00040,P205,B006,105950518,Nhóm 1
2024-05-31,A0000121,C00040,P206,B006,320408514,Nhóm 1
2024-05-31,A0000122,C00040,P305,B006,19297642525,N/A
2024-05-31,A0000123,C00041,P004,B017,46204633990,N/A
2024-05-31,A0000124,C00041,P003,B017,76048502648,N/A
2024-05-31,A0000125,C00041,P003,B017,33262003381,N/A
2024-05-31,A0000126,C00041,P004,B017,27722875464,N/A
2024-05-31,A0000127,C00041,P106,B017,5454042273,Nhóm 1
2024-05-31,A0000128,C00041,P206,B017,0,N/A
2024-05-31,A0000129,C00041,P206,B017,0,N/A
2024-05-31,A0000130,C00041,P206,B017,0,N/A
2024-05-31,A0000131,C00041,P305,B017,27042592713,N/A
2024-05-31,A0000132,C00042,P002,B029,104834720,N/A
2024-05-31,A0000133,C00042,P203,B029,10987833,Nhóm 1
2024-05-31,A0000134,C00043,P004,B007,238569282,N/A
2024-05-31,A0000135,C00043,P202,B007,0,N/A
2024-05-31,A0000136,C00044,P002,B010,4584126346,N/A
2024-05-31,A0000137,C00044,P003,B010,9189673747,N/A
2024-05-31,A0000138,C00044,P007,B010,7144915982,N/A
2024-05-31,A0000139,C00044,P206,B010,0,N/A
2024-05-31,A0000140,C00044,P204,B010,0,N/A
