SnapshotDate,AccountID,CustomerID,ProductID,BranchID,Balance_VND,NPLGroup
2025-12-31,A0000001,C00001,P004,B025,664273316,N/A
2025-12-31,A0000002,C00001,P001,B025,1389208103,N/A
2025-12-31,A0000003,C00001,P102,B025,1764940724,Nhóm 1
2025-12-31,A0000004,C00001,P203,B025,0,N/A
2025-12-31,A0000005,C00001,P202,B025,0,N/A
2025-12-31,A0000006,C00002,P001,B022,73086547,N/A
2025-12-31,A0000007,C00002,P203,B022,25907759,Nhóm 1
2025-12-31,A0000008,C00003,P006,B035,12699820624,N/A
2025-12-31,A0000009,C00003,P007,B035,7894379302,N/A
2025-12-31,A0000010,C00003,P001,B035,6966143445,N/A
2025-12-31,A0000011,C00003,P205,B035,95617361,Nhóm 1
2025-12-31,A0000012,C00003,P204,B035,55986562,Nhóm 1
2025-12-31,A0000013,C00003,P205,B035,184965022,Nhóm 1
2025-12-31,A0000014,C00003,P301,B035,4179038285,N/A
2025-12-31,A0000015,C00004,P004,B006,65573177,N/A
2025-12-31,A0000016,C00004,P104,B006,674529947,Nhóm 1
2025-12-31,A0000017,C00004,P203,B006,0,N/A
2025-12-31,A0000018,C00005,P003,B026,172153548,N/A
2025-12-31,A0000019,C00005,P203,B026,14173655,Nhóm 1
2025-12-31,A0000020,C00006,P007,B050,60148652,N/A
2025-12-31,A0000021,C00006,P202,B050,0,N/A
2025-12-31,A0000022,C00007,P006,B039,1172565669,N/A
2025-12-31,A0000023,C00007,P002,B039,481872718,N/A
2025-12-31,A0000024,C00007,P204,B039,0,N/A
2025-12-31,A0000025,C00007,P203,B039,29543053,Nhóm 1
2025-12-31,A0000026,C00008,P006,B026,903418741,N/A
2025-12-31,A0000027,C00008,P003,B026,799187215,N/A
2025-12-31,A0000028,C00008,P101,B026,902948323,Nhóm 1
2025-12-31,A0000029,C00008,P202,B026,0,N/A
2025-12-31,A0000030,C00008,P203,B026,0,N/A
2025-12-31,A0000032,C00009,P006,B020,72566833,N/A
2025-12-31,A0000033,C00009,P202,B020,0,N/A
2025-12-31,A0000034,C00010,P006,B035,7478202916,N/A
2025-12-31,A0000035,C00010,P001,B035,10152442610,N/A
2025-12-31,A0000036,C00010,P004,B035,3353747515,N/A
2025-12-31,A0000037,C00010,P104,B035,2521844477,Nhóm 1
2025-12-31,A0000038,C00010,P205,B035,109043348,Nhóm 1
2025-12-31,A0000039,C00010,P205,B035,0,N/A
