SnapshotDate,AccountID,CustomerID,ProductID,BranchID,Balance_VND,NPLGroup
2024-12-31,A0000001,C00001,P004,B025,1250938136,N/A
2024-12-31,A0000002,C00001,P001,B025,1475264310,N/A
2024-12-31,A0000003,C00001,P102,B025,2047753149,Nhóm 1
2024-12-31,A0000004,C00001,P203,B025,28987519,Nhóm 1
2024-12-31,A0000005,C00001,P202,B025,0,N/A
2024-12-31,A0000006,C00002,P001,B022,217498950,N/A
2024-12-31,A0000007,C00002,P203,B022,0,N/A
2024-12-31,A0000008,C00003,P006,B035,7029918736,N/A
2024-12-31,A0000009,C00003,P007,B035,9163022086,N/A
2024-12-31,A0000010,C00003,P001,B035,7194846399,N/A
2024-12-31,A0000011,C00003,P205,B035,0,N/A
2024-12-31,A0000012,C00003,P204,B035,177919051,Nhóm 1
2024-12-31,A0000013,C00003,P205,B035,102130059,Nhóm 1
2024-12-31,A0000014,C00003,P301,B035,15215535427,N/A
2024-12-31,A0000015,C00004,P004,B006,128647806,N/A
2024-12-31,A0000016,C00004,P104,B006,407052689,Nhóm 1
2024-12-31,A0000017,C00004,P203,B006,7685748,Nhóm 1
2024-12-31,A0000018,C00005,P003,B026,177157062,N/A
2024-12-31,A0000019,C00005,P203,B026,17037845,Nhóm 1
2024-12-31,A0000020,C00006,P007,B050,131270429,N/A
2024-12-31,A0000021,C00006,P202,B050,0,N/A
2024-12-31,A0000022,C00007,P006,B039,1575643830,N/A
2024-12-31,A0000023,C00007,P002,B039,1410254256,N/A
2024-12-31,A0000024,C00007,P204,B039,100328104,Nhóm 1
2024-12-31,A0000025,C00007,P203,B039,0,N/A
2024-12-31,A0000032,C00009,P006,B020,71729902,N/A
2024-12-31,A0000033,C00009,P202,B020,0,N/A
2024-12-31,A0000034,C00010,P006,B035,7448503192,N/A
2024-12-31,A0000035,C00010,P001,B035,8889411695,N/A
2024-12-31,A0000036,C00010,P004,B035,4716321139,N/A
2024-12-31,A0000037,C00010,P104,B035,8780767262,Nhóm 1
2024-12-31,A0000038,C00010,P205,B035,0,N/A
2024-12-31,A0000039,C00010,P205,B035,49627801,Nhóm 1
2024-12-31,A0000040,C00010,P204,B035,0,N/A
2024-12-31,A0000041,C00010,P301,B035,9176355779,N/A
2024-12-31,A0000042,C00011,P007,B035,907920562,N/A
2024-12-31,A0000043,C00011,P003,B035,2060848145,N/A
2024-12-31,A0000044,C00011,P103,B035,790098625,Nhóm 1
2024-12-31,A0000045,C00011,P203,B035,61764300,Nhóm 1
2024-12-31,A0000046,C00011,P203,B035,0,N/A
2024-12-31,A0000047,C00012,P006,B026,173428695,N/A
2024-12-31,A0000048,C00012,P203,B026,10838256,Nhóm 1
2024-12-31,A0000049,C00013,P001,B034,104669572,N/A
2024-12-31,A0000050,C00013,P203,B034,9194508,Nhóm 1
2024-12-31,A0000051,C00014,P003,B045,180755837,N/A
2024-12-31,A0000052,C00014,P203,B045,0,N/A
2024-12-31,A0000053,C00015,P003,B018,255509030,N/A
2024-12-31,A0000054,C00015,P201,B018,0,N/A
2024-12-31,A0000055,C00016,P002,B025,79787440,N/A
2024-12-31,A0000056,C00016,P203,B025,0,N/A
2024-12-31,A0000057,C00017,P003,B033,290980528,N/A
2024-12-31,A0000058,C00017,P202,B033,0,N/A
2024-12-31,A0000059,C00018,P005,B022,89333027,N/A
2024-12-31,A0000060,C00018,P201,B022,0,N/A
2024-12-31,A0000061,C00019,P004,B036,529886748,N/A
2024-12-31,A0000062,C00019,P006,B036,875210541,N/A
2024-12-31,A0000063,C00019,P202,B036,0,N/A
2024-12-31,A0000064,C00019,P204,B036,15691548,Nhóm 1
2024-12-31,A0000065,C00020,P003,B020,110176124,N/A
2024-12-31,A0000066,C00020,P201,B020,0,N/A
2024-12-31,A0000067,C00021,P006,B043,483104463,N/A
2024-12-31,A0000068,C00021,P005,B043,520000480,N/A
2024-12-31,A0000069,C00021,P202,B043,0,N/A
2024-12-31,A0000070,C00021,P203,B043,18936141,Nhóm 1
2024-12-31,A0000073,C00023,P004,B027,65349853,N/A
2024-12-31,A0000074,C00023,P201,B027,0,N/A
2024-12-31,A0000075,C00024,P003,B030,109857200,N/A
2024-12-31,A0000076,C00024,P201,B030,0,N/A
2024-12-31,A0000077,C00025,P007,B026,152348739,N/A
2024-12-31,A0000078,C00025,P201,B026,0,N/A
2024-12-31,A0000079,C00026,P003,B026,112385212,N/A
2024-12-31,A0000080,C00026,P203,B026,0,N/A
2024-12-31,A0000081,C00027,P005,B006,762170229,N/A
2024-12-31,A0000082,C00027,P005,B006,981476868,N/A
2024-12-31,A0000083,C00027,P204,B006,0,N/A
2024-12-31,A0000084,C00027,P203,B006,71481047,Nhóm 1
2024-12-31,A0000085,C00028,P005,B027,174307282,N/A
2024-12-31,A0000086,C00028,P203,B027,0,N/A
2024-12-31,A0000087,C00029,P006,B025,129957378,N/A
2024-12-31,A0000089,C00030,P005,B023,1099083135,N/A
2024-12-31,A0000090,C00030,P006,B023,1691728664,N/A
2024-12-31,A0000091,C00030,P204,B023,138254488,Nhóm 1
2024-12-31,A0000092,C00030,P203,B023,0,N/A
2024-12-31,A0000093,C00031,P002,B040,219326973,N/A
2024-12-31,A0000094,C00031,P202,B040,0,N/A
2024-12-31,A0000095,C00032,P002,B049,145148778,N/A
2024-12-31,A0000096,C00032,P202,B049,0,N/A
2024-12-31,A0000097,C00033,P001,B018,204439112,N/A
2024-12-31,A0000098,C00033,P202,B018,0,N/A
2024-12-31,A0000099,C00034,P006,B033,1291832846,N/A
2024-12-31,A0000100,C00034,P001,B033,501679546,N/A
2024-12-31,A0000102,C00034,P203,B033,73469660,Nhóm 1
2024-12-31,A0000103,C00034,P204,B033,0,N/A
2024-12-31,A0000105,C00035,P001,B008,74094395,N/A
2024-12-31,A0000107,C00036,P006,B013,94837075,N/A
2024-12-31,A0000108,C00036,P202,B013,0,N/A
2024-12-31,A0000109,C00037,P005,B019,238288415,N/A
2024-12-31,A0000111,C00038,P007,B024,43315324,N/A
2024-12-31,A0000112,C00038,P102,B024,1447288909,Nhóm 1
2024-12-31,A0000113,C00038,P202,B024,0,N/A
2024-12-31,A0000114,C00039,P003,B009,143105240,N/A
2024-12-31,A0000115,C00039,P203,B009,6457164,Nhóm 1
2024-12-31,A0000116,C00040,P003,B006,3713357701,N/A
2024-12-31,A0000117,C00040,P003,B006,9498628415,N/A
2024-12-31,A0000118,C00040,P002,B006,17487916983,N/A
2024-12-31,A0000119,C00040,P206,B006,94487542,Nhóm 1
2024-12-31,A0000120,C00040,P205,B006,0,N/A
2024-12-31,A0000121,C00040,P206,B006,0,N/A
2024-12-31,A0000122,C00040,P305,B006,10348864297,N/A
2024-12-31,A0000123,C00041,P004,B017,62109750017,N/A
2024-12-31,A0000124,C00041,P003,B017,70690910959,N/A
2024-12-31,A0000125,C00041,P003,B017,63745362390,N/A
2024-12-31,A0000126,C00041,P004,B017,33660403803,N/A
2024-12-31,A0000127,C00041,P106,B017,29861716193,Nhóm 1
2024-12-31,A0000128,C00041,P206,B017,400564760,Nhóm 1
2024-12-31,A0000129,C00041,P206,B017,214373638,Nhóm 1
2024-12-31,A0000130,C00041,P206,B017,0,N/A
2024-12-31,A0000131,C00041,P305,B017,79505387761,N/A
2024-12-31,A0000132,C00042,P002,B029,124945933,N/A
2024-12-31,A0000133,C00042,P203,B029,7204211,Nhóm 1
2024-12-31,A0000134,C00043,P004,B007,89926323,N/A
2024-12-31,A0000135,C00043,P202,B007,0,N/A
2024-12-31,A0000136,C00044,P002,B010,4453446651,N/A
2024-12-31,A0000137,C00044,P003,B010,6358520533,N/A
2024-12-31,A0000138,C00044,P007,B010,5118077691,N/A
2024-12-31,A0000139,C00044,P206,B010,219094033,Nhóm 1
2024-12-31,A0000140,C00044,P204,B010,0,N/A
2024-12-31,A0000141,C00044,P206,B010,92091824,Nhóm 1
2024-12-31,A0000142,C00045,P006,B006,9222222118,N/A
2024-12-31,A0000143,C00045,P002,B006,3338306050,N/A
2024-12-31,A0000144,C00045,P001,B006,7627322594,N/A
2024-12-31,A0000145,C00045,P206,B006,52042543,Nhóm 1
2024-12-31,A0000146,C00045,P206,B006,71887913,Nhóm 1
2024-12-31,A0000147,C00045,P204,B006,28450973,Nhóm 1
2024-12-31,A0000148,C00045,P304,B006,9042866129,N/A
2024-12-31,A0000149,C00046,P007,B035,678086353,N/A
2024-12-31,A0000150,C00046,P003,B035,784024864,N/A
2024-12-31,A0000151,C00046,P104,B035,309479246,Nhóm 1
2024-12-31,A0000152,C00046,P203,B035,34351521,Nhóm 1
2024-12-31,A0000153,C00046,P203,B035,43589430,Nhóm 1
2024-12-31,A0000154,C00047,P001,B041,2244577051,N/A
2024-12-31,A0000155,C00047,P006,B041,2299996592,N/A
2024-12-31,A0000157,C00047,P202,B041,0,N/A
2024-12-31,A0000159,C00048,P005,B005,621271816,N/A
2024-12-31,A0000160,C00048,P006,B005,560895981,N/A
2024-12-31,A0000161,C00048,P106,B005,1229900900,Nhóm 1
2024-12-31,A0000162,C00048,P202,B005,0,N/A
2024-12-31,A0000163,C00048,P204,B005,0,N/A
2024-12-31,A0000164,C00049,P004,B026,70479781,N/A
2024-12-31,A0000166,C00050,P006,B032,212427012,N/A
2024-12-31,A0000167,C00050,P202,B032,0,N/A
2024-12-31,A0000168,C00051,P001,B048,102314139,N/A
2024-12-31,A0000169,C00051,P106,B048,444786865,Nhóm 1
2024-12-31,A0000170,C00051,P202,B048,0,N/A
2024-12-31,A0000171,C00052,P003,B047,89483763,N/A
2024-12-31,A0000172,C00052,P201,B047,0,N/A
2024-12-31,A0000173,C00053,P002,B045,270488839,N/A
2024-12-31,A0000174,C00053,P101,B045,783950894,Nhóm 1
2024-12-31,A0000175,C00053,P201,B045,0,N/A
2024-12-31,A0000176,C00054,P001,B014,156523670,N/A
2024-12-31,A0000177,C00054,P203,B014,13494191,Nhóm 1
2024-12-31,A0000178,C00055,P004,B018,1478401840,N/A
2024-12-31,A0000179,C00055,P001,B018,1217330947,N/A
2024-12-31,A0000180,C00055,P203,B018,0,N/A
2024-12-31,A0000181,C00055,P203,B018,0,N/A
2024-12-31,A0000182,C00056,P003,B026,5696175591,N/A
2024-12-31,A0000183,C00056,P004,B026,2456265190,N/A
2024-12-31,A0000184,C00056,P002,B026,8892123676,N/A
2024-12-31,A0000185,C00056,P204,B026,0,N/A
2024-12-31,A0000186,C00056,P204,B026,353480956,Nhóm 1
2024-12-31,A0000187,C00056,P204,B026,284449158,Nhóm 1
2024-12-31,A0000188,C00056,P301,B026,11434358847,N/A
2024-12-31,A0000189,C00057,P004,B042,77087618,N/A
2024-12-31,A0000190,C00057,P101,B042,644877749,Nhóm 1
2024-12-31,A0000191,C00057,P202,B042,0,N/A
2024-12-31,A0000192,C00058,P004,B045,1680852113,N/A
2024-12-31,A0000193,C00058,P002,B045,523618944,N/A
2024-12-31,A0000197,C00059,P007,B027,111164649,N/A
2024-12-31,A0000198,C00059,P101,B027,220053009,Nhóm 1
2024-12-31,A0000199,C00059,P203,B027,6367072,Nhóm 1
2024-12-31,A0000200,C00060,P005,B006,863175428,N/A
2024-12-31,A0000201,C00060,P007,B006,539315853,N/A
2024-12-31,A0000203,C00060,P203,B006,0,N/A
2024-12-31,A0000205,C00061,P002,B033,215649859,N/A
2024-12-31,A0000206,C00061,P203,B033,27656699,Nhóm 1
2024-12-31,A0000207,C00062,P003,B022,1722026522,N/A
2024-12-31,A0000208,C00062,P003,B022,870921650,N/A
2024-12-31,A0000209,C00062,P103,B022,1532477149,Nhóm 1
2024-12-31,A0000210,C00062,P203,B022,0,N/A
2024-12-31,A0000211,C00062,P203,B022,66336706,Nhóm 1
2024-12-31,A0000212,C00063,P001,B041,578437381,N/A
2024-12-31,A0000213,C00063,P002,B041,768901439,N/A
2024-12-31,A0000214,C00063,P102,B041,1246688205,Nhóm 1
2024-12-31,A0000215,C00063,P202,B041,0,N/A
2024-12-31,A0000216,C00063,P204,B041,0,N/A
2024-12-31,A0000217,C00063,P304,B041,1202943953,N/A
2024-12-31,A0000218,C00064,P006,B012,913054490,N/A
2024-12-31,A0000219,C00064,P005,B012,781112749,N/A
2024-12-31,A0000220,C00064,P204,B012,17592288,Nhóm 1
2024-12-31,A0000221,C00064,P204,B012,13706014,Nhóm 1
2024-12-31,A0000222,C00065,P006,B044,106775887,N/A
2024-12-31,A0000223,C00065,P201,B044,0,N/A
2024-12-31,A0000224,C00066,P005,B001,169787954,N/A
2024-12-31,A0000225,C00066,P101,B001,738326274,Nhóm 1
2024-12-31,A0000226,C00066,P203,B001,0,N/A
2024-12-31,A0000227,C00067,P003,B026,1945605965,N/A
2024-12-31,A0000228,C00067,P007,B026,673675582,N/A
2024-12-31,A0000229,C00067,P104,B026,1043582220,Nhóm 1
2024-12-31,A0000230,C00067,P204,B026,0,N/A
2024-12-31,A0000231,C00067,P203,B026,0,N/A
2024-12-31,A0000235,C00069,P001,B035,138174184,N/A
2024-12-31,A0000236,C00069,P201,B035,0,N/A
2024-12-31,A0000237,C00070,P005,B006,172244108,N/A
2024-12-31,A0000238,C00070,P203,B006,0,N/A
2024-12-31,A0000239,C00071,P001,B044,156026894,N/A
2024-12-31,A0000240,C00071,P106,B044,463655857,Nhóm 3
2024-12-31,A0000241,C00071,P203,B044,14745519,Nhóm 1
