SnapshotDate,AccountID,CustomerID,ProductID,BranchID,Balance_VND,NPLGroup
2023-09-30,A0000006,C00002,P001,B022,96604566,N/A
2023-09-30,A0000008,C00003,P006,B035,4948321836,N/A
2023-09-30,A0000009,C00003,P007,B035,5653026961,N/A
2023-09-30,A0000010,C00003,P001,B035,3222462773,N/A
2023-09-30,A0000011,C00003,P205,B035,272336446,Nhóm 1
2023-09-30,A0000012,C00003,P204,B035,0,N/A
2023-09-30,A0000013,C00003,P205,B035,357097670,Nhóm 1
2023-09-30,A0000014,C00003,P301,B035,9283255989,N/A
2023-09-30,A0000015,C00004,P004,B006,152118356,N/A
2023-09-30,A0000016,C00004,P104,B006,101490663,Nhóm 1
2023-09-30,A0000017,C00004,P203,B006,40001404,Nhóm 1
2023-09-30,A0000018,C00005,P003,B026,104107750,N/A
2023-09-30,A0000019,C00005,P203,B026,0,N/A
2023-09-30,A0000020,C00006,P007,B050,75630372,N/A
2023-09-30,A0000021,C00006,P202,B050,0,N/A
2023-09-30,A0000032,C00009,P006,B020,171033656,N/A
2023-09-30,A0000033,C00009,P202,B020,0,N/A
2023-09-30,A0000034,C00010,P006,B035,3540016431,N/A
2023-09-30,A0000035,C00010,P001,B035,6050053793,N/A
2023-09-30,A0000036,C00010,P004,B035,3405171408,N/A
2023-09-30,A0000038,C00010,P205,B035,0,N/A
2023-09-30,A0000040,C00010,P204,B035,0,N/A
2023-09-30,A0000047,C00012,P006,B026,94201865,N/A
2023-09-30,A0000048,C00012,P203,B026,6403686,Nhóm 1
2023-09-30,A0000053,C00015,P003,B018,159844213,N/A
2023-09-30,A0000054,C00015,P201,B018,0,N/A
2023-09-30,A0000055,C00016,P002,B025,84397267,N/A
2023-09-30,A0000056,C00016,P203,B025,0,N/A
2023-09-30,A0000057,C00017,P003,B033,170348697,N/A
2023-09-30,A0000058,C00017,P202,B033,0,N/A
2023-09-30,A0000059,C00018,P005,B022,120204789,N/A
2023-09-30,A0000061,C00019,P004,B036,688825456,N/A
2023-09-30,A0000062,C00019,P006,B036,1509698510,N/A
2023-09-30,A0000063,C00019,P202,B036,0,N/A
2023-09-30,A0000064,C00019,P204,B036,0,N/A
2023-09-30,A0000067,C00021,P006,B043,412592057,N/A
2023-09-30,A0000068,C00021,P005,B043,356443332,N/A
2023-09-30,A0000069,C00021,P202,B043,0,N/A
2023-09-30,A0000070,C00021,P203,B043,80453649,Nhóm 1
2023-09-30,A0000073,C00023,P004,B027,167492087,N/A
2023-09-30,A0000074,C00023,P201,B027,0,N/A
2023-09-30,A0000075,C00024,P003,B030,141888505,N/A
2023-09-30,A0000077,C00025,P007,B026,102176905,N/A
2023-09-30,A0000078,C00025,P201,B026,0,N/A
2023-09-30,A0000079,C00026,P003,B026,66357896,N/A
2023-09-30,A0000080,C00026,P203,B026,0,N/A
2023-09-30,A0000081,C00027,P005,B006,1120099176,N/A
2023-09-30,A0000082,C00027,P005,B006,612683791,N/A
2023-09-30,A0000083,C00027,P204,B006,16002879,Nhóm 1
2023-09-30,A0000084,C00027,P203,B006,0,N/A
2023-09-30,A0000085,C00028,P005,B027,410848099,N/A
2023-09-30,A0000086,C00028,P203,B027,19925195,Nhóm 1
2023-09-30,A0000089,C00030,P005,B023,535824824,N/A
2023-09-30,A0000090,C00030,P006,B023,1598782005,N/A
2023-09-30,A0000091,C00030,P204,B023,33213378,Nhóm 1
2023-09-30,A0000092,C00030,P203,B023,57185639,Nhóm 1
2023-09-30,A0000095,C00032,P002,B049,52241688,N/A
2023-09-30,A0000096,C00032,P202,B049,0,N/A
2023-09-30,A0000097,C00033,P001,B018,73253703,N/A
2023-09-30,A0000098,C00033,P202,B018,0,N/A
2023-09-30,A0000111,C00038,P007,B024,90695531,N/A
2023-09-30,A0000112,C00038,P102,B024,478381006,Nhóm 1
2023-09-30,A0000113,C00038,P202,B024,0,N/A
2023-09-30,A0000116,C00040,P003,B006,4689413913,N/A
2023-09-30,A0000117,C00040,P003,B006,11317694326,N/A
2023-09-30,A0000118,C00040,P002,B006,2497326409,N/A
2023-09-30,A0000119,C00040,P206,B006,202926209,Nhóm 1
2023-09-30,A0000120,C00040,P205,B006,299062161,Nhóm 1
2023-09-30,A0000121,C00040,P206,B006,0,N/A
2023-09-30,A0000122,C00040,P305,B006,14467314162,N/A
2023-09-30,A0000123,C00041,P004,B017,23658597008,N/A
2023-09-30,A0000124,C00041,P003,B017,77916877799,N/A
2023-09-30,A0000125,C00041,P003,B017,35313475788,N/A
2023-09-30,A0000126,C00041,P004,B017,38143433422,N/A
2023-09-30,A0000128,C00041,P206,B017,448873160,Nhóm 1
2023-09-30,A0000129,C00041,P206,B017,0,N/A
2023-09-30,A0000130,C00041,P206,B017,0,N/A
2023-09-30,A0000131,C00041,P305,B017,44064628347,N/A
2023-09-30,A0000132,C00042,P002,B029,198739137,N/A
2023-09-30,A0000133,C00042,P203,B029,0,N/A
2023-09-30,A0000134,C00043,P004,B007,187220580,N/A
2023-09-30,A0000135,C00043,P202,B007,0,N/A
2023-09-30,A0000136,C00044,P002,B010,4653564689,N/A
2023-09-30,A0000137,C00044,P003,B010,13799881527,N/A
2023-09-30,A0000138,C00044,P007,B010,11641621361,N/A
2023-09-30,A0000139,C00044,P206,B010,0,N/A
