SnapshotDate,AccountID,CustomerID,ProductID,BranchID,Balance_VND,NPLGroup
2025-03-31,A0000001,C00001,P004,B025,750759687,N/A
2025-03-31,A0000002,C00001,P001,B025,470557671,N/A
2025-03-31,A0000003,C00001,P102,B025,946519114,Nhóm 1
2025-03-31,A0000004,C00001,P203,B025,32977967,Nhóm 1
2025-03-31,A0000005,C00001,P202,B025,0,N/A
2025-03-31,A0000006,C00002,P001,B022,146536019,N/A
2025-03-31,A0000007,C00002,P203,B022,10532294,Nhóm 1
2025-03-31,A0000008,C00003,P006,B035,6694933966,N/A
2025-03-31,A0000009,C00003,P007,B035,4548148093,N/A
2025-03-31,A0000010,C00003,P001,B035,2892421557,N/A
2025-03-31,A0000011,C00003,P205,B035,0,N/A
2025-03-31,A0000012,C00003,P204,B035,0,N/A
2025-03-31,A0000013,C00003,P205,B035,122590490,Nhóm 1
2025-03-31,A0000014,C00003,P301,B035,20634840160,N/A
2025-03-31,A0000015,C00004,P004,B006,73851189,N/A
2025-03-31,A0000016,C00004,P104,B006,261357770,Nhóm 1
2025-03-31,A0000017,C00004,P203,B006,0,N/A
2025-03-31,A0000018,C00005,P003,B026,46413373,N/A
2025-03-31,A0000019,C00005,P203,B026,0,N/A
2025-03-31,A0000020,C00006,P007,B050,85744618,N/A
2025-03-31,A0000021,C00006,P202,B050,0,N/A
2025-03-31,A0000022,C00007,P006,B039,1354076417,N/A
2025-03-31,A0000023,C00007,P002,B039,761610297,N/A
2025-03-31,A0000024,C00007,P204,B039,59669299,Nhóm 1
2025-03-31,A0000025,C00007,P203,B039,45486255,Nhóm 1
2025-03-31,A0000032,C00009,P006,B020,318530141,N/A
2025-03-31,A0000033,C00009,P202,B020,0,N/A
2025-03-31,A0000034,C00010,P006,B035,3006044538,N/A
2025-03-31,A0000035,C00010,P001,B035,12099446720,N/A
2025-03-31,A0000036,C00010,P004,B035,8789932502,N/A
2025-03-31,A0000037,C00010,P104,B035,3587156983,Nhóm 1
2025-03-31,A0000038,C00010,P205,B035,68304263,Nhóm 1
2025-03-31,A0000039,C00010,P205,B035,24524306,Nhóm 1
2025-03-31,A0000040,C00010,P204,B035,0,N/A
2025-03-31,A0000041,C00010,P301,B035,11194789379,N/A
2025-03-31,A0000042,C00011,P007,B035,618509881,N/A
2025-03-31,A0000043,C00011,P003,B035,671152091,N/A
2025-03-31,A0000044,C00011,P103,B035,3514045914,Nhóm 5
2025-03-31,A0000045,C00011,P203,B035,33736329,Nhóm 1
2025-03-31,A0000046,C00011,P203,B035,0,N/A
2025-03-31,A0000047,C00012,P006,B026,237621712,N/A
2025-03-31,A0000048,C00012,P203,B026,0,N/A
2025-03-31,A0000049,C00013,P001,B034,41201856,N/A
2025-03-31,A0000050,C00013,P203,B034,8242759,Nhóm 1
2025-03-31,A0000051,C00014,P003,B045,155378173,N/A
2025-03-31,A0000052,C00014,P203,B045,14942232,Nhóm 1
2025-03-31,A0000053,C00015,P003,B018,62224692,N/A
2025-03-31,A0000054,C00015,P201,B018,0,N/A
2025-03-31,A0000055,C00016,P002,B025,68069657,N/A
2025-03-31,A0000056,C00016,P203,B025,0,N/A
2025-03-31,A0000057,C00017,P003,B033,78597579,N/A
2025-03-31,A0000058,C00017,P202,B033,0,N/A
2025-03-31,A0000059,C00018,P005,B022,114564936,N/A
2025-03-31,A0000060,C00018,P201,B022,0,N/A
2025-03-31,A0000061,C00019,P004,B036,1589328313,N/A
2025-03-31,A0000062,C00019,P006,B036,460766460,N/A
2025-03-31,A0000063,C00019,P202,B036,0,N/A
2025-03-31,A0000064,C00019,P204,B036,0,N/A
2025-03-31,A0000065,C00020,P003,B020,142371880,N/A
2025-03-31,A0000066,C00020,P201,B020,0,N/A
2025-03-31,A0000067,C00021,P006,B043,1078956622,N/A
2025-03-31,A0000068,C00021,P005,B043,819579857,N/A
2025-03-31,A0000069,C00021,P202,B043,0,N/A
2025-03-31,A0000070,C00021,P203,B043,33922886,Nhóm 1
2025-03-31,A0000073,C00023,P004,B027,78694153,N/A
2025-03-31,A0000074,C00023,P201,B027,0,N/A
2025-03-31,A0000075,C00024,P003,B030,115243552,N/A
2025-03-31,A0000076,C00024,P201,B030,0,N/A
2025-03-31,A0000077,C00025,P007,B026,62806441,N/A
2025-03-31,A0000078,C00025,P201,B026,0,N/A
2025-03-31,A0000079,C00026,P003,B026,61462534,N/A
2025-03-31,A0000080,C00026,P203,B026,18509212,Nhóm 1
2025-03-31,A0000081,C00027,P005,B006,1755818612,N/A
2025-03-31,A0000082,C00027,P005,B006,492871450,N/A
2025-03-31,A0000083,C00027,P204,B006,29041402,Nhóm 1
2025-03-31,A0000084,C00027,P203,B006,0,N/A
