SnapshotDate,AccountID,CustomerID,ProductID,BranchID,Balance_VND,NPLGroup
2024-03-31,A0000001,C00001,P004,B025,982235263,N/A
2024-03-31,A0000002,C00001,P001,B025,1103094588,N/A
2024-03-31,A0000003,C00001,P102,B025,1036023269,Nhóm 1
2024-03-31,A0000004,C00001,P203,B025,0,N/A
2024-03-31,A0000005,C00001,P202,B025,0,N/A
2024-03-31,A0000006,C00002,P001,B022,80185507,N/A
2024-03-31,A0000007,C00002,P203,B022,43980499,Nhóm 1
2024-03-31,A0000008,C00003,P006,B035,11533864077,N/A
2024-03-31,A0000009,C00003,P007,B035,3932130872,N/A
2024-03-31,A0000010,C00003,P001,B035,5099440014,N/A
2024-03-31,A0000011,C00003,P205,B035,0,N/A
2024-03-31,A0000012,C00003,P204,B035,0,N/A
2024-03-31,A0000013,C00003,P205,B035,0,N/A
2024-03-31,A0000014,C00003,P301,B035,8589897784,N/A
2024-03-31,A0000015,C00004,P004,B006,165657220,N/A
2024-03-31,A0000016,C00004,P104,B006,510337169,Nhóm 1
2024-03-31,A0000017,C00004,P203,B006,5214927,Nhóm 1
2024-03-31,A0000018,C00005,P003,B026,199060380,N/A
2024-03-31,A0000019,C00005,P203,B026,0,N/A
2024-03-31,A0000020,C00006,P007,B050,84231711,N/A
2024-03-31,A0000021,C00006,P202,B050,0,N/A
2024-03-31,A0000022,C00007,P006,B039,643261920,N/A
2024-03-31,A0000023,C00007,P002,B039,1061641703,N/A
2024-03-31,A0000024,C00007,P204,B039,0,N/A
2024-03-31,A0000025,C00007,P203,B039,66195534,Nhóm 1
2024-03-31,A0000032,C00009,P006,B020,78152275,N/A
2024-03-31,A0000033,C00009,P202,B020,0,N/A
2024-03-31,A0000034,C00010,P006,B035,3908283661,N/A
2024-03-31,A0000035,C00010,P001,B035,2064499033,N/A
2024-03-31,A0000036,C00010,P004,B035,6346432486,N/A
2024-03-31,A0000038,C00010,P205,B035,85174085,Nhóm 1
2024-03-31,A0000039,C00010,P205,B035,0,N/A
