SnapshotDate,AccountID,CustomerID,ProductID,BranchID,Balance_VND,NPLGroup
2024-11-30,A0000001,C00001,P004,B025,1702140178,N/A
2024-11-30,A0000002,C00001,P001,B025,1755719009,N/A
2024-11-30,A0000003,C00001,P102,B025,1152546067,Nhóm 1
2024-11-30,A0000004,C00001,P203,B025,0,N/A
2024-11-30,A0000005,C00001,P202,B025,0,N/A
2024-11-30,A0000006,C00002,P001,B022,54342463,N/A
2024-11-30,A0000007,C00002,P203,B022,16194735,Nhóm 1
2024-11-30,A0000008,C00003,P006,B035,9439848133,N/A
2024-11-30,A0000009,C00003,P007,B035,6458456911,N/A
2024-11-30,A0000010,C00003,P001,B035,13400707832,N/A
2024-11-30,A0000011,C00003,P205,B035,214144028,Nhóm 1
2024-11-30,A0000012,C00003,P204,B035,143201355,Nhóm 1
2024-11-30,A0000013,C00003,P205,B035,0,N/A
2024-11-30,A0000014,C00003,P301,B035,7652445747,N/A
2024-11-30,A0000015,C00004,P004,B006,112327761,N/A
2024-11-30,A0000016,C00004,P104,B006,218102367,Nhóm 1
2024-11-30,A0000017,C00004,P203,B006,3429387,Nhóm 1
2024-11-30,A0000018,C00005,P003,B026,129827573,N/A
2024-11-30,A0000019,C00005,P203,B026,12100685,Nhóm 1
2024-11-30,A0000020,C00006,P007,B050,76942730,N/A
2024-11-30,A0000021,C00006,P202,B050,0,N/A
2024-11-30,A0000022,C00007,P006,B039,731428738,N/A
2024-11-30,A0000023,C00007,P002,B039,4159912889,N/A
2024-11-30,A0000024,C00007,P204,B039,37492006,Nhóm 1
2024-11-30,A0000025,C00007,P203,B039,9696306,Nhóm 1
2024-11-30,A0000032,C00009,P006,B020,65117277,N/A
2024-11-30,A0000033,C00009,P202,B020,0,N/A
2024-11-30,A0000034,C00010,P006,B035,9001375299,N/A
2024-11-30,A0000035,C00010,P001,B035,18655857880,N/A
2024-11-30,A0000036,C00010,P004,B035,4626174552,N/A
2024-11-30,A0000038,C00010,P205,B035,0,N/A
2024-11-30,A0000039,C00010,P205,B035,136888599,Nhóm 1
2024-11-30,A0000040,C00010,P204,B035,65998704,Nhóm 1
2024-11-30,A0000041,C00010,P301,B035,16444074698,N/A
2024-11-30,A0000042,C00011,P007,B035,1337320436,N/A
2024-11-30,A0000043,C00011,P003,B035,1001809587,N/A
2024-11-30,A0000044,C00011,P103,B035,328861105,Nhóm 1
2024-11-30,A0000045,C00011,P203,B035,0,N/A
2024-11-30,A0000046,C00011,P203,B035,27199320,Nhóm 1
2024-11-30,A0000047,C00012,P006,B026,95498564,N/A
2024-11-30,A0000048,C00012,P203,B026,0,N/A
2024-11-30,A0000049,C00013,P001,B034,94996397,N/A
2024-11-30,A0000050,C00013,P203,B034,6438868,Nhóm 1
2024-11-30,A0000051,C00014,P003,B045,101899684,N/A
2024-11-30,A0000052,C00014,P203,B045,24057581,Nhóm 1
2024-11-30,A0000053,C00015,P003,B018,122123906,N/A
2024-11-30,A0000054,C00015,P201,B018,0,N/A
2024-11-30,A0000055,C00016,P002,B025,115417955,N/A
2024-11-30,A0000056,C00016,P203,B025,0,N/A
2024-11-30,A0000057,C00017,P003,B033,37861214,N/A
2024-11-30,A0000058,C00017,P202,B033,0,N/A
2024-11-30,A0000059,C00018,P005,B022,106574622,N/A
2024-11-30,A0000060,C00018,P201,B022,0,N/A
2024-11-30,A0000061,C00019,P004,B036,1202222617,N/A
2024-11-30,A0000062,C00019,P006,B036,624446881,N/A
2024-11-30,A0000063,C00019,P202,B036,0,N/A
2024-11-30,A0000064,C00019,P204,B036,0,N/A
2024-11-30,A0000065,C00020,P003,B020,254221358,N/A
2024-11-30,A0000066,C00020,P201,B020,0,N/A
2024-11-30,A0000067,C00021,P006,B043,689317353,N/A
2024-11-30,A0000068,C00021,P005,B043,488975195,N/A
2024-11-30,A0000069,C00021,P202,B043,0,N/A
2024-11-30,A0000070,C00021,P203,B043,85019611,Nhóm 1
2024-11-30,A0000073,C00023,P004,B027,172333085,N/A
2024-11-30,A0000074,C00023,P201,B027,0,N/A
2024-11-30,A0000075,C00024,P003,B030,147623207,N/A
2024-11-30,A0000076,C00024,P201,B030,0,N/A
2024-11-30,A0000077,C00025,P007,B026,47312066,N/A
2024-11-30,A0000078,C00025,P201,B026,0,N/A
2024-11-30,A0000079,C00026,P003,B026,100972279,N/A
2024-11-30,A0000080,C00026,P203,B026,10360782,Nhóm 1
2024-11-30,A0000081,C00027,P005,B006,531505232,N/A
2024-11-30,A0000082,C00027,P005,B006,436096012,N/A
2024-11-30,A0000083,C00027,P204,B006,0,N/A
2024-11-30,A0000084,C00027,P203,B006,0,N/A
2024-11-30,A0000085,C00028,P005,B027,77685783,N/A
2024-11-30,A0000086,C00028,P203,B027,5719517,Nhóm 1
2024-11-30,A0000087,C00029,P006,B025,119020007,N/A
2024-11-30,A0000089,C00030,P005,B023,1529126683,N/A
2024-11-30,A0000090,C00030,P006,B023,1288682614,N/A
2024-11-30,A0000091,C00030,P204,B023,11896977,Nhóm 1
2024-11-30,A0000092,C00030,P203,B023,19670580,Nhóm 1
2024-11-30,A0000093,C00031,P002,B040,67769555,N/A
2024-11-30,A0000094,C00031,P202,B040,0,N/A
2024-11-30,A0000095,C00032,P002,B049,111892714,N/A
2024-11-30,A0000096,C00032,P202,B049,0,N/A
2024-11-30,A0000097,C00033,P001,B018,484468952,N/A
2024-11-30,A0000098,C00033,P202,B018,0,N/A
2024-11-30,A0000099,C00034,P006,B033,249889912,N/A
2024-11-30,A0000100,C00034,P001,B033,442966646,N/A
2024-11-30,A0000103,C00034,P204,B033,28747428,Nhóm 1
2024-11-30,A0000105,C00035,P001,B008,135903493,N/A
2024-11-30,A0000107,C00036,P006,B013,101523305,N/A
2024-11-30,A0000108,C00036,P202,B013,0,N/A
2024-11-30,A0000109,C00037,P005,B019,195350150,N/A
2024-11-30,A0000111,C00038,P007,B024,186307677,N/A
2024-11-30,A0000112,C00038,P102,B024,448428111,Nhóm 1
2024-11-30,A0000113,C00038,P202,B024,0,N/A
2024-11-30,A0000114,C00039,P003,B009,271708045,N/A
2024-11-30,A0000116,C00040,P003,B006,8395479618,N/A
2024-11-30,A0000117,C00040,P003,B006,6996108077,N/A
2024-11-30,A0000118,C00040,P002,B006,6640468249,N/A
2024-11-30,A0000119,C00040,P206,B006,0,N/A
2024-11-30,A0000120,C00040,P205,B006,98620553,Nhóm 1
2024-11-30,A0000121,C00040,P206,B006,73393255,Nhóm 1
2024-11-30,A0000122,C00040,P305,B006,13043435008,N/A
2024-11-30,A0000123,C00041,P004,B017,63238735170,N/A
2024-11-30,A0000124,C00041,P003,B017,52571417155,N/A
2024-11-30,A0000125,C00041,P003,B017,56164894804,N/A
2024-11-30,A0000126,C00041,P004,B017,36964950655,N/A
2024-11-30,A0000127,C00041,P106,B017,7158516247,Nhóm 1
2024-11-30,A0000128,C00041,P206,B017,0,N/A
2024-11-30,A0000129,C00041,P206,B017,0,N/A
2024-11-30,A0000130,C00041,P206,B017,713019021,Nhóm 1
2024-11-30,A0000131,C00041,P305,B017,58038524904,N/A
2024-11-30,A0000132,C00042,P002,B029,204507413,N/A
2024-11-30,A0000133,C00042,P203,B029,0,N/A
2024-11-30,A0000134,C00043,P004,B007,162360176,N/A
2024-11-30,A0000135,C00043,P202,B007,0,N/A
2024-11-30,A0000136,C00044,P002,B010,5826454032,N/A
2024-11-30,A0000137,C00044,P003,B010,6423769672,N/A
2024-11-30,A0000138,C00044,P007,B010,7116472814,N/A
2024-11-30,A0000139,C00044,P206,B010,0,N/A
2024-11-30,A0000140,C00044,P204,B010,32881488,Nhóm 1
2024-11-30,A0000141,C00044,P206,B010,46773260,Nhóm 1
2024-11-30,A0000142,C00045,P006,B006,2153363811,N/A
2024-11-30,A0000143,C00045,P002,B006,7391382301,N/A
2024-11-30,A0000144,C00045,P001,B006,6312793426,N/A
2024-11-30,A0000145,C00045,P206,B006,0,N/A
2024-11-30,A0000146,C00045,P206,B006,0,N/A
2024-11-30,A0000147,C00045,P204,B006,110869800,Nhóm 1
2024-11-30,A0000148,C00045,P304,B006,14547953975,N/A
2024-11-30,A0000149,C00046,P007,B035,355338851,N/A
2024-11-30,A0000150,C00046,P003,B035,663636150,N/A
2024-11-30,A0000151,C00046,P104,B035,2545845731,Nhóm 1
2024-11-30,A0000152,C00046,P203,B035,0,N/A
2024-11-30,A0000153,C00046,P203,B035,0,N/A
2024-11-30,A0000154,C00047,P001,B041,1349566636,N/A
2024-11-30,A0000155,C00047,P006,B041,1098255167,N/A
2024-11-30,A0000157,C00047,P202,B041,0,N/A
2024-11-30,A0000159,C00048,P005,B005,327158317,N/A
2024-11-30,A0000160,C00048,P006,B005,975643238,N/A
2024-11-30,A0000161,C00048,P106,B005,2624073744,Nhóm 1
2024-11-30,A0000162,C00048,P202,B005,0,N/A
2024-11-30,A0000163,C00048,P204,B005,21118413,Nhóm 1
2024-11-30,A0000164,C00049,P004,B026,111155846,N/A
2024-11-30,A0000166,C00050,P006,B032,196350176,N/A
2024-11-30,A0000167,C00050,P202,B032,0,N/A
2024-11-30,A0000168,C00051,P001,B048,170669640,N/A
2024-11-30,A0000169,C00051,P106,B048,264709002,Nhóm 1
2024-11-30,A0000170,C00051,P202,B048,0,N/A
2024-11-30,A0000171,C00052,P003,B047,46768908,N/A
2024-11-30,A0000172,C00052,P201,B047,0,N/A
2024-11-30,A0000173,C00053,P002,B045,63108594,N/A
2024-11-30,A0000174,C00053,P101,B045,1341971049,Nhóm 1
2024-11-30,A0000175,C00053,P201,B045,0,N/A
2024-11-30,A0000176,C00054,P001,B014,209253491,N/A
2024-11-30,A0000177,C00054,P203,B014,25720906,Nhóm 1
2024-11-30,A0000178,C00055,P004,B018,261281082,N/A
2024-11-30,A0000179,C00055,P001,B018,1741436254,N/A
2024-11-30,A0000180,C00055,P203,B018,0,N/A
2024-11-30,A0000181,C00055,P203,B018,11260168,Nhóm 1
2024-11-30,A0000182,C00056,P003,B026,4254883765,N/A
2024-11-30,A0000183,C00056,P004,B026,20892842320,N/A
2024-11-30,A0000184,C00056,P002,B026,4714821761,N/A
2024-11-30,A0000185,C00056,P204,B026,113689400,Nhóm 1
2024-11-30,A0000186,C00056,P204,B026,107852613,Nhóm 1
2024-11-30,A0000187,C00056,P204,B026,117880250,Nhóm 1
2024-11-30,A0000188,C00056,P301,B026,13677135799,N/A
2024-11-30,A0000189,C00057,P004,B042,62928996,N/A
2024-11-30,A0000190,C00057,P101,B042,714723741,Nhóm 1
2024-11-30,A0000191,C00057,P202,B042,0,N/A
2024-11-30,A0000192,C00058,P004,B045,828907251,N/A
2024-11-30,A0000193,C00058,P002,B045,721376262,N/A
2024-11-30,A0000197,C00059,P007,B027,136572623,N/A
2024-11-30,A0000198,C00059,P101,B027,290063719,Nhóm 1
2024-11-30,A0000199,C00059,P203,B027,5462303,Nhóm 1
2024-11-30,A0000200,C00060,P005,B006,573631000,N/A
2024-11-30,A0000201,C00060,P007,B006,1406376656,N/A
2024-11-30,A0000203,C00060,P203,B006,46967440,Nhóm 1
2024-11-30,A0000205,C00061,P002,B033,77777451,N/A
2024-11-30,A0000206,C00061,P203,B033,8281661,Nhóm 1
2024-11-30,A0000207,C00062,P003,B022,978965026,N/A
2024-11-30,A0000208,C00062,P003,B022,924012684,N/A
2024-11-30,A0000209,C00062,P103,B022,277249879,Nhóm 2
2024-11-30,A0000210,C00062,P203,B022,42502331,Nhóm 1
2024-11-30,A0000211,C00062,P203,B022,0,N/A
2024-11-30,A0000212,C00063,P001,B041,804060720,N/A
2024-11-30,A0000213,C00063,P002,B041,998936577,N/A
2024-11-30,A0000214,C00063,P102,B041,851339200,Nhóm 1
2024-11-30,A0000215,C00063,P202,B041,0,N/A
2024-11-30,A0000216,C00063,P204,B041,0,N/A
2024-11-30,A0000217,C00063,P304,B041,2486055233,N/A
2024-11-30,A0000218,C00064,P006,B012,1579189805,N/A
2024-11-30,A0000219,C00064,P005,B012,1164447876,N/A
2024-11-30,A0000220,C00064,P204,B012,20429830,Nhóm 1
2024-11-30,A0000221,C00064,P204,B012,18374357,Nhóm 1
2024-11-30,A0000222,C00065,P006,B044,56804453,N/A
2024-11-30,A0000223,C00065,P201,B044,0,N/A
2024-11-30,A0000224,C00066,P005,B001,219535846,N/A
2024-11-30,A0000225,C00066,P101,B001,460602361,Nhóm 1
2024-11-30,A0000226,C00066,P203,B001,11189589,Nhóm 1
2024-11-30,A0000227,C00067,P003,B026,608869899,N/A
2024-11-30,A0000228,C00067,P007,B026,546410044,N/A
2024-11-30,A0000229,C00067,P104,B026,1224938952,Nhóm 1
2024-11-30,A0000230,C00067,P204,B026,18612588,Nhóm 1
2024-11-30,A0000231,C00067,P203,B026,6413539,Nhóm 1
2024-11-30,A0000235,C00069,P001,B035,100023859,N/A
2024-11-30,A0000236,C00069,P201,B035,0,N/A
2024-11-30,A0000237,C00070,P005,B006,96106504,N/A
2024-11-30,A0000238,C00070,P203,B006,5981060,Nhóm 1
2024-11-30,A0000239,C00071,P001,B044,173525275,N/A
2024-11-30,A0000240,C00071,P106,B044,749752826,Nhóm 1
2024-11-30,A0000241,C00071,P203,B044,0,N/A
