SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0007580,2024-02-02,C03497,B038,8,Passive,R01,Phí dịch vụ cao
NPS0007581,2024-02-11,C03674,B024,0,Detractor,R01,Phí dịch vụ cao
NPS0007582,2024-02-20,C01717,B005,9,Promoter,,
NPS0007583,2024-02-22,C01746,B050,9,Promoter,,
NPS0007584,2024-02-12,C04633,B050,10,Promoter,,
NPS0007585,2024-02-20,C03297,B044,8,Passive,,
NPS0007586,2024-02-20,C02584,B021,10,Promoter,,
NPS0007587,2024-02-18,C03226,B024,7,Passive,,
NPS0007588,2024-02-25,C02135,B010,8,Passive,,
NPS0007589,2024-02-14,C02655,B004,8,Passive,,
NPS0007590,2024-02-16,C00818,B050,3,Detractor,R01,Phí dịch vụ cao
NPS0007591,2024-02-01,C01430,B040,9,Promoter,,
NPS0007592,2024-02-15,C04719,B043,9,Promoter,,
NPS0007593,2024-02-25,C01315,B050,7,Passive,R01,Phí dịch vụ cao
NPS0007594,2024-02-02,C00677,B029,10,Promoter,,
NPS0007595,2024-02-08,C01766,B003,10,Promoter,,
NPS0007596,2024-02-24,C01844,B008,7,Passive,,
NPS0007597,2024-02-26,C02148,B049,9,Promoter,,
NPS0007598,2024-02-08,C03491,B038,10,Promoter,,
NPS0007599,2024-02-10,C01380,B045,9,Promoter,,
NPS0007600,2024-02-17,C00203,B044,1,Detractor,R01,Phí dịch vụ cao
NPS0007601,2024-02-26,C02290,B011,8,Passive,R01,Phí dịch vụ cao
NPS0007602,2024-02-23,C01440,B012,9,Promoter,,
NPS0007603,2024-02-22,C03717,B050,5,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0007604,2024-02-05,C04919,B003,7,Passive,R01,Phí dịch vụ cao
NPS0007605,2024-02-08,C02478,B050,10,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0007606,2024-02-13,C01307,B045,10,Promoter,,
NPS0007607,2024-02-05,C02718,B043,7,Passive,,
NPS0007608,2024-02-19,C02798,B001,8,Passive,R01,Phí dịch vụ cao
NPS0007609,2024-02-28,C01513,B001,8,Passive,R01,Phí dịch vụ cao
NPS0007610,2024-02-18,C03858,B038,9,Promoter,,
NPS0007611,2024-02-07,C00955,B026,2,Detractor,R01,Phí dịch vụ cao
NPS0007612,2024-02-20,C00402,B031,7,Passive,R01,Phí dịch vụ cao
NPS0007613,2024-02-27,C04983,B022,9,Promoter,,
NPS0007614,2024-02-16,C00033,B036,5,Detractor,R01,Phí dịch vụ cao
NPS0007615,2024-02-11,C01052,B008,10,Promoter,,
NPS0007616,2024-02-05,C01352,B023,10,Promoter,,
NPS0007617,2024-02-12,C03320,B003,9,Promoter,R01,Phí dịch vụ cao
NPS0007618,2024-02-22,C02945,B024,9,Promoter,,
NPS0007619,2024-02-24,C02664,B050,10,Promoter,R04,Sản phẩm ít lựa chọn
NPS0007620,2024-02-08,C03734,B008,7,Passive,R02,Thời gian chờ giao dịch lâu
NPS0007621,2024-02-14,C01245,B050,5,Detractor,R03,Ứng dụng số khó dùng
NPS0007622,2024-02-24,C01089,B043,6,Detractor,R08,Khác
