SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0010495,2024-07-05,C04563,B036,10,Promoter,,
NPS0010496,2024-07-05,C02900,B032,10,Promoter,,
NPS0010497,2024-07-14,C00463,B043,9,Promoter,,
NPS0010498,2024-07-10,C00710,B023,9,Promoter,R01,Phí dịch vụ cao
NPS0010499,2024-07-10,C00850,B049,9,Promoter,,
NPS0010500,2024-07-25,C04134,B022,6,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0010501,2024-07-08,C03730,B050,9,Promoter,,
NPS0010502,2024-07-21,C00635,B050,9,Promoter,,
NPS0010503,2024-07-02,C02502,B021,10,Promoter,,
NPS0010504,2024-07-13,C00205,B050,3,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0010505,2024-07-22,C00220,B050,10,Promoter,,
NPS0010506,2024-07-02,C01747,B017,10,Promoter,,
NPS0010507,2024-07-22,C03976,B028,8,Passive,R01,Phí dịch vụ cao
NPS0010508,2024-07-08,C00400,B005,9,Promoter,,
NPS0010509,2024-07-09,C03085,B050,9,Promoter,,
NPS0010510,2024-07-31,C02659,B026,6,Detractor,R01,Phí dịch vụ cao
NPS0010511,2024-07-17,C03260,B040,10,Promoter,R05,Thái độ nhân viên chưa tốt
NPS0010512,2024-07-04,C00629,B031,8,Passive,,
NPS0010513,2024-07-04,C00972,B006,10,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0010514,2024-07-02,C00617,B003,8,Passive,,
NPS0010515,2024-07-27,C03817,B030,9,Promoter,R01,Phí dịch vụ cao
NPS0010516,2024-07-01,C04003,B005,9,Promoter,R01,Phí dịch vụ cao
NPS0010517,2024-07-10,C04935,B049,9,Promoter,,
NPS0010518,2024-07-07,C01569,B009,10,Promoter,,
NPS0010519,2024-07-11,C03475,B008,5,Detractor,R01,Phí dịch vụ cao
NPS0010520,2024-07-22,C02807,B006,2,Detractor,R01,Phí dịch vụ cao
NPS0010521,2024-07-30,C03361,B023,10,Promoter,R08,Khác
NPS0010522,2024-07-07,C03152,B009,9,Promoter,,
NPS0010523,2024-07-16,C04486,B011,10,Promoter,,
NPS0010524,2024-07-16,C01981,B040,10,Promoter,,
NPS0010525,2024-07-10,C04761,B017,9,Promoter,,
NPS0010526,2024-07-05,C02951,B048,1,Detractor,R01,Phí dịch vụ cao
NPS0010527,2024-07-26,C03279,B029,9,Promoter,,
NPS0010528,2024-07-07,C01536,B040,10,Promoter,,
NPS0010529,2024-07-04,C01693,B047,7,Passive,R01,Phí dịch vụ cao
NPS0010530,2024-07-16,C04231,B029,9,Promoter,,
NPS0010531,2024-07-03,C04195,B026,10,Promoter,R01,Phí dịch vụ cao
NPS0010532,2024-07-16,C03010,B001,7,Passive,R04,Sản phẩm ít lựa chọn
NPS0010533,2024-07-28,C04484,B045,9,Promoter,,
NPS0010534,2024-07-25,C01636,B050,9,Promoter,,
NPS0010535,2024-07-04,C02870,B037,7,Passive,,
NPS0010536,2024-07-16,C01806,B004,9,Promoter,,
NPS0010537,2024-07-20,C04708,B008,10,Promoter,R01,Phí dịch vụ cao
NPS0010538,2024-07-12,C03878,B045,9,Promoter,,
NPS0010539,2024-07-20,C01012,B043,10,Promoter,,
NPS0010540,2024-07-17,C03276,B008,9,Promoter,,
NPS0010541,2024-07-30,C03658,B050,10,Promoter,R01,Phí dịch vụ cao
NPS0010542,2024-07-01,C00487,B045,9,Promoter,,
NPS0010543,2024-07-01,C00238,B045,9,Promoter,,
NPS0010544,2024-07-08,C03813,B001,9,Promoter,R01,Phí dịch vụ cao
NPS0010545,2024-07-28,C03654,B049,8,Passive,R01,Phí dịch vụ cao
NPS0010546,2024-07-20,C01885,B031,7,Passive,R01,Phí dịch vụ cao
NPS0010547,2024-07-03,C02233,B003,9,Promoter,,
NPS0010548,2024-07-27,C03650,B026,3,Detractor,R02,Thời gian chờ giao dịch lâu
