SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0018657,2025-09-18,C03019,B008,9,Promoter,,
NPS0018658,2025-09-27,C03089,B008,8,Passive,R01,Phí dịch vụ cao
NPS0018659,2025-09-25,C01196,B029,10,Promoter,R01,Phí dịch vụ cao
NPS0018660,2025-09-16,C03881,B038,9,Promoter,,
NPS0018661,2025-09-11,C02340,B027,4,Detractor,R01,Phí dịch vụ cao
NPS0018662,2025-09-07,C04275,B020,2,Detractor,R01,Phí dịch vụ cao
NPS0018663,2025-09-15,C00310,B050,8,Passive,R01,Phí dịch vụ cao
NPS0018664,2025-09-13,C00991,B039,9,Promoter,,
NPS0018665,2025-09-10,C04486,B011,10,Promoter,,
NPS0018666,2025-09-06,C03117,B011,0,Detractor,R01,Phí dịch vụ cao
NPS0018667,2025-09-15,C02353,B024,8,Passive,R01,Phí dịch vụ cao
NPS0018668,2025-09-22,C00460,B043,4,Detractor,R03,Ứng dụng số khó dùng
NPS0018669,2025-09-24,C02338,B043,9,Promoter,,
NPS0018670,2025-09-12,C04600,B009,9,Promoter,,
NPS0018671,2025-09-27,C00658,B007,9,Promoter,R01,Phí dịch vụ cao
NPS0018672,2025-09-21,C02333,B006,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0018673,2025-09-09,C04587,B023,9,Promoter,,
NPS0018674,2025-09-28,C03488,B050,7,Passive,,
NPS0018675,2025-09-23,C04245,B026,10,Promoter,,
NPS0018676,2025-09-21,C03846,B045,9,Promoter,,
NPS0018677,2025-09-10,C02610,B029,1,Detractor,R01,Phí dịch vụ cao
NPS0018678,2025-09-23,C00242,B010,7,Passive,R07,Lãi suất chưa cạnh tranh
NPS0018679,2025-09-17,C03060,B037,9,Promoter,,
NPS0018680,2025-09-07,C03910,B005,9,Promoter,,
NPS0018681,2025-09-26,C04545,B037,10,Promoter,,
NPS0018682,2025-09-14,C02384,B036,6,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0018683,2025-09-16,C02221,B047,9,Promoter,,
NPS0018684,2025-09-03,C02316,B024,7,Passive,,
NPS0018685,2025-09-21,C04557,B030,8,Passive,R08,Khác
NPS0018686,2025-09-03,C04738,B032,10,Promoter,,
NPS0018687,2025-09-28,C04870,B050,7,Passive,,
NPS0018688,2025-09-15,C00678,B021,9,Promoter,,
NPS0018689,2025-09-02,C03069,B050,10,Promoter,,
NPS0018690,2025-09-08,C04011,B008,9,Promoter,,
NPS0018691,2025-09-09,C04278,B040,7,Passive,R01,Phí dịch vụ cao
NPS0018692,2025-09-15,C04408,B045,10,Promoter,,
NPS0018693,2025-09-05,C02674,B024,8,Passive,R01,Phí dịch vụ cao
NPS0018694,2025-09-18,C04053,B047,8,Passive,R01,Phí dịch vụ cao
NPS0018695,2025-09-28,C02217,B031,8,Passive,R08,Khác
NPS0018696,2025-09-22,C04387,B025,10,Promoter,,
NPS0018697,2025-09-30,C00685,B024,9,Promoter,R01,Phí dịch vụ cao
NPS0018698,2025-09-02,C03580,B028,2,Detractor,R01,Phí dịch vụ cao
NPS0018699,2025-09-24,C01684,B010,10,Promoter,,
NPS0018700,2025-09-30,C03211,B050,7,Passive,R01,Phí dịch vụ cao
NPS0018701,2025-09-24,C01067,B005,10,Promoter,,
NPS0018702,2025-09-29,C03322,B042,9,Promoter,,
NPS0018703,2025-09-18,C04007,B005,10,Promoter,,
NPS0018704,2025-09-01,C03806,B038,7,Passive,,
NPS0018705,2025-09-25,C00105,B049,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0018706,2025-09-10,C01430,B040,10,Promoter,R01,Phí dịch vụ cao
NPS0018707,2025-09-15,C00225,B010,2,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0018708,2025-09-28,C00222,B008,9,Promoter,,
NPS0018709,2025-09-22,C03277,B037,9,Promoter,,
NPS0018710,2025-09-12,C04551,B029,5,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0018711,2025-09-14,C03539,B003,2,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0018712,2025-09-10,C01321,B010,8,Passive,R05,Thái độ nhân viên chưa tốt
NPS0018713,2025-09-12,C01545,B040,4,Detractor,R08,Khác
NPS0018714,2025-09-23,C00666,B037,10,Promoter,,
NPS0018715,2025-09-07,C03918,B034,9,Promoter,,
NPS0018716,2025-09-09,C01890,B032,10,Promoter,R01,Phí dịch vụ cao
NPS0018717,2025-09-12,C01272,B043,9,Promoter,,
NPS0018718,2025-09-28,C02820,B040,10,Promoter,,
NPS0018719,2025-09-07,C03357,B043,8,Passive,,
NPS0018720,2025-09-29,C04828,B033,8,Passive,R01,Phí dịch vụ cao
