SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0008746,2024-04-28,C04441,B031,8,Passive,,
NPS0008747,2024-04-18,C00999,B050,10,Promoter,,
NPS0008748,2024-04-25,C02481,B050,10,Promoter,,
NPS0008749,2024-04-25,C03755,B040,7,Passive,,
NPS0008750,2024-04-19,C04387,B025,9,Promoter,,
NPS0008751,2024-04-22,C01716,B035,7,Passive,R01,Phí dịch vụ cao
NPS0008752,2024-04-13,C02718,B043,9,Promoter,,
NPS0008753,2024-04-05,C00142,B014,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0008754,2024-04-24,C02205,B043,9,Promoter,,
NPS0008755,2024-04-07,C02460,B008,7,Passive,R01,Phí dịch vụ cao
NPS0008756,2024-04-09,C02202,B013,7,Passive,,
NPS0008757,2024-04-01,C00259,B045,10,Promoter,,
NPS0008758,2024-04-14,C00185,B016,9,Promoter,,
NPS0008759,2024-04-12,C04278,B040,9,Promoter,,
NPS0008760,2024-04-26,C00451,B031,3,Detractor,R01,Phí dịch vụ cao
NPS0008761,2024-04-05,C01746,B050,0,Detractor,R01,Phí dịch vụ cao
NPS0008762,2024-04-07,C03103,B029,9,Promoter,,
NPS0008763,2024-04-19,C01949,B034,10,Promoter,,
NPS0008764,2024-04-24,C03053,B009,2,Detractor,R01,Phí dịch vụ cao
NPS0008765,2024-04-11,C04706,B009,9,Promoter,,
NPS0008766,2024-04-21,C04504,B043,9,Promoter,,
NPS0008767,2024-04-03,C02163,B030,4,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0008768,2024-04-03,C01320,B042,10,Promoter,R03,Ứng dụng số khó dùng
NPS0008769,2024-04-19,C00060,B037,10,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0008770,2024-04-01,C01933,B009,10,Promoter,,
NPS0008771,2024-04-05,C00161,B042,3,Detractor,R08,Khác
NPS0008772,2024-04-26,C04161,B024,9,Promoter,,
NPS0008773,2024-04-26,C02183,B042,10,Promoter,,
NPS0008774,2024-04-09,C01125,B009,9,Promoter,,
NPS0008775,2024-04-18,C03609,B050,8,Passive,R08,Khác
NPS0008776,2024-04-24,C04257,B029,10,Promoter,,
NPS0008777,2024-04-13,C04402,B041,9,Promoter,,
NPS0008778,2024-04-20,C03030,B050,9,Promoter,R03,Ứng dụng số khó dùng
NPS0008779,2024-04-27,C03340,B024,5,Detractor,R03,Ứng dụng số khó dùng
NPS0008780,2024-04-30,C04053,B047,10,Promoter,,
NPS0008781,2024-04-22,C01283,B016,8,Passive,,
NPS0008782,2024-04-04,C03117,B011,10,Promoter,R01,Phí dịch vụ cao
NPS0008783,2024-04-11,C03284,B021,10,Promoter,,
NPS0008784,2024-04-26,C02978,B021,1,Detractor,R03,Ứng dụng số khó dùng
NPS0008785,2024-04-29,C03954,B024,7,Passive,R01,Phí dịch vụ cao
NPS0008786,2024-04-21,C02508,B022,8,Passive,R03,Ứng dụng số khó dùng
NPS0008787,2024-04-23,C00057,B050,8,Passive,,
NPS0008788,2024-04-17,C04563,B036,8,Passive,R01,Phí dịch vụ cao
NPS0008789,2024-04-24,C03919,B042,10,Promoter,,
NPS0008790,2024-04-19,C03853,B003,10,Promoter,,
NPS0008791,2024-04-06,C00267,B050,9,Promoter,,
NPS0008792,2024-04-21,C04042,B040,8,Passive,R01,Phí dịch vụ cao
NPS0008793,2024-04-03,C04743,B002,10,Promoter,,
NPS0008794,2024-04-07,C04788,B021,10,Promoter,,
NPS0008795,2024-04-02,C03943,B015,9,Promoter,R01,Phí dịch vụ cao
NPS0008796,2024-04-18,C04755,B001,9,Promoter,,
NPS0008797,2024-04-13,C00501,B012,8,Passive,R06,Mạng lưới chi nhánh thưa
NPS0008798,2024-04-20,C04540,B005,7,Passive,R01,Phí dịch vụ cao
NPS0008799,2024-04-20,C04192,B026,9,Promoter,,
NPS0008800,2024-04-14,C04466,B013,8,Passive,R06,Mạng lưới chi nhánh thưa
NPS0008801,2024-04-23,C00334,B049,8,Passive,,
NPS0008802,2024-04-19,C04532,B037,4,Detractor,R01,Phí dịch vụ cao
NPS0008803,2024-04-19,C00118,B024,8,Passive,R01,Phí dịch vụ cao
NPS0008804,2024-04-24,C02421,B040,7,Passive,,
NPS0008805,2024-04-30,C03764,B043,9,Promoter,,
NPS0008806,2024-04-24,C02853,B021,9,Promoter,,
NPS0008807,2024-04-19,C01400,B003,6,Detractor,R03,Ứng dụng số khó dùng
NPS0008808,2024-04-10,C04752,B010,8,Passive,,
NPS0008809,2024-04-14,C03951,B003,7,Passive,,
NPS0008810,2024-04-11,C01538,B010,5,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0008811,2024-04-21,C00594,B017,9,Promoter,,
NPS0008812,2024-04-28,C02569,B026,4,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0008813,2024-04-18,C02526,B026,10,Promoter,,
NPS0008814,2024-04-01,C04433,B003,8,Passive,R01,Phí dịch vụ cao
NPS0008815,2024-04-05,C02319,B029,4,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0008816,2024-04-19,C04611,B035,7,Passive,R01,Phí dịch vụ cao
NPS0008817,2024-04-11,C03838,B021,9,Promoter,,
NPS0008818,2024-04-13,C04996,B046,10,Promoter,,
NPS0008819,2024-04-29,C02126,B010,8,Passive,,
NPS0008820,2024-04-28,C04087,B027,9,Promoter,,
NPS0008821,2024-04-03,C04908,B031,9,Promoter,,
NPS0008822,2024-04-23,C02896,B003,2,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0008823,2024-04-19,C04015,B046,7,Passive,,
NPS0008824,2024-04-17,C03886,B027,9,Promoter,,
NPS0008825,2024-04-06,C01137,B045,9,Promoter,,
NPS0008826,2024-04-11,C04852,B050,10,Promoter,,
NPS0008827,2024-04-18,C00180,B029,9,Promoter,,
NPS0008828,2024-04-21,C04454,B038,7,Passive,R07,Lãi suất chưa cạnh tranh
NPS0008829,2024-04-08,C04731,B008,9,Promoter,,
NPS0008830,2024-04-19,C03110,B050,10,Promoter,,
NPS0008831,2024-04-01,C01984,B003,7,Passive,R03,Ứng dụng số khó dùng
NPS0008832,2024-04-25,C00147,B023,10,Promoter,,
NPS0008833,2024-04-13,C02672,B043,7,Passive,R01,Phí dịch vụ cao
NPS0008834,2024-04-18,C00876,B050,7,Passive,R01,Phí dịch vụ cao
NPS0008835,2024-04-28,C02488,B043,10,Promoter,,
NPS0008836,2024-04-07,C03304,B010,5,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0008837,2024-04-30,C00823,B045,1,Detractor,R04,Sản phẩm ít lựa chọn
NPS0008838,2024-04-30,C04874,B017,1,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0008839,2024-04-16,C02241,B011,9,Promoter,R01,Phí dịch vụ cao
NPS0008840,2024-04-10,C01844,B008,0,Detractor,R01,Phí dịch vụ cao
NPS0008841,2024-04-03,C00554,B045,9,Promoter,,
NPS0008842,2024-04-16,C04815,B009,9,Promoter,,
NPS0008843,2024-04-11,C03148,B043,5,Detractor,R08,Khác
NPS0008844,2024-04-24,C00611,B035,9,Promoter,,
