SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0014576,2025-02-08,C04690,B011,7,Passive,R01,Phí dịch vụ cao
NPS0014577,2025-02-04,C03147,B021,5,Detractor,R01,Phí dịch vụ cao
NPS0014578,2025-02-18,C02459,B041,10,Promoter,,
NPS0014579,2025-02-16,C04869,B014,10,Promoter,,
NPS0014580,2025-02-08,C04734,B035,9,Promoter,,
NPS0014581,2025-02-11,C00780,B038,10,Promoter,,
NPS0014582,2025-02-10,C03178,B004,10,Promoter,R01,Phí dịch vụ cao
NPS0014583,2025-02-23,C02008,B009,5,Detractor,R01,Phí dịch vụ cao
NPS0014584,2025-02-10,C00725,B016,4,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0014585,2025-02-14,C03652,B040,10,Promoter,,
NPS0014586,2025-02-21,C00778,B024,7,Passive,R01,Phí dịch vụ cao
NPS0014587,2025-02-07,C04938,B039,10,Promoter,,
NPS0014588,2025-02-03,C02215,B045,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0014589,2025-02-08,C02645,B040,8,Passive,R01,Phí dịch vụ cao
NPS0014590,2025-02-12,C04904,B008,1,Detractor,R01,Phí dịch vụ cao
NPS0014591,2025-02-25,C04925,B004,7,Passive,R07,Lãi suất chưa cạnh tranh
NPS0014592,2025-02-13,C01783,B022,8,Passive,R05,Thái độ nhân viên chưa tốt
NPS0014593,2025-02-24,C02075,B050,10,Promoter,,
NPS0014594,2025-02-23,C00197,B003,9,Promoter,R01,Phí dịch vụ cao
NPS0014595,2025-02-13,C01562,B050,9,Promoter,,
NPS0014596,2025-02-26,C04659,B028,8,Passive,,
NPS0014597,2025-02-11,C03633,B026,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0014598,2025-02-05,C04414,B031,8,Passive,R08,Khác
NPS0014599,2025-02-13,C00905,B029,10,Promoter,,
NPS0014600,2025-02-13,C01912,B045,0,Detractor,R01,Phí dịch vụ cao
NPS0014601,2025-02-11,C02899,B038,2,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0014602,2025-02-10,C03239,B012,10,Promoter,,
NPS0014603,2025-02-24,C01673,B003,2,Detractor,R01,Phí dịch vụ cao
NPS0014604,2025-02-10,C01311,B009,10,Promoter,,
NPS0014605,2025-02-23,C04083,B038,5,Detractor,R01,Phí dịch vụ cao
NPS0014606,2025-02-23,C03285,B022,8,Passive,,
NPS0014607,2025-02-08,C00583,B001,9,Promoter,,
NPS0014608,2025-02-28,C00599,B046,7,Passive,R02,Thời gian chờ giao dịch lâu
NPS0014609,2025-02-06,C02358,B036,3,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0014610,2025-02-26,C02900,B032,7,Passive,R01,Phí dịch vụ cao
NPS0014611,2025-02-25,C02471,B038,9,Promoter,,
NPS0014612,2025-02-22,C04729,B045,9,Promoter,,
NPS0014613,2025-02-28,C02364,B011,7,Passive,,
NPS0014614,2025-02-25,C04161,B024,4,Detractor,R01,Phí dịch vụ cao
NPS0014615,2025-02-28,C04895,B024,7,Passive,R01,Phí dịch vụ cao
NPS0014616,2025-02-19,C01025,B046,0,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0014617,2025-02-09,C04435,B040,9,Promoter,R02,Thời gian chờ giao dịch lâu
