SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0019240,2025-10-04,C02186,B003,9,Promoter,,
NPS0019241,2025-10-10,C01095,B022,9,Promoter,R01,Phí dịch vụ cao
NPS0019242,2025-10-28,C01895,B045,9,Promoter,,
NPS0019243,2025-10-29,C00484,B001,2,Detractor,R04,Sản phẩm ít lựa chọn
NPS0019244,2025-10-27,C02726,B011,7,Passive,,
NPS0019245,2025-10-25,C04766,B026,8,Passive,R01,Phí dịch vụ cao
NPS0019246,2025-10-22,C01307,B045,10,Promoter,,
NPS0019247,2025-10-06,C03318,B032,8,Passive,R08,Khác
NPS0019248,2025-10-12,C04927,B045,10,Promoter,,
NPS0019249,2025-10-22,C04462,B024,8,Passive,R05,Thái độ nhân viên chưa tốt
NPS0019250,2025-10-17,C01717,B005,9,Promoter,,
NPS0019251,2025-10-06,C02211,B042,5,Detractor,R01,Phí dịch vụ cao
NPS0019252,2025-10-26,C00392,B024,10,Promoter,,
NPS0019253,2025-10-30,C02418,B024,10,Promoter,,
NPS0019254,2025-10-26,C04995,B040,9,Promoter,,
NPS0019255,2025-10-09,C04110,B024,6,Detractor,R01,Phí dịch vụ cao
NPS0019256,2025-10-03,C02322,B050,6,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0019257,2025-10-17,C02402,B042,3,Detractor,R03,Ứng dụng số khó dùng
NPS0019258,2025-10-19,C02025,B008,9,Promoter,,
NPS0019259,2025-10-17,C02057,B029,10,Promoter,,
NPS0019260,2025-10-22,C02377,B009,10,Promoter,,
NPS0019261,2025-10-08,C00696,B038,6,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0019262,2025-10-13,C03906,B013,8,Passive,R01,Phí dịch vụ cao
NPS0019263,2025-10-31,C01673,B003,10,Promoter,,
NPS0019264,2025-10-23,C01613,B028,7,Passive,R01,Phí dịch vụ cao
NPS0019265,2025-10-31,C01998,B038,9,Promoter,,
NPS0019266,2025-10-30,C00620,B029,8,Passive,R06,Mạng lưới chi nhánh thưa
NPS0019267,2025-10-28,C03827,B005,8,Passive,R01,Phí dịch vụ cao
NPS0019268,2025-10-13,C03750,B050,8,Passive,R01,Phí dịch vụ cao
NPS0019269,2025-10-27,C04897,B008,10,Promoter,,
NPS0019270,2025-10-07,C04405,B033,10,Promoter,,
NPS0019271,2025-10-19,C04061,B030,9,Promoter,R01,Phí dịch vụ cao
NPS0019272,2025-10-25,C01243,B034,10,Promoter,,
NPS0019273,2025-10-29,C01418,B050,9,Promoter,,
NPS0019274,2025-10-22,C01991,B008,7,Passive,R07,Lãi suất chưa cạnh tranh
NPS0019275,2025-10-18,C03504,B009,6,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0019276,2025-10-09,C03477,B040,7,Passive,,
NPS0019277,2025-10-11,C01925,B003,7,Passive,R01,Phí dịch vụ cao
NPS0019278,2025-10-24,C03491,B038,10,Promoter,R07,Lãi suất chưa cạnh tranh
NPS0019279,2025-10-10,C00167,B034,9,Promoter,,
NPS0019280,2025-10-08,C00839,B025,5,Detractor,R03,Ứng dụng số khó dùng
NPS0019281,2025-10-21,C01245,B050,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0019282,2025-10-03,C01687,B050,8,Passive,R05,Thái độ nhân viên chưa tốt
NPS0019283,2025-10-29,C04410,B032,9,Promoter,,
NPS0019284,2025-10-24,C04699,B014,3,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0019285,2025-10-24,C04877,B003,7,Passive,,
NPS0019286,2025-10-19,C01909,B026,5,Detractor,R03,Ứng dụng số khó dùng
NPS0019287,2025-10-23,C01315,B050,8,Passive,R08,Khác
NPS0019288,2025-10-12,C04856,B043,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0019289,2025-10-21,C02139,B013,9,Promoter,,
NPS0019290,2025-10-16,C02792,B004,7,Passive,,
NPS0019291,2025-10-28,C01238,B033,1,Detractor,R04,Sản phẩm ít lựa chọn
NPS0019292,2025-10-12,C02388,B013,8,Passive,,
NPS0019293,2025-10-29,C00978,B013,9,Promoter,,
NPS0019294,2025-10-10,C04127,B012,9,Promoter,,
NPS0019295,2025-10-01,C04648,B050,9,Promoter,R01,Phí dịch vụ cao
NPS0019296,2025-10-29,C03259,B034,8,Passive,,
NPS0019297,2025-10-31,C00437,B009,8,Passive,R01,Phí dịch vụ cao
NPS0019298,2025-10-14,C02005,B022,10,Promoter,,
NPS0019299,2025-10-14,C01214,B022,5,Detractor,R04,Sản phẩm ít lựa chọn
NPS0019300,2025-10-27,C04575,B011,9,Promoter,,
NPS0019301,2025-10-04,C03011,B008,10,Promoter,,
NPS0019302,2025-10-11,C00252,B035,5,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0019303,2025-10-28,C02393,B050,1,Detractor,R01,Phí dịch vụ cao
NPS0019304,2025-10-01,C03772,B005,1,Detractor,R03,Ứng dụng số khó dùng
NPS0019305,2025-10-02,C00976,B045,9,Promoter,,
NPS0019306,2025-10-08,C02117,B037,5,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0019307,2025-10-29,C01108,B039,8,Passive,,
NPS0019308,2025-10-02,C02443,B011,4,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0019309,2025-10-15,C04791,B043,10,Promoter,,
NPS0019310,2025-10-26,C03554,B037,10,Promoter,,
NPS0019311,2025-10-24,C03968,B003,5,Detractor,R03,Ứng dụng số khó dùng
NPS0019312,2025-10-17,C03937,B050,9,Promoter,R03,Ứng dụng số khó dùng
NPS0019313,2025-10-16,C02485,B011,7,Passive,,
NPS0019314,2025-10-26,C00471,B029,5,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0019315,2025-10-09,C04671,B037,7,Passive,R07,Lãi suất chưa cạnh tranh
NPS0019316,2025-10-04,C03922,B050,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0019317,2025-10-12,C00106,B010,3,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0019318,2025-10-19,C04835,B022,9,Promoter,,
NPS0019319,2025-10-25,C04189,B043,4,Detractor,R03,Ứng dụng số khó dùng
NPS0019320,2025-10-30,C02407,B015,10,Promoter,,
NPS0019321,2025-10-23,C01283,B016,9,Promoter,,
NPS0019322,2025-10-03,C04465,B031,9,Promoter,,
NPS0019323,2025-10-03,C00922,B040,9,Promoter,,
NPS0019324,2025-10-25,C03123,B003,9,Promoter,,
NPS0019325,2025-10-16,C02916,B034,8,Passive,,
NPS0019326,2025-10-21,C04926,B045,9,Promoter,,
NPS0019327,2025-10-20,C02277,B009,9,Promoter,R01,Phí dịch vụ cao
NPS0019328,2025-10-30,C01169,B030,8,Passive,R06,Mạng lưới chi nhánh thưa
NPS0019329,2025-10-28,C00732,B031,8,Passive,,
NPS0019330,2025-10-25,C04923,B009,7,Passive,,
NPS0019331,2025-10-17,C04577,B050,0,Detractor,R01,Phí dịch vụ cao
NPS0019332,2025-10-01,C03777,B023,9,Promoter,,
NPS0019333,2025-10-01,C03523,B024,9,Promoter,,
NPS0019334,2025-10-04,C04519,B045,2,Detractor,R04,Sản phẩm ít lựa chọn
NPS0019335,2025-10-12,C01345,B034,7,Passive,R02,Thời gian chờ giao dịch lâu
NPS0019336,2025-10-14,C00631,B042,7,Passive,R01,Phí dịch vụ cao
NPS0019337,2025-10-18,C00502,B021,9,Promoter,,
NPS0019338,2025-10-09,C01933,B009,8,Passive,R03,Ứng dụng số khó dùng
NPS0019339,2025-10-11,C03997,B015,0,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0019340,2025-10-05,C01881,B011,7,Passive,R05,Thái độ nhân viên chưa tốt
NPS0019341,2025-10-17,C01272,B043,10,Promoter,,
NPS0019342,2025-10-14,C03998,B008,8,Passive,R01,Phí dịch vụ cao
NPS0019343,2025-10-09,C04895,B024,8,Passive,R01,Phí dịch vụ cao
NPS0019344,2025-10-02,C02588,B036,7,Passive,R03,Ứng dụng số khó dùng
NPS0019345,2025-10-17,C03792,B026,4,Detractor,R01,Phí dịch vụ cao
NPS0019346,2025-10-30,C04420,B001,5,Detractor,R01,Phí dịch vụ cao
NPS0019347,2025-10-30,C00694,B045,5,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0019348,2025-10-06,C02430,B020,6,Detractor,R01,Phí dịch vụ cao
NPS0019349,2025-10-18,C02107,B039,7,Passive,R02,Thời gian chờ giao dịch lâu
NPS0019350,2025-10-01,C04303,B033,8,Passive,R01,Phí dịch vụ cao
NPS0019351,2025-10-18,C04907,B038,9,Promoter,R06,Mạng lưới chi nhánh thưa
NPS0019352,2025-10-22,C00339,B003,7,Passive,R07,Lãi suất chưa cạnh tranh
NPS0019353,2025-10-29,C04717,B050,8,Passive,R01,Phí dịch vụ cao
NPS0019354,2025-10-18,C03110,B050,10,Promoter,,
NPS0019355,2025-10-16,C01974,B040,9,Promoter,,
NPS0019356,2025-10-08,C02918,B050,7,Passive,,
NPS0019357,2025-10-29,C01021,B023,8,Passive,,
NPS0019358,2025-10-31,C04391,B011,9,Promoter,,
NPS0019359,2025-10-17,C01701,B008,10,Promoter,,
NPS0019360,2025-10-03,C00409,B024,10,Promoter,,
NPS0019361,2025-10-14,C03205,B012,5,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0019362,2025-10-12,C03320,B003,9,Promoter,,
NPS0019363,2025-10-20,C01415,B041,9,Promoter,,
NPS0019364,2025-10-10,C03080,B009,10,Promoter,,
NPS0019365,2025-10-23,C02460,B008,8,Passive,,
NPS0019366,2025-10-23,C04542,B050,6,Detractor,R01,Phí dịch vụ cao
NPS0019367,2025-10-15,C03091,B050,10,Promoter,,
NPS0019368,2025-10-13,C04029,B043,7,Passive,,
NPS0019369,2025-10-05,C02759,B045,9,Promoter,,
NPS0019370,2025-10-07,C01387,B011,9,Promoter,R04,Sản phẩm ít lựa chọn
NPS0019371,2025-10-15,C03480,B031,2,Detractor,R01,Phí dịch vụ cao
NPS0019372,2025-10-31,C03857,B024,7,Passive,,
NPS0019373,2025-10-15,C04414,B031,10,Promoter,,
NPS0019374,2025-10-09,C02989,B023,8,Passive,R01,Phí dịch vụ cao
NPS0019375,2025-10-12,C03488,B050,10,Promoter,,
NPS0019376,2025-10-11,C04691,B005,9,Promoter,,
NPS0019377,2025-10-18,C03559,B033,10,Promoter,R01,Phí dịch vụ cao
NPS0019378,2025-10-17,C03424,B037,8,Passive,R06,Mạng lưới chi nhánh thưa
NPS0019379,2025-10-01,C04672,B041,0,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0019380,2025-10-19,C01430,B040,1,Detractor,R08,Khác
NPS0019381,2025-10-25,C03642,B029,1,Detractor,R03,Ứng dụng số khó dùng
NPS0019382,2025-10-18,C02259,B024,0,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0019383,2025-10-29,C02706,B036,2,Detractor,R01,Phí dịch vụ cao
NPS0019384,2025-10-16,C02106,B048,10,Promoter,,
NPS0019385,2025-10-30,C00326,B020,7,Passive,,
NPS0019386,2025-10-16,C01562,B050,2,Detractor,R01,Phí dịch vụ cao
