SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0011661,2024-09-02,C02389,B010,10,Promoter,,
NPS0011662,2024-09-12,C03554,B037,10,Promoter,,
NPS0011663,2024-09-27,C00392,B024,9,Promoter,,
NPS0011664,2024-09-03,C02912,B024,3,Detractor,R01,Phí dịch vụ cao
NPS0011665,2024-09-28,C00774,B043,9,Promoter,,
NPS0011666,2024-09-18,C04520,B046,7,Passive,R07,Lãi suất chưa cạnh tranh
NPS0011667,2024-09-20,C04995,B040,7,Passive,R03,Ứng dụng số khó dùng
NPS0011668,2024-09-09,C01886,B033,8,Passive,,
NPS0011669,2024-09-17,C03874,B038,4,Detractor,R04,Sản phẩm ít lựa chọn
NPS0011670,2024-09-23,C03970,B009,9,Promoter,R01,Phí dịch vụ cao
NPS0011671,2024-09-01,C04283,B005,0,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0011672,2024-09-27,C03724,B022,7,Passive,R01,Phí dịch vụ cao
NPS0011673,2024-09-13,C01692,B050,0,Detractor,R01,Phí dịch vụ cao
NPS0011674,2024-09-08,C03220,B027,8,Passive,R01,Phí dịch vụ cao
NPS0011675,2024-09-24,C00974,B004,0,Detractor,R03,Ứng dụng số khó dùng
NPS0011676,2024-09-12,C01020,B040,10,Promoter,R01,Phí dịch vụ cao
NPS0011677,2024-09-22,C04417,B024,10,Promoter,,
NPS0011678,2024-09-16,C01391,B050,9,Promoter,R01,Phí dịch vụ cao
NPS0011679,2024-09-23,C02101,B038,0,Detractor,R01,Phí dịch vụ cao
NPS0011680,2024-09-04,C02037,B009,8,Passive,,
NPS0011681,2024-09-04,C04132,B029,7,Passive,R01,Phí dịch vụ cao
NPS0011682,2024-09-29,C01768,B010,9,Promoter,,
NPS0011683,2024-09-04,C04524,B026,8,Passive,,
NPS0011684,2024-09-08,C03101,B033,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0011685,2024-09-18,C02696,B031,9,Promoter,,
NPS0011686,2024-09-02,C04060,B024,10,Promoter,R08,Khác
NPS0011687,2024-09-06,C00891,B022,10,Promoter,,
NPS0011688,2024-09-26,C04458,B015,6,Detractor,R01,Phí dịch vụ cao
NPS0011689,2024-09-25,C01792,B007,9,Promoter,,
