SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0001750,2023-04-17,C02992,B023,9,Promoter,R01,Phí dịch vụ cao
NPS0001751,2023-04-10,C02146,B043,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0001752,2023-04-04,C01756,B021,10,Promoter,,
NPS0001753,2023-04-20,C01194,B050,8,Passive,,
NPS0001754,2023-04-13,C03167,B043,9,Promoter,,
NPS0001755,2023-04-03,C03538,B046,10,Promoter,,
NPS0001756,2023-04-08,C04611,B035,0,Detractor,R01,Phí dịch vụ cao
NPS0001757,2023-04-01,C02202,B013,7,Passive,R05,Thái độ nhân viên chưa tốt
NPS0001758,2023-04-14,C02974,B021,9,Promoter,,
NPS0001759,2023-04-10,C01237,B042,10,Promoter,,
NPS0001760,2023-04-23,C02853,B021,10,Promoter,R07,Lãi suất chưa cạnh tranh
NPS0001761,2023-04-27,C02463,B007,0,Detractor,R01,Phí dịch vụ cao
NPS0001762,2023-04-23,C04320,B018,8,Passive,,
NPS0001763,2023-04-09,C04861,B042,9,Promoter,,
NPS0001764,2023-04-15,C00331,B049,10,Promoter,,
NPS0001765,2023-04-19,C01245,B050,9,Promoter,,
NPS0001766,2023-04-23,C02374,B030,1,Detractor,R01,Phí dịch vụ cao
NPS0001767,2023-04-11,C01379,B037,9,Promoter,,
NPS0001768,2023-04-23,C00103,B035,10,Promoter,R07,Lãi suất chưa cạnh tranh
NPS0001769,2023-04-03,C04784,B023,7,Passive,,
NPS0001770,2023-04-12,C03975,B011,8,Passive,R01,Phí dịch vụ cao
NPS0001771,2023-04-10,C01049,B043,6,Detractor,R01,Phí dịch vụ cao
NPS0001772,2023-04-24,C03397,B019,2,Detractor,R01,Phí dịch vụ cao
NPS0001773,2023-04-02,C00437,B009,9,Promoter,R01,Phí dịch vụ cao
NPS0001774,2023-04-26,C04689,B017,5,Detractor,R01,Phí dịch vụ cao
NPS0001775,2023-04-17,C00428,B050,9,Promoter,,
NPS0001776,2023-04-03,C03047,B043,8,Passive,,
NPS0001777,2023-04-01,C00067,B022,9,Promoter,,
NPS0001778,2023-04-14,C00263,B038,1,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0001779,2023-04-23,C02677,B046,9,Promoter,R01,Phí dịch vụ cao
NPS0001780,2023-04-16,C03658,B050,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0001781,2023-04-14,C00592,B010,10,Promoter,,
NPS0001782,2023-04-09,C04042,B040,10,Promoter,,
NPS0001783,2023-04-03,C00594,B017,9,Promoter,,
NPS0001784,2023-04-07,C01928,B008,2,Detractor,R01,Phí dịch vụ cao
NPS0001785,2023-04-08,C01936,B024,9,Promoter,,
NPS0001786,2023-04-21,C00075,B021,8,Passive,,
NPS0001787,2023-04-10,C01207,B042,3,Detractor,R01,Phí dịch vụ cao
NPS0001788,2023-04-11,C03211,B050,8,Passive,,
NPS0001789,2023-04-18,C01624,B024,10,Promoter,,
NPS0001790,2023-04-19,C04301,B003,8,Passive,,
