SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0006414,2023-12-31,C04820,B048,8,Passive,R04,Sản phẩm ít lựa chọn
NPS0006415,2023-12-14,C04361,B008,10,Promoter,R01,Phí dịch vụ cao
NPS0006416,2023-12-27,C01254,B042,7,Passive,R01,Phí dịch vụ cao
NPS0006417,2023-12-24,C00054,B021,9,Promoter,R01,Phí dịch vụ cao
NPS0006418,2023-12-08,C03094,B026,10,Promoter,R01,Phí dịch vụ cao
NPS0006419,2023-12-17,C00165,B038,8,Passive,,
NPS0006420,2023-12-21,C00569,B022,2,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0006421,2023-12-25,C03282,B042,10,Promoter,R01,Phí dịch vụ cao
NPS0006422,2023-12-05,C01448,B003,8,Passive,,
NPS0006423,2023-12-09,C03742,B003,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0006424,2023-12-10,C03886,B027,4,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0006425,2023-12-06,C03330,B038,9,Promoter,R01,Phí dịch vụ cao
NPS0006426,2023-12-26,C04995,B040,9,Promoter,R01,Phí dịch vụ cao
NPS0006427,2023-12-22,C03248,B050,2,Detractor,R01,Phí dịch vụ cao
NPS0006428,2023-12-15,C03020,B023,8,Passive,R01,Phí dịch vụ cao
NPS0006429,2023-12-06,C02594,B027,10,Promoter,,
NPS0006430,2023-12-12,C02090,B013,9,Promoter,,
NPS0006431,2023-12-19,C04138,B008,9,Promoter,,
NPS0006432,2023-12-19,C02523,B038,8,Passive,,
NPS0006433,2023-12-07,C01771,B002,8,Passive,,
NPS0006434,2023-12-19,C00847,B029,8,Passive,,
NPS0006435,2023-12-31,C01535,B024,7,Passive,R02,Thời gian chờ giao dịch lâu
NPS0006436,2023-12-03,C02038,B005,7,Passive,,
NPS0006437,2023-12-07,C03190,B050,9,Promoter,,
NPS0006438,2023-12-16,C04290,B022,8,Passive,,
NPS0006439,2023-12-27,C04217,B026,10,Promoter,,
NPS0006440,2023-12-13,C00290,B005,6,Detractor,R01,Phí dịch vụ cao
NPS0006441,2023-12-02,C02334,B004,9,Promoter,,
NPS0006442,2023-12-01,C04878,B032,0,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0006443,2023-12-25,C04196,B050,7,Passive,R01,Phí dịch vụ cao
NPS0006444,2023-12-01,C01328,B027,10,Promoter,R05,Thái độ nhân viên chưa tốt
NPS0006445,2023-12-15,C00680,B005,10,Promoter,,
NPS0006446,2023-12-16,C03432,B045,10,Promoter,,
NPS0006447,2023-12-31,C04699,B014,9,Promoter,R01,Phí dịch vụ cao
NPS0006448,2023-12-14,C01663,B035,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0006449,2023-12-18,C00739,B042,9,Promoter,,
NPS0006450,2023-12-01,C02261,B029,8,Passive,,
NPS0006451,2023-12-23,C02479,B003,3,Detractor,R01,Phí dịch vụ cao
NPS0006452,2023-12-10,C01702,B050,9,Promoter,R01,Phí dịch vụ cao
NPS0006453,2023-12-16,C03941,B021,7,Passive,,
NPS0006454,2023-12-05,C01191,B010,10,Promoter,R01,Phí dịch vụ cao
NPS0006455,2023-12-20,C03275,B027,8,Passive,R01,Phí dịch vụ cao
NPS0006456,2023-12-23,C01851,B017,8,Passive,,
NPS0006457,2023-12-01,C03265,B008,5,Detractor,R01,Phí dịch vụ cao
NPS0006458,2023-12-15,C02100,B036,9,Promoter,,
NPS0006459,2023-12-03,C00682,B029,9,Promoter,,
NPS0006460,2023-12-11,C02766,B042,1,Detractor,R01,Phí dịch vụ cao
NPS0006461,2023-12-23,C03646,B030,10,Promoter,,
NPS0006462,2023-12-15,C01500,B023,10,Promoter,,
NPS0006463,2023-12-09,C01736,B050,9,Promoter,,
NPS0006464,2023-12-29,C00896,B013,10,Promoter,R01,Phí dịch vụ cao
NPS0006465,2023-12-02,C02744,B045,6,Detractor,R01,Phí dịch vụ cao
NPS0006466,2023-12-16,C03245,B045,7,Passive,R06,Mạng lưới chi nhánh thưa
NPS0006467,2023-12-04,C03763,B011,8,Passive,,
NPS0006468,2023-12-20,C02029,B026,9,Promoter,,
NPS0006469,2023-12-19,C02884,B024,8,Passive,R01,Phí dịch vụ cao
NPS0006470,2023-12-08,C04701,B012,10,Promoter,,
NPS0006471,2023-12-19,C03687,B049,8,Passive,R01,Phí dịch vụ cao
NPS0006472,2023-12-23,C02488,B043,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0006473,2023-12-24,C02314,B045,9,Promoter,,
NPS0006474,2023-12-17,C00126,B013,7,Passive,R01,Phí dịch vụ cao
NPS0006475,2023-12-20,C00655,B050,7,Passive,,
NPS0006476,2023-12-11,C02622,B050,8,Passive,R01,Phí dịch vụ cao
NPS0006477,2023-12-09,C02475,B024,2,Detractor,R01,Phí dịch vụ cao
NPS0006478,2023-12-22,C04625,B044,9,Promoter,,
NPS0006479,2023-12-23,C00310,B050,9,Promoter,R07,Lãi suất chưa cạnh tranh
NPS0006480,2023-12-24,C03295,B026,8,Passive,R04,Sản phẩm ít lựa chọn
NPS0006481,2023-12-15,C04124,B031,10,Promoter,,
NPS0006482,2023-12-30,C04178,B043,9,Promoter,,
NPS0006483,2023-12-27,C00199,B008,9,Promoter,,
NPS0006484,2023-12-24,C01615,B023,3,Detractor,R01,Phí dịch vụ cao
NPS0006485,2023-12-05,C00840,B036,9,Promoter,,
NPS0006486,2023-12-26,C01715,B038,8,Passive,R06,Mạng lưới chi nhánh thưa
NPS0006487,2023-12-20,C00099,B050,9,Promoter,,
NPS0006488,2023-12-30,C02386,B026,7,Passive,R01,Phí dịch vụ cao
NPS0006489,2023-12-31,C02526,B026,7,Passive,R01,Phí dịch vụ cao
NPS0006490,2023-12-29,C03301,B041,10,Promoter,,
NPS0006491,2023-12-24,C00414,B004,3,Detractor,R01,Phí dịch vụ cao
NPS0006492,2023-12-18,C02859,B021,2,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0006493,2023-12-07,C02999,B038,10,Promoter,,
NPS0006494,2023-12-19,C04224,B026,7,Passive,R05,Thái độ nhân viên chưa tốt
