SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0018074,2025-08-28,C00273,B031,0,Detractor,R01,Phí dịch vụ cao
NPS0018075,2025-08-18,C03985,B047,10,Promoter,,
NPS0018076,2025-08-23,C04920,B050,4,Detractor,R03,Ứng dụng số khó dùng
NPS0018077,2025-08-17,C03062,B008,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0018078,2025-08-12,C02925,B050,8,Passive,R07,Lãi suất chưa cạnh tranh
NPS0018079,2025-08-04,C00957,B050,7,Passive,,
NPS0018080,2025-08-27,C02981,B008,10,Promoter,,
NPS0018081,2025-08-07,C01668,B016,2,Detractor,R01,Phí dịch vụ cao
NPS0018082,2025-08-28,C04392,B011,7,Passive,R01,Phí dịch vụ cao
NPS0018083,2025-08-30,C02009,B045,9,Promoter,R04,Sản phẩm ít lựa chọn
NPS0018084,2025-08-07,C01754,B050,10,Promoter,,
NPS0018085,2025-08-24,C00363,B050,7,Passive,R01,Phí dịch vụ cao
NPS0018086,2025-08-03,C02702,B050,10,Promoter,,
NPS0018087,2025-08-30,C03941,B021,10,Promoter,,
NPS0018088,2025-08-11,C01957,B021,7,Passive,R01,Phí dịch vụ cao
NPS0018089,2025-08-06,C03735,B050,10,Promoter,,
NPS0018090,2025-08-27,C04599,B017,9,Promoter,,
NPS0018091,2025-08-19,C03219,B031,8,Passive,,
NPS0018092,2025-08-23,C01770,B040,8,Passive,,
NPS0018093,2025-08-13,C03737,B003,10,Promoter,R01,Phí dịch vụ cao
NPS0018094,2025-08-02,C02411,B042,7,Passive,,
NPS0018095,2025-08-16,C01979,B031,10,Promoter,R01,Phí dịch vụ cao
NPS0018096,2025-08-01,C00692,B006,9,Promoter,,
NPS0018097,2025-08-17,C00339,B003,7,Passive,,
NPS0018098,2025-08-14,C03896,B026,9,Promoter,R01,Phí dịch vụ cao
NPS0018099,2025-08-20,C04451,B031,7,Passive,R01,Phí dịch vụ cao
NPS0018100,2025-08-12,C00108,B024,6,Detractor,R01,Phí dịch vụ cao
NPS0018101,2025-08-17,C04609,B010,3,Detractor,R01,Phí dịch vụ cao
NPS0018102,2025-08-22,C04217,B026,9,Promoter,,
NPS0018103,2025-08-16,C01454,B011,8,Passive,R01,Phí dịch vụ cao
NPS0018104,2025-08-28,C02239,B035,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0018105,2025-08-05,C04588,B049,9,Promoter,,
NPS0018106,2025-08-22,C02067,B050,7,Passive,,
NPS0018107,2025-08-04,C03045,B045,10,Promoter,,
NPS0018108,2025-08-08,C03748,B047,1,Detractor,R01,Phí dịch vụ cao
NPS0018109,2025-08-11,C02695,B018,7,Passive,,
NPS0018110,2025-08-21,C03680,B020,8,Passive,R07,Lãi suất chưa cạnh tranh
NPS0018111,2025-08-04,C04735,B050,10,Promoter,,
NPS0018112,2025-08-04,C02870,B037,9,Promoter,R01,Phí dịch vụ cao
NPS0018113,2025-08-22,C01231,B012,7,Passive,R01,Phí dịch vụ cao
NPS0018114,2025-08-29,C03849,B021,2,Detractor,R01,Phí dịch vụ cao
NPS0018115,2025-08-02,C03791,B037,9,Promoter,,
NPS0018116,2025-08-04,C04200,B005,10,Promoter,R08,Khác
NPS0018117,2025-08-09,C02189,B035,10,Promoter,,
NPS0018118,2025-08-17,C01451,B049,9,Promoter,,
NPS0018119,2025-08-27,C00198,B011,9,Promoter,,
NPS0018120,2025-08-03,C03504,B009,8,Passive,R04,Sản phẩm ít lựa chọn
NPS0018121,2025-08-06,C01902,B008,10,Promoter,,
NPS0018122,2025-08-31,C00889,B019,9,Promoter,,
NPS0018123,2025-08-22,C01883,B032,9,Promoter,,
NPS0018124,2025-08-26,C02302,B038,9,Promoter,,
NPS0018125,2025-08-01,C04908,B031,8,Passive,R01,Phí dịch vụ cao
NPS0018126,2025-08-21,C01097,B044,0,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0018127,2025-08-28,C02714,B035,8,Passive,,
NPS0018128,2025-08-20,C04570,B045,2,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0018129,2025-08-29,C02724,B023,7,Passive,,
NPS0018130,2025-08-26,C00565,B050,8,Passive,,
NPS0018131,2025-08-27,C00991,B039,8,Passive,,
NPS0018132,2025-08-18,C00664,B024,9,Promoter,,
NPS0018133,2025-08-13,C00380,B020,4,Detractor,R08,Khác
NPS0018134,2025-08-07,C04998,B049,8,Passive,R01,Phí dịch vụ cao
NPS0018135,2025-08-30,C01071,B022,4,Detractor,R01,Phí dịch vụ cao
NPS0018136,2025-08-10,C03283,B043,10,Promoter,,
NPS0018137,2025-08-10,C01682,B038,7,Passive,,
NPS0018138,2025-08-09,C00381,B009,5,Detractor,R01,Phí dịch vụ cao
NPS0018139,2025-08-03,C00077,B005,9,Promoter,,
NPS0018140,2025-08-16,C00059,B029,9,Promoter,,
NPS0018141,2025-08-12,C04955,B029,8,Passive,R01,Phí dịch vụ cao
NPS0018142,2025-08-22,C03810,B003,10,Promoter,,
NPS0018143,2025-08-19,C01864,B045,9,Promoter,,
NPS0018144,2025-08-14,C04737,B007,9,Promoter,,
NPS0018145,2025-08-22,C03888,B038,7,Passive,R01,Phí dịch vụ cao
NPS0018146,2025-08-14,C01824,B016,9,Promoter,,
NPS0018147,2025-08-03,C00215,B046,7,Passive,,
NPS0018148,2025-08-04,C01853,B046,9,Promoter,,
NPS0018149,2025-08-22,C00878,B024,9,Promoter,,
NPS0018150,2025-08-22,C01780,B040,7,Passive,,
NPS0018151,2025-08-09,C04909,B016,7,Passive,,
NPS0018152,2025-08-12,C00785,B029,7,Passive,R01,Phí dịch vụ cao
NPS0018153,2025-08-21,C00554,B045,5,Detractor,R01,Phí dịch vụ cao
NPS0018154,2025-08-27,C00790,B030,7,Passive,R01,Phí dịch vụ cao
NPS0018155,2025-08-30,C02754,B024,9,Promoter,,
NPS0018156,2025-08-23,C01494,B011,10,Promoter,,
NPS0018157,2025-08-27,C02853,B021,7,Passive,R07,Lãi suất chưa cạnh tranh
NPS0018158,2025-08-02,C03940,B048,4,Detractor,R01,Phí dịch vụ cao
NPS0018159,2025-08-22,C00983,B005,9,Promoter,R08,Khác
NPS0018160,2025-08-01,C02776,B029,9,Promoter,,
NPS0018161,2025-08-26,C02104,B031,9,Promoter,,
NPS0018162,2025-08-01,C04176,B011,7,Passive,,
NPS0018163,2025-08-14,C03400,B040,7,Passive,R05,Thái độ nhân viên chưa tốt
NPS0018164,2025-08-28,C00592,B010,10,Promoter,R01,Phí dịch vụ cao
NPS0018165,2025-08-25,C00218,B029,9,Promoter,,
NPS0018166,2025-08-22,C04864,B007,7,Passive,R01,Phí dịch vụ cao
NPS0018167,2025-08-21,C02338,B043,9,Promoter,R01,Phí dịch vụ cao
NPS0018168,2025-08-09,C03517,B049,7,Passive,R01,Phí dịch vụ cao
NPS0018169,2025-08-21,C01122,B050,9,Promoter,,
NPS0018170,2025-08-08,C04408,B045,7,Passive,R01,Phí dịch vụ cao
NPS0018171,2025-08-27,C01294,B039,10,Promoter,,
NPS0018172,2025-08-07,C04591,B016,8,Passive,R01,Phí dịch vụ cao
NPS0018173,2025-08-24,C01540,B038,9,Promoter,,
NPS0018174,2025-08-06,C02601,B050,1,Detractor,R03,Ứng dụng số khó dùng
NPS0018175,2025-08-25,C04171,B050,10,Promoter,,
NPS0018176,2025-08-07,C02364,B011,10,Promoter,,
NPS0018177,2025-08-23,C02701,B003,5,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0018178,2025-08-29,C00644,B026,3,Detractor,R01,Phí dịch vụ cao
NPS0018179,2025-08-25,C01680,B031,8,Passive,R01,Phí dịch vụ cao
NPS0018180,2025-08-17,C03910,B005,6,Detractor,R01,Phí dịch vụ cao
NPS0018181,2025-08-26,C02545,B038,8,Passive,R01,Phí dịch vụ cao
NPS0018182,2025-08-06,C02676,B029,9,Promoter,,
NPS0018183,2025-08-29,C02300,B006,9,Promoter,R03,Ứng dụng số khó dùng
NPS0018184,2025-08-22,C02527,B003,9,Promoter,,
NPS0018185,2025-08-10,C01379,B037,9,Promoter,,
NPS0018186,2025-08-22,C04797,B038,5,Detractor,R01,Phí dịch vụ cao
NPS0018187,2025-08-27,C02366,B043,2,Detractor,R01,Phí dịch vụ cao
NPS0018188,2025-08-12,C01088,B024,9,Promoter,,
NPS0018189,2025-08-18,C01466,B002,0,Detractor,R01,Phí dịch vụ cao
NPS0018190,2025-08-22,C03781,B005,8,Passive,R01,Phí dịch vụ cao
NPS0018191,2025-08-03,C03203,B035,8,Passive,,
NPS0018192,2025-08-28,C03053,B009,6,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0018193,2025-08-28,C02101,B038,8,Passive,R01,Phí dịch vụ cao
NPS0018194,2025-08-28,C03836,B028,10,Promoter,,
NPS0018195,2025-08-03,C00251,B037,10,Promoter,,
NPS0018196,2025-08-09,C00567,B009,10,Promoter,,
NPS0018197,2025-08-18,C04932,B017,9,Promoter,,
NPS0018198,2025-08-01,C02155,B003,10,Promoter,,
NPS0018199,2025-08-25,C01110,B037,9,Promoter,,
NPS0018200,2025-08-24,C02057,B029,8,Passive,,
NPS0018201,2025-08-02,C00280,B038,9,Promoter,R01,Phí dịch vụ cao
NPS0018202,2025-08-29,C03594,B007,9,Promoter,,
NPS0018203,2025-08-12,C01013,B040,9,Promoter,,
NPS0018204,2025-08-11,C01039,B043,9,Promoter,,
NPS0018205,2025-08-16,C01152,B037,0,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0018206,2025-08-05,C03052,B021,9,Promoter,,
NPS0018207,2025-08-12,C04257,B029,7,Passive,R01,Phí dịch vụ cao
NPS0018208,2025-08-12,C03089,B008,7,Passive,,
NPS0018209,2025-08-03,C01948,B024,10,Promoter,,
NPS0018210,2025-08-15,C03658,B050,9,Promoter,,
NPS0018211,2025-08-01,C00659,B029,9,Promoter,R03,Ứng dụng số khó dùng
NPS0018212,2025-08-09,C02292,B026,8,Passive,,
NPS0018213,2025-08-19,C01507,B005,10,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0018214,2025-08-10,C02774,B036,10,Promoter,R07,Lãi suất chưa cạnh tranh
NPS0018215,2025-08-14,C02929,B018,10,Promoter,,
NPS0018216,2025-08-29,C00892,B050,8,Passive,R08,Khác
NPS0018217,2025-08-08,C02698,B042,10,Promoter,,
NPS0018218,2025-08-17,C02988,B045,10,Promoter,,
NPS0018219,2025-08-22,C00639,B022,9,Promoter,,
NPS0018220,2025-08-10,C01600,B014,9,Promoter,R01,Phí dịch vụ cao
NPS0018221,2025-08-24,C04888,B026,10,Promoter,,
NPS0018222,2025-08-10,C02287,B025,8,Passive,R01,Phí dịch vụ cao
NPS0018223,2025-08-11,C03754,B043,10,Promoter,R01,Phí dịch vụ cao
NPS0018224,2025-08-20,C00027,B009,8,Passive,R01,Phí dịch vụ cao
NPS0018225,2025-08-10,C02528,B039,7,Passive,R03,Ứng dụng số khó dùng
NPS0018226,2025-08-02,C00488,B035,4,Detractor,R01,Phí dịch vụ cao
NPS0018227,2025-08-20,C00349,B026,10,Promoter,,
NPS0018228,2025-08-26,C01705,B021,9,Promoter,,
NPS0018229,2025-08-10,C03209,B007,7,Passive,,
NPS0018230,2025-08-13,C01827,B009,10,Promoter,,
NPS0018231,2025-08-11,C04832,B024,10,Promoter,,
NPS0018232,2025-08-18,C04051,B001,7,Passive,,
NPS0018233,2025-08-06,C01607,B045,9,Promoter,R01,Phí dịch vụ cao
NPS0018234,2025-08-13,C02581,B048,7,Passive,R02,Thời gian chờ giao dịch lâu
NPS0018235,2025-08-22,C04707,B004,10,Promoter,,
NPS0018236,2025-08-07,C04417,B024,9,Promoter,,
NPS0018237,2025-08-06,C03576,B026,0,Detractor,R01,Phí dịch vụ cao
NPS0018238,2025-08-26,C00455,B031,7,Passive,,
NPS0018239,2025-08-20,C04557,B030,10,Promoter,,
NPS0018240,2025-08-25,C04325,B050,8,Passive,R03,Ứng dụng số khó dùng
NPS0018241,2025-08-22,C00308,B008,9,Promoter,,
NPS0018242,2025-08-04,C01988,B023,10,Promoter,,
NPS0018243,2025-08-15,C00624,B043,8,Passive,R01,Phí dịch vụ cao
NPS0018244,2025-08-18,C03002,B042,7,Passive,R01,Phí dịch vụ cao
NPS0018245,2025-08-11,C04825,B031,2,Detractor,R03,Ứng dụng số khó dùng
NPS0018246,2025-08-26,C04685,B031,10,Promoter,,
NPS0018247,2025-08-28,C03427,B035,10,Promoter,R03,Ứng dụng số khó dùng
