SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0003499,2023-07-29,C00563,B032,8,Passive,R01,Phí dịch vụ cao
NPS0003500,2023-07-26,C00068,B024,4,Detractor,R01,Phí dịch vụ cao
NPS0003501,2023-07-20,C00831,B040,10,Promoter,,
NPS0003502,2023-07-10,C04621,B019,9,Promoter,,
NPS0003503,2023-07-09,C04008,B017,10,Promoter,,
NPS0003504,2023-07-24,C02102,B023,10,Promoter,R01,Phí dịch vụ cao
NPS0003505,2023-07-20,C01073,B045,8,Passive,,
NPS0003506,2023-07-30,C00285,B028,2,Detractor,R01,Phí dịch vụ cao
NPS0003507,2023-07-15,C00056,B008,10,Promoter,R01,Phí dịch vụ cao
NPS0003508,2023-07-03,C03786,B029,8,Passive,R01,Phí dịch vụ cao
NPS0003509,2023-07-02,C03509,B018,10,Promoter,,
NPS0003510,2023-07-03,C03712,B024,7,Passive,,
NPS0003511,2023-07-26,C00858,B021,5,Detractor,R08,Khác
NPS0003512,2023-07-24,C04391,B011,6,Detractor,R04,Sản phẩm ít lựa chọn
NPS0003513,2023-07-04,C02453,B050,9,Promoter,,
NPS0003514,2023-07-13,C00901,B045,10,Promoter,,
NPS0003515,2023-07-06,C00427,B031,8,Passive,R01,Phí dịch vụ cao
NPS0003516,2023-07-16,C01217,B045,7,Passive,R07,Lãi suất chưa cạnh tranh
NPS0003517,2023-07-10,C01291,B006,7,Passive,,
NPS0003518,2023-07-20,C01704,B017,7,Passive,R01,Phí dịch vụ cao
NPS0003519,2023-07-31,C04224,B026,6,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0003520,2023-07-22,C03550,B022,2,Detractor,R08,Khác
NPS0003521,2023-07-20,C02458,B008,8,Passive,,
NPS0003522,2023-07-25,C02654,B029,10,Promoter,,
NPS0003523,2023-07-10,C00882,B045,10,Promoter,,
NPS0003524,2023-07-22,C01689,B024,7,Passive,R01,Phí dịch vụ cao
NPS0003525,2023-07-31,C01365,B031,9,Promoter,,
NPS0003526,2023-07-12,C03936,B038,10,Promoter,,
NPS0003527,2023-07-12,C02926,B021,8,Passive,,
NPS0003528,2023-07-15,C04037,B024,10,Promoter,,
NPS0003529,2023-07-27,C04546,B050,9,Promoter,R03,Ứng dụng số khó dùng
NPS0003530,2023-07-04,C01855,B043,10,Promoter,,
NPS0003531,2023-07-05,C00270,B047,10,Promoter,,
NPS0003532,2023-07-03,C00903,B040,10,Promoter,,
NPS0003533,2023-07-28,C04079,B007,8,Passive,,
NPS0003534,2023-07-27,C01935,B038,8,Passive,,
NPS0003535,2023-07-17,C00537,B040,9,Promoter,,
NPS0003536,2023-07-25,C04879,B042,8,Passive,,
NPS0003537,2023-07-28,C00235,B031,10,Promoter,,
