SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2023-10-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,121729258,N/A
2023-10-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2023-10-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,23533990814,N/A
2023-10-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,27339236436,N/A
2023-10-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,37646126545,N/A
2023-10-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,21025507588,N/A
2023-10-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,47807611921,Nhóm 1
2023-10-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,731155103,Nhóm 1
2023-10-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,635735913,Nhóm 1
2023-10-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,819948317,Nhóm 1
2023-10-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,37807077865,N/A
2023-10-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,199238810,N/A
2023-10-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,639775665,Nhóm 1
2023-10-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2023-10-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,428325591,N/A
2023-10-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,1026048425,Nhóm 1
2023-10-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2023-10-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,192023775,N/A
2023-10-31,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,1458468576,Nhóm 1
2023-10-31,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2023-10-31,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,158242193,N/A
2023-10-31,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,1376725142,Nhóm 5
2023-10-31,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,0,N/A
2023-10-31,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,676440876,N/A
2023-10-31,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,972935798,N/A
2023-10-31,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,0,N/A
2023-10-31,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2023-10-31,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,605681937,N/A
2023-10-31,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,11365027548,N/A
2023-10-31,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,17888653754,N/A
2023-10-31,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,25214883959,N/A
2023-10-31,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,7687017500,N/A
2023-10-31,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,52352906779,Nhóm 2
2023-10-31,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,0,N/A
2023-10-31,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,0,N/A
2023-10-31,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,0,N/A
2023-10-31,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,15183324932,N/A
2023-10-31,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,1137724727,N/A
2023-10-31,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,1048628474,N/A
2023-10-31,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,0,N/A
2023-10-31,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
2023-10-31,C00010,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B005,716873486,N/A
2023-10-31,C00010,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B005,541786753,N/A
2023-10-31,C00010,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B005,7340531371,Nhóm 1
2023-10-31,C00010,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B005,0,N/A
2023-10-31,C00010,P203,Thẻ tín dụng Chuẩn,Card,Credit,B005,30666180,Nhóm 1
2023-10-31,C00010,P302,Quản lý gia sản,Wealth,WM,B005,251420767,N/A
2023-10-31,C00011,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B027,340735488,N/A
2023-10-31,C00011,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B027,0,N/A
2023-10-31,C00012,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B039,3300238344,N/A
2023-10-31,C00012,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B039,444397606,N/A
2023-10-31,C00012,P101,Vay mua nhà,Loan,Mortgage,B039,1697572360,Nhóm 1
2023-10-31,C00012,P204,Thẻ tín dụng Vàng,Card,Credit,B039,0,N/A
2023-10-31,C00012,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B039,0,N/A
2023-10-31,C00013,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B043,89654756,N/A
2023-10-31,C00013,P106,Vay du học,Loan,Education,B043,1386554341,Nhóm 1
2023-10-31,C00013,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B043,0,N/A
2023-10-31,C00014,P001,Tài khoản thanh toán,Deposit,CA,B008,256814941,N/A
2023-10-31,C00014,P106,Vay du học,Loan,Education,B008,1035315382,Nhóm 1
2023-10-31,C00014,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B008,0,N/A
2023-10-31,C00015,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B049,97327896,N/A
2023-10-31,C00015,P101,Vay mua nhà,Loan,Mortgage,B049,2428456346,Nhóm 1
2023-10-31,C00015,P203,Thẻ tín dụng Chuẩn,Card,Credit,B049,6373242,Nhóm 1
2023-10-31,C00016,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B024,456729745,N/A
2023-10-31,C00016,P104,Vay kinh doanh hộ cá thể,Loan,SME,B024,212694660,Nhóm 1
2023-10-31,C00016,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2023-10-31,C00017,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B008,8413709503,N/A
2023-10-31,C00017,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B008,4780381668,N/A
2023-10-31,C00017,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B008,3549510514,N/A
2023-10-31,C00017,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B008,117550207,Nhóm 1
2023-10-31,C00017,P204,Thẻ tín dụng Vàng,Card,Credit,B008,0,N/A
2023-10-31,C00017,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B008,0,N/A
2023-10-31,C00017,P304,Chứng chỉ quỹ mở,Wealth,Fund,B008,5048447232,N/A
2023-10-31,C00018,P007,Chứng chỉ tiền gửi,Deposit,CD,B027,187983341,N/A
2023-10-31,C00018,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B027,1329586015,Nhóm 1
2023-10-31,C00018,P201,Thẻ ghi nợ nội địa,Card,Debit,B027,0,N/A
2023-10-31,C00019,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B001,281761961,N/A
2023-10-31,C00019,P201,Thẻ ghi nợ nội địa,Card,Debit,B001,0,N/A
2023-10-31,C00020,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B014,368933980,N/A
2023-10-31,C00020,P201,Thẻ ghi nợ nội địa,Card,Debit,B014,0,N/A
2023-10-31,C00021,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B035,264644885,N/A
2023-10-31,C00021,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B035,2198109103,Nhóm 1
2023-10-31,C00021,P203,Thẻ tín dụng Chuẩn,Card,Credit,B035,2375173,Nhóm 1
2023-10-31,C00022,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B024,184252236,N/A
2023-10-31,C00022,P105,Vay thấu chi tài khoản,Loan,Overdraft,B024,634798352,Nhóm 2
2023-10-31,C00022,P203,Thẻ tín dụng Chuẩn,Card,Credit,B024,3931954,Nhóm 1
2023-10-31,C00023,P007,Chứng chỉ tiền gửi,Deposit,CD,B024,710807795,N/A
2023-10-31,C00023,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,554283619,N/A
2023-10-31,C00023,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B024,0,N/A
2023-10-31,C00023,P203,Thẻ tín dụng Chuẩn,Card,Credit,B024,0,N/A
2023-10-31,C00024,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B029,1401821747,N/A
2023-10-31,C00024,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B029,1669990188,N/A
2023-10-31,C00024,P104,Vay kinh doanh hộ cá thể,Loan,SME,B029,4194729740,Nhóm 1
2023-10-31,C00024,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B029,0,N/A
2023-10-31,C00024,P203,Thẻ tín dụng Chuẩn,Card,Credit,B029,36875136,Nhóm 1
2023-10-31,C00025,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B034,149641172,N/A
2023-10-31,C00025,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B034,0,N/A
2023-10-31,C00026,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B050,4205573252,N/A
2023-10-31,C00026,P001,Tài khoản thanh toán,Deposit,CA,B050,1955738234,N/A
2023-10-31,C00026,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B050,2427447096,N/A
2023-10-31,C00026,P105,Vay thấu chi tài khoản,Loan,Overdraft,B050,13498564364,Nhóm 1
