SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2024-11-30,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,321207046,N/A
2024-11-30,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2024-11-30,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,8926863844,N/A
2024-11-30,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,22551041876,N/A
2024-11-30,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,18270038873,N/A
2024-11-30,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,27339044559,N/A
2024-11-30,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,208877579231,Nhóm 1
2024-11-30,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,0,N/A
2024-11-30,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,610765311,Nhóm 1
2024-11-30,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,100420679,Nhóm 1
2024-11-30,C00002,P302,Quản lý gia sản,Wealth,WM,B012,20889300058,N/A
2024-11-30,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,307082240,N/A
2024-11-30,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,583732303,Nhóm 1
2024-11-30,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2024-11-30,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,271640559,N/A
2024-11-30,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,503297717,Nhóm 1
2024-11-30,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2024-11-30,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,148628186,N/A
2024-11-30,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,1111161650,Nhóm 1
2024-11-30,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2024-11-30,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,247136252,N/A
2024-11-30,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,4752672325,Nhóm 1
2024-11-30,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,4152886,Nhóm 1
2024-11-30,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,1335374458,N/A
2024-11-30,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,1160325141,N/A
2024-11-30,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,0,N/A
2024-11-30,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2024-11-30,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,1209795019,N/A
2024-11-30,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,25022242642,N/A
2024-11-30,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,13068110936,N/A
2024-11-30,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,22511497149,N/A
