SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2025-09-30,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,263298432,N/A
2025-09-30,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2025-09-30,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,17021639212,N/A
2025-09-30,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,12866792429,N/A
2025-09-30,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,38068457683,N/A
2025-09-30,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,29645454412,N/A
2025-09-30,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,153752842871,Nhóm 1
2025-09-30,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,272795517,Nhóm 1
2025-09-30,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,0,N/A
2025-09-30,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,347515029,Nhóm 1
2025-09-30,C00002,P302,Quản lý gia sản,Wealth,WM,B012,17070694834,N/A
2025-09-30,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,165219675,N/A
2025-09-30,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,515001707,Nhóm 1
2025-09-30,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2025-09-30,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,241187332,N/A
2025-09-30,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,485624385,Nhóm 1
2025-09-30,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2025-09-30,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,386674875,N/A
2025-09-30,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,1463282518,Nhóm 1
2025-09-30,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2025-09-30,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,184791339,N/A
2025-09-30,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,2204843635,Nhóm 1
2025-09-30,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,8046987,Nhóm 1
2025-09-30,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,1119031947,N/A
2025-09-30,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,1982450695,N/A
2025-09-30,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,4661090,Nhóm 1
2025-09-30,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2025-09-30,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,1030098626,N/A
2025-09-30,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,39214779020,N/A
2025-09-30,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,24881429868,N/A
2025-09-30,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,43465413034,N/A
2025-09-30,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,40733789956,N/A
2025-09-30,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,65190698787,Nhóm 4
2025-09-30,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,0,N/A
2025-09-30,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,467544532,Nhóm 1
2025-09-30,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,319149371,Nhóm 1
2025-09-30,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,12086411993,N/A
2025-09-30,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,581514820,N/A
2025-09-30,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,1018104587,N/A
2025-09-30,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,0,N/A
2025-09-30,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
2025-09-30,C00010,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B005,2065836920,N/A
2025-09-30,C00010,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B005,839587855,N/A
2025-09-30,C00010,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B005,10962868956,Nhóm 2
2025-09-30,C00010,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B005,0,N/A
2025-09-30,C00010,P203,Thẻ tín dụng Chuẩn,Card,Credit,B005,0,N/A
2025-09-30,C00010,P302,Quản lý gia sản,Wealth,WM,B005,947428334,N/A
2025-09-30,C00011,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B027,307356109,N/A
2025-09-30,C00011,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B027,0,N/A
2025-09-30,C00012,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B039,802462356,N/A
2025-09-30,C00012,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B039,2468510410,N/A
2025-09-30,C00012,P101,Vay mua nhà,Loan,Mortgage,B039,7085520281,Nhóm 1
2025-09-30,C00012,P204,Thẻ tín dụng Vàng,Card,Credit,B039,0,N/A
2025-09-30,C00012,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B039,0,N/A
2025-09-30,C00013,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B043,93951432,N/A
2025-09-30,C00013,P106,Vay du học,Loan,Education,B043,840845846,Nhóm 1
2025-09-30,C00013,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B043,0,N/A
2025-09-30,C00014,P001,Tài khoản thanh toán,Deposit,CA,B008,205104204,N/A
2025-09-30,C00014,P106,Vay du học,Loan,Education,B008,816983150,Nhóm 1
2025-09-30,C00014,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B008,0,N/A
2025-09-30,C00015,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B049,221179379,N/A
2025-09-30,C00015,P101,Vay mua nhà,Loan,Mortgage,B049,3335379962,Nhóm 1
2025-09-30,C00015,P203,Thẻ tín dụng Chuẩn,Card,Credit,B049,4836146,Nhóm 1
2025-09-30,C00016,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B024,344204892,N/A
2025-09-30,C00016,P104,Vay kinh doanh hộ cá thể,Loan,SME,B024,497300935,Nhóm 1
2025-09-30,C00016,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2025-09-30,C00017,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B008,14392776282,N/A
2025-09-30,C00017,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B008,5627023638,N/A
2025-09-30,C00017,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B008,2399740524,N/A
2025-09-30,C00017,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B008,213227283,Nhóm 1
2025-09-30,C00017,P204,Thẻ tín dụng Vàng,Card,Credit,B008,201465465,Nhóm 1
2025-09-30,C00017,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B008,229653908,Nhóm 1
2025-09-30,C00017,P304,Chứng chỉ quỹ mở,Wealth,Fund,B008,6817364560,N/A
2025-09-30,C00018,P007,Chứng chỉ tiền gửi,Deposit,CD,B027,255385295,N/A
2025-09-30,C00018,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B027,464311292,Nhóm 1
2025-09-30,C00018,P201,Thẻ ghi nợ nội địa,Card,Debit,B027,0,N/A
2025-09-30,C00019,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B001,264864262,N/A
2025-09-30,C00019,P201,Thẻ ghi nợ nội địa,Card,Debit,B001,0,N/A
2025-09-30,C00020,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B014,152803189,N/A
2025-09-30,C00020,P201,Thẻ ghi nợ nội địa,Card,Debit,B014,0,N/A
2025-09-30,C00021,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B035,146709395,N/A
2025-09-30,C00021,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B035,710400311,Nhóm 1
2025-09-30,C00021,P203,Thẻ tín dụng Chuẩn,Card,Credit,B035,5783237,Nhóm 1
2025-09-30,C00022,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B024,393638383,N/A
2025-09-30,C00022,P105,Vay thấu chi tài khoản,Loan,Overdraft,B024,359641009,Nhóm 2
2025-09-30,C00022,P203,Thẻ tín dụng Chuẩn,Card,Credit,B024,12256781,Nhóm 1
2025-09-30,C00023,P007,Chứng chỉ tiền gửi,Deposit,CD,B024,893022809,N/A
2025-09-30,C00023,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,828387152,N/A
2025-09-30,C00023,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B024,0,N/A
2025-09-30,C00023,P203,Thẻ tín dụng Chuẩn,Card,Credit,B024,0,N/A
2025-09-30,C00024,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B029,2527036793,N/A
2025-09-30,C00024,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B029,2394644412,N/A
2025-09-30,C00024,P104,Vay kinh doanh hộ cá thể,Loan,SME,B029,4235386639,Nhóm 1
2025-09-30,C00024,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B029,0,N/A
2025-09-30,C00024,P203,Thẻ tín dụng Chuẩn,Card,Credit,B029,0,N/A
2025-09-30,C00025,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B034,185143829,N/A
2025-09-30,C00025,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B034,0,N/A
2025-09-30,C00026,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B050,6806784584,N/A
2025-09-30,C00026,P001,Tài khoản thanh toán,Deposit,CA,B050,6233924707,N/A
2025-09-30,C00026,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B050,5041421378,N/A
2025-09-30,C00026,P105,Vay thấu chi tài khoản,Loan,Overdraft,B050,57731504513,Nhóm 1
