SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2024-06-30,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,135287476,N/A
2024-06-30,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2024-06-30,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,24332164391,N/A
2024-06-30,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,46073875404,N/A
2024-06-30,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,38153006374,N/A
2024-06-30,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,42220217612,N/A
2024-06-30,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,41935836433,Nhóm 1
2024-06-30,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,668858615,Nhóm 1
2024-06-30,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,2018752615,Nhóm 1
2024-06-30,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,114628157,Nhóm 1
2024-06-30,C00002,P302,Quản lý gia sản,Wealth,WM,B012,26909861382,N/A
2024-06-30,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,384243233,N/A
2024-06-30,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,859200945,Nhóm 1
2024-06-30,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2024-06-30,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,606428183,N/A
2024-06-30,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,899986640,Nhóm 1
2024-06-30,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2024-06-30,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,231260765,N/A
2024-06-30,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,924782588,Nhóm 1
2024-06-30,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2024-06-30,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,228875203,N/A
2024-06-30,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,1171042523,Nhóm 1
2024-06-30,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,9467990,Nhóm 1
2024-06-30,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,2158751144,N/A
2024-06-30,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,675328952,N/A
2024-06-30,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,12994554,Nhóm 1
2024-06-30,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2024-06-30,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,1185017810,N/A
2024-06-30,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,6465781176,N/A
2024-06-30,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,8176025842,N/A
2024-06-30,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,24407181386,N/A
2024-06-30,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,33590964788,N/A
2024-06-30,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,88857890856,Nhóm 1
2024-06-30,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,240307757,Nhóm 1
2024-06-30,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,1181427226,Nhóm 1
2024-06-30,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,513613427,Nhóm 1
2024-06-30,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,11236347382,N/A
2024-06-30,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,3873660617,N/A
2024-06-30,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,1654537769,N/A
2024-06-30,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,39055201,Nhóm 1
2024-06-30,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
2024-06-30,C00010,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B005,901004532,N/A
2024-06-30,C00010,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B005,1755986090,N/A
2024-06-30,C00010,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B005,4599235664,Nhóm 1
2024-06-30,C00010,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B005,0,N/A
2024-06-30,C00010,P203,Thẻ tín dụng Chuẩn,Card,Credit,B005,22131542,Nhóm 1
2024-06-30,C00010,P302,Quản lý gia sản,Wealth,WM,B005,426215806,N/A
2024-06-30,C00011,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B027,341847170,N/A
2024-06-30,C00011,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B027,0,N/A
2024-06-30,C00012,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B039,465321821,N/A
2024-06-30,C00012,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B039,2656441106,N/A
2024-06-30,C00012,P101,Vay mua nhà,Loan,Mortgage,B039,9871254551,Nhóm 1
2024-06-30,C00012,P204,Thẻ tín dụng Vàng,Card,Credit,B039,28501377,Nhóm 1
2024-06-30,C00012,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B039,0,N/A
2024-06-30,C00013,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B043,167111064,N/A
2024-06-30,C00013,P106,Vay du học,Loan,Education,B043,308427119,Nhóm 1
2024-06-30,C00013,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B043,0,N/A
2024-06-30,C00014,P001,Tài khoản thanh toán,Deposit,CA,B008,85101767,N/A
2024-06-30,C00014,P106,Vay du học,Loan,Education,B008,368071809,Nhóm 1
2024-06-30,C00014,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B008,0,N/A
2024-06-30,C00015,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B049,401019987,N/A
2024-06-30,C00015,P101,Vay mua nhà,Loan,Mortgage,B049,1076702832,Nhóm 1
2024-06-30,C00015,P203,Thẻ tín dụng Chuẩn,Card,Credit,B049,3853215,Nhóm 1
2024-06-30,C00016,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B024,145815373,N/A
2024-06-30,C00016,P104,Vay kinh doanh hộ cá thể,Loan,SME,B024,1653970972,Nhóm 1
2024-06-30,C00016,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2024-06-30,C00017,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B008,5792753754,N/A
2024-06-30,C00017,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B008,4827538003,N/A
2024-06-30,C00017,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B008,4149159890,N/A
