SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2023-07-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,211060485,N/A
2023-07-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2023-07-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,71371357128,N/A
2023-07-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,50419581461,N/A
2023-07-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,22516379606,N/A
2023-07-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,24718451902,N/A
2023-07-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,18005662167,Nhóm 1
2023-07-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,554819861,Nhóm 1
2023-07-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,129613158,Nhóm 1
2023-07-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2023-07-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,19502363328,N/A
2023-07-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,279947956,N/A
2023-07-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,617312020,Nhóm 1
2023-07-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2023-07-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,206719934,N/A
2023-07-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,665423747,Nhóm 1
2023-07-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2023-07-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,196946280,N/A
2023-07-31,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,872326388,Nhóm 1
2023-07-31,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2023-07-31,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,333851782,N/A
2023-07-31,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,538889302,Nhóm 1
2023-07-31,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,16021039,Nhóm 1
2023-07-31,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,1822525957,N/A
2023-07-31,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,545749137,N/A
2023-07-31,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,0,N/A
2023-07-31,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2023-07-31,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,750343015,N/A
2023-07-31,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,17639685667,N/A
2023-07-31,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,11363764579,N/A
2023-07-31,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,28390378841,N/A
2023-07-31,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,19772302465,N/A
