SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2024-02-29,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,201757129,N/A
2024-02-29,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2024-02-29,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,13856821108,N/A
2024-02-29,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,44842468712,N/A
2024-02-29,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,19199882299,N/A
2024-02-29,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,12615103040,N/A
2024-02-29,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,41824511408,Nhóm 1
2024-02-29,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,264118735,Nhóm 1
2024-02-29,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,0,N/A
2024-02-29,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2024-02-29,C00002,P302,Quản lý gia sản,Wealth,WM,B012,28339824223,N/A
2024-02-29,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,81613115,N/A
2024-02-29,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,775583262,Nhóm 1
2024-02-29,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2024-02-29,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,133784711,N/A
2024-02-29,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,802172836,Nhóm 1
2024-02-29,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2024-02-29,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,553900720,N/A
2024-02-29,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,1740996924,Nhóm 1
2024-02-29,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2024-02-29,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,104830204,N/A
2024-02-29,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,1096888889,Nhóm 1
2024-02-29,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,2194937,Nhóm 1
2024-02-29,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,1165267771,N/A
2024-02-29,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,1456731078,N/A
2024-02-29,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,0,N/A
2024-02-29,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2024-02-29,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,1058805452,N/A
2024-02-29,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,9253759642,N/A
2024-02-29,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,17545951651,N/A
2024-02-29,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,35601826688,N/A
2024-02-29,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,16032299220,N/A
2024-02-29,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,42611489527,Nhóm 1
2024-02-29,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,0,N/A
2024-02-29,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,501992917,Nhóm 1
2024-02-29,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,1489944743,Nhóm 1
2024-02-29,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,13817103373,N/A
