SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2025-03-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,697626200,N/A
2025-03-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2025-03-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,17108799046,N/A
2025-03-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,15486439951,N/A
2025-03-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,43050010970,N/A
2025-03-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,40306358058,N/A
2025-03-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,44521455936,Nhóm 1
2025-03-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,361318775,Nhóm 1
2025-03-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,0,N/A
2025-03-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2025-03-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,15707764488,N/A
2025-03-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,401818742,N/A
2025-03-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,1031569327,Nhóm 1
2025-03-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2025-03-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,89490763,N/A
2025-03-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,1270333587,Nhóm 1
2025-03-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2025-03-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,274633239,N/A
2025-03-31,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,1341388315,Nhóm 1
2025-03-31,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2025-03-31,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,177099120,N/A
2025-03-31,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,823956146,Nhóm 1
2025-03-31,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,8967417,Nhóm 1
2025-03-31,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,726637522,N/A
2025-03-31,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,1342942447,N/A
2025-03-31,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,13329217,Nhóm 1
2025-03-31,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2025-03-31,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,1027892229,N/A
2025-03-31,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,8639577086,N/A
2025-03-31,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,92799529003,N/A
2025-03-31,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,67842872801,N/A
2025-03-31,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,38712189971,N/A
2025-03-31,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,48665575891,Nhóm 1
2025-03-31,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,0,N/A
2025-03-31,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,0,N/A
2025-03-31,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,374581335,Nhóm 1
2025-03-31,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,15022763984,N/A
