SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2023-02-28,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,333539438,N/A
2023-02-28,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2023-02-28,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,39815585844,N/A
2023-02-28,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,10748397151,N/A
2023-02-28,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,25169170836,N/A
2023-02-28,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,16941434443,N/A
2023-02-28,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,50154806841,Nhóm 1
2023-02-28,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,0,N/A
2023-02-28,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,359249214,Nhóm 1
2023-02-28,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2023-02-28,C00002,P302,Quản lý gia sản,Wealth,WM,B012,53517346036,N/A
2023-02-28,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,144826446,N/A
2023-02-28,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,510748288,Nhóm 1
2023-02-28,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2023-02-28,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,74871797,N/A
2023-02-28,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,1558853127,Nhóm 1
2023-02-28,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2023-02-28,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,309683158,N/A
2023-02-28,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,1806777860,Nhóm 1
2023-02-28,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2023-02-28,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,258940728,N/A
2023-02-28,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,1074639093,Nhóm 1
2023-02-28,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,0,N/A
2023-02-28,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,450949041,N/A
2023-02-28,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,592321491,N/A
2023-02-28,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,29722793,Nhóm 1
2023-02-28,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2023-02-28,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,1415233469,N/A
2023-02-28,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,26378094373,N/A
2023-02-28,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,33468783602,N/A
2023-02-28,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,42595487659,N/A
2023-02-28,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,14784061976,N/A
2023-02-28,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,65479349199,Nhóm 1
2023-02-28,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,0,N/A
