SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2024-07-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,64395050,N/A
2024-07-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2024-07-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,42949190517,N/A
2024-07-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,24565480738,N/A
2024-07-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,12243110009,N/A
2024-07-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,17636518703,N/A
2024-07-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,33273483371,Nhóm 1
2024-07-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,848277182,Nhóm 1
2024-07-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,927801162,Nhóm 1
2024-07-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2024-07-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,45631781206,N/A
2024-07-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,131190511,N/A
2024-07-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,522139978,Nhóm 1
2024-07-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2024-07-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,106180575,N/A
2024-07-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,1831926019,Nhóm 1
2024-07-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2024-07-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,374511112,N/A
2024-07-31,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,5158257484,Nhóm 2
2024-07-31,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2024-07-31,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,118377159,N/A
2024-07-31,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,1236517451,Nhóm 1
2024-07-31,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,0,N/A
2024-07-31,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,2441761789,N/A
2024-07-31,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,640060257,N/A
2024-07-31,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,21133702,Nhóm 1
2024-07-31,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2024-07-31,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,635918406,N/A
2024-07-31,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,35328787409,N/A
2024-07-31,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,29090152755,N/A
2024-07-31,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,40374926557,N/A
2024-07-31,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,30647631497,N/A
2024-07-31,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,101770279868,Nhóm 1
2024-07-31,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,354647139,Nhóm 1
2024-07-31,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,0,N/A
2024-07-31,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,0,N/A
2024-07-31,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,13466862690,N/A
2024-07-31,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,2619657279,N/A
2024-07-31,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,1752470676,N/A
2024-07-31,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,0,N/A
2024-07-31,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
2024-07-31,C00010,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B005,438286593,N/A
2024-07-31,C00010,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B005,1576606987,N/A
2024-07-31,C00010,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B005,1988583713,Nhóm 1
2024-07-31,C00010,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B005,0,N/A
2024-07-31,C00010,P203,Thẻ tín dụng Chuẩn,Card,Credit,B005,0,N/A
2024-07-31,C00010,P302,Quản lý gia sản,Wealth,WM,B005,404173346,N/A
2024-07-31,C00011,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B027,128885039,N/A
2024-07-31,C00011,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B027,0,N/A
2024-07-31,C00012,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B039,747640443,N/A
2024-07-31,C00012,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B039,776889456,N/A
2024-07-31,C00012,P101,Vay mua nhà,Loan,Mortgage,B039,9412546100,Nhóm 1
2024-07-31,C00012,P204,Thẻ tín dụng Vàng,Card,Credit,B039,35267604,Nhóm 1
2024-07-31,C00012,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B039,0,N/A
2024-07-31,C00013,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B043,399581990,N/A
2024-07-31,C00013,P106,Vay du học,Loan,Education,B043,541999308,Nhóm 1
2024-07-31,C00013,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B043,0,N/A
2024-07-31,C00014,P001,Tài khoản thanh toán,Deposit,CA,B008,171585581,N/A
2024-07-31,C00014,P106,Vay du học,Loan,Education,B008,1626855604,Nhóm 1
2024-07-31,C00014,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B008,0,N/A
2024-07-31,C00015,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B049,161295081,N/A
