SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2023-08-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,439563863,N/A
2023-08-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2023-08-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,28826970751,N/A
2023-08-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,77865175463,N/A
2023-08-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,55388872115,N/A
2023-08-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,14487308507,N/A
2023-08-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,58896945150,Nhóm 1
2023-08-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,568257491,Nhóm 1
2023-08-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,0,N/A
2023-08-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2023-08-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,17355739125,N/A
2023-08-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,255165696,N/A
2023-08-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,679526121,Nhóm 1
2023-08-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2023-08-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,409556015,N/A
2023-08-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,841408397,Nhóm 1
2023-08-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2023-08-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,104366345,N/A
2023-08-31,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,779706842,Nhóm 1
2023-08-31,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2023-08-31,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,230025349,N/A
2023-08-31,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,818795291,Nhóm 1
2023-08-31,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,15947588,Nhóm 1
2023-08-31,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,563697518,N/A
2023-08-31,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,2172567564,N/A
2023-08-31,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,56454801,Nhóm 1
2023-08-31,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2023-08-31,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,206376591,N/A
2023-08-31,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,28136778868,N/A
2023-08-31,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,15148450895,N/A
2023-08-31,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,31494880543,N/A
2023-08-31,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,51059609246,N/A
2023-08-31,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,103052132495,Nhóm 1
2023-08-31,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,0,N/A
2023-08-31,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,591377345,Nhóm 1
2023-08-31,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,0,N/A
2023-08-31,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,48478541043,N/A
2023-08-31,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,965893961,N/A
2023-08-31,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,936269337,N/A
2023-08-31,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,20120323,Nhóm 1
2023-08-31,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
