SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2025-12-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,451812342,N/A
2025-12-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2025-12-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,21201444870,N/A
2025-12-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,32313542045,N/A
2025-12-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,13558547194,N/A
2025-12-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,33543852596,N/A
2025-12-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,68017632267,Nhóm 1
2025-12-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,766551008,Nhóm 1
2025-12-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,0,N/A
2025-12-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,832636047,Nhóm 1
2025-12-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,21572725141,N/A
2025-12-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,182626594,N/A
2025-12-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,783438699,Nhóm 1
2025-12-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2025-12-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,374008081,N/A
2025-12-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,1870540813,Nhóm 1
2025-12-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2025-12-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,236754439,N/A
2025-12-31,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,800531298,Nhóm 1
2025-12-31,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2025-12-31,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,275643209,N/A
2025-12-31,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,483073028,Nhóm 1
2025-12-31,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,700776,Nhóm 1
2025-12-31,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,2506479226,N/A
2025-12-31,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,486909792,N/A
2025-12-31,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,0,N/A
2025-12-31,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2025-12-31,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,444842982,N/A
