SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2025-08-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,166537919,N/A
2025-08-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2025-08-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,30152442167,N/A
2025-08-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,31149353721,N/A
2025-08-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,26829915209,N/A
2025-08-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,26184097674,N/A
2025-08-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,68571079317,Nhóm 1
2025-08-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,0,N/A
2025-08-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,0,N/A
2025-08-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2025-08-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,23341857329,N/A
2025-08-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,350252696,N/A
2025-08-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,2349642450,Nhóm 1
2025-08-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2025-08-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,82527355,N/A
2025-08-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,1419549009,Nhóm 1
2025-08-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2025-08-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,531049016,N/A
