SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2024-03-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,142256215,N/A
2024-03-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2024-03-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,20379277956,N/A
2024-03-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,13175750004,N/A
2024-03-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,45312211260,N/A
2024-03-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,23922195547,N/A
2024-03-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,70770755303,Nhóm 1
2024-03-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,399618337,Nhóm 1
2024-03-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,376432063,Nhóm 1
2024-03-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,1428925601,Nhóm 1
2024-03-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,20067166379,N/A
2024-03-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,123350264,N/A
2024-03-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,3037833263,Nhóm 1
2024-03-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2024-03-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,193244574,N/A
2024-03-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,633657651,Nhóm 1
2024-03-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2024-03-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,246838417,N/A
2024-03-31,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,918118301,Nhóm 1
2024-03-31,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2024-03-31,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,241959771,N/A
2024-03-31,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,1201851456,Nhóm 1
2024-03-31,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,0,N/A
2024-03-31,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,496461834,N/A
2024-03-31,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,1234977959,N/A
2024-03-31,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,0,N/A
2024-03-31,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2024-03-31,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,295442613,N/A
2024-03-31,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,16248644362,N/A
2024-03-31,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,22927954660,N/A
2024-03-31,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,31371935549,N/A
2024-03-31,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,42738134963,N/A
2024-03-31,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,31484512665,Nhóm 1
2024-03-31,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,166022758,Nhóm 1
2024-03-31,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,3349817556,Nhóm 1
2024-03-31,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,0,N/A
2024-03-31,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,18053045600,N/A
2024-03-31,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,598608385,N/A
2024-03-31,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,1243142981,N/A
2024-03-31,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,4692134,Nhóm 1
2024-03-31,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
2024-03-31,C00010,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B005,777807674,N/A
2024-03-31,C00010,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B005,1643161135,N/A
