SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2025-10-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,322246344,N/A
2025-10-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2025-10-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,18802858997,N/A
2025-10-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,22423310954,N/A
2025-10-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,110012423296,N/A
2025-10-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,27025952584,N/A
2025-10-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,49398721995,Nhóm 1
2025-10-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,0,N/A
2025-10-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,0,N/A
2025-10-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2025-10-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,14112758035,N/A
2025-10-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,144766263,N/A
2025-10-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,1006785829,Nhóm 1
2025-10-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2025-10-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,140306408,N/A
2025-10-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,511469430,Nhóm 1
2025-10-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2025-10-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,432922834,N/A
2025-10-31,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,548359876,Nhóm 1
2025-10-31,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2025-10-31,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,553107260,N/A
2025-10-31,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,685572506,Nhóm 1
2025-10-31,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,11485590,Nhóm 1
2025-10-31,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,2076934973,N/A
2025-10-31,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,572960868,N/A
2025-10-31,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,61469686,Nhóm 1
