SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2025-11-30,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,227188116,N/A
2025-11-30,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2025-11-30,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,6198768771,N/A
2025-11-30,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,38334167763,N/A
2025-11-30,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,76257727471,N/A
2025-11-30,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,22108388156,N/A
2025-11-30,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,112236451403,Nhóm 1
2025-11-30,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,247066889,Nhóm 1
2025-11-30,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,272531707,Nhóm 1
2025-11-30,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2025-11-30,C00002,P302,Quản lý gia sản,Wealth,WM,B012,16869381777,N/A
2025-11-30,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,423143322,N/A
2025-11-30,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,693822397,Nhóm 1
2025-11-30,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2025-11-30,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,255100087,N/A
2025-11-30,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,2237650879,Nhóm 1
2025-11-30,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2025-11-30,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,413922558,N/A
2025-11-30,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,636617060,Nhóm 1
2025-11-30,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2025-11-30,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,386344509,N/A
2025-11-30,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,1207121101,Nhóm 2
2025-11-30,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,3881321,Nhóm 1
2025-11-30,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,1394027052,N/A
2025-11-30,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,1984499782,N/A
2025-11-30,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,22157661,Nhóm 1
2025-11-30,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2025-11-30,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,313658582,N/A
2025-11-30,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,16277750842,N/A
2025-11-30,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,43123036094,N/A
2025-11-30,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,7508837702,N/A
2025-11-30,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,34951837033,N/A
2025-11-30,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,67522211965,Nhóm 1
2025-11-30,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,146427577,Nhóm 1
2025-11-30,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,102580985,Nhóm 1
2025-11-30,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,724183423,Nhóm 1
2025-11-30,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,61226231397,N/A
2025-11-30,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,745282098,N/A
2025-11-30,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,606094152,N/A
2025-11-30,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,0,N/A
2025-11-30,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
2025-11-30,C00010,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B005,1289968008,N/A
2025-11-30,C00010,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B005,1388035042,N/A
