SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2023-09-30,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,233261839,N/A
2023-09-30,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2023-09-30,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,38242187802,N/A
2023-09-30,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,15099682942,N/A
2023-09-30,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,18493808377,N/A
2023-09-30,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,18305961686,N/A
2023-09-30,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,93912932501,Nhóm 1
2023-09-30,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,0,N/A
2023-09-30,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,0,N/A
2023-09-30,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2023-09-30,C00002,P302,Quản lý gia sản,Wealth,WM,B012,26093876973,N/A
2023-09-30,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,237800558,N/A
2023-09-30,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,1877857079,Nhóm 1
2023-09-30,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2023-09-30,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,297891027,N/A
2023-09-30,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,2087633341,Nhóm 1
2023-09-30,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2023-09-30,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,684243294,N/A
2023-09-30,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,2269926958,Nhóm 1
2023-09-30,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2023-09-30,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,176138873,N/A
2023-09-30,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,2026145793,Nhóm 1
2023-09-30,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,0,N/A
2023-09-30,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,412153239,N/A
2023-09-30,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,415344686,N/A
2023-09-30,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,13555289,Nhóm 1
2023-09-30,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2023-09-30,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,436081229,N/A
2023-09-30,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,14091935248,N/A
2023-09-30,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,24992402266,N/A
2023-09-30,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,28738135738,N/A
2023-09-30,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,44264861162,N/A
2023-09-30,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,45367419911,Nhóm 1
2023-09-30,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,359251647,Nhóm 1
2023-09-30,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,0,N/A
2023-09-30,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,0,N/A
2023-09-30,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,16129083570,N/A
2023-09-30,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,827539993,N/A
2023-09-30,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,1110983578,N/A
2023-09-30,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,20988773,Nhóm 1
2023-09-30,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
