SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2024-09-30,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,121029320,N/A
2024-09-30,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2024-09-30,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,48266282644,N/A
2024-09-30,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,26683138851,N/A
2024-09-30,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,64629669334,N/A
2024-09-30,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,10433006672,N/A
2024-09-30,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,41703343559,Nhóm 1
2024-09-30,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,0,N/A
2024-09-30,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,0,N/A
2024-09-30,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,442810914,Nhóm 1
2024-09-30,C00002,P302,Quản lý gia sản,Wealth,WM,B012,14144453433,N/A
2024-09-30,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,314872831,N/A
2024-09-30,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,749111376,Nhóm 1
2024-09-30,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2024-09-30,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,156981347,N/A
2024-09-30,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,1003590613,Nhóm 1
2024-09-30,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2024-09-30,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,180465023,N/A
2024-09-30,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,684494077,Nhóm 1
2024-09-30,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2024-09-30,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,213778374,N/A
2024-09-30,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,453718513,Nhóm 1
2024-09-30,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,0,N/A
2024-09-30,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,942282806,N/A
2024-09-30,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,893400771,N/A
2024-09-30,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,18295286,Nhóm 1
2024-09-30,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2024-09-30,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,543051116,N/A
2024-09-30,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,15963655351,N/A
2024-09-30,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,30786231711,N/A
2024-09-30,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,36951286247,N/A
2024-09-30,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,22072956408,N/A
2024-09-30,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,80017254235,Nhóm 1
2024-09-30,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,539896610,Nhóm 1
2024-09-30,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,237768886,Nhóm 1
2024-09-30,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,287565066,Nhóm 1
2024-09-30,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,78597835877,N/A
2024-09-30,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,2016312770,N/A
2024-09-30,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,570908312,N/A
2024-09-30,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,23533292,Nhóm 1
2024-09-30,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
2024-09-30,C00010,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B005,444772832,N/A
2024-09-30,C00010,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B005,1902466764,N/A
2024-09-30,C00010,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B005,2918966624,Nhóm 1
2024-09-30,C00010,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B005,0,N/A
2024-09-30,C00010,P203,Thẻ tín dụng Chuẩn,Card,Credit,B005,0,N/A
2024-09-30,C00010,P302,Quản lý gia sản,Wealth,WM,B005,448869703,N/A
2024-09-30,C00011,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B027,543895764,N/A
2024-09-30,C00011,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B027,0,N/A
2024-09-30,C00012,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B039,1553923422,N/A
2024-09-30,C00012,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B039,857207810,N/A
2024-09-30,C00012,P101,Vay mua nhà,Loan,Mortgage,B039,6563787647,Nhóm 1
2024-09-30,C00012,P204,Thẻ tín dụng Vàng,Card,Credit,B039,28420534,Nhóm 1
2024-09-30,C00012,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B039,0,N/A
2024-09-30,C00013,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B043,103546317,N/A
2024-09-30,C00013,P106,Vay du học,Loan,Education,B043,783716239,Nhóm 1
2024-09-30,C00013,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B043,0,N/A
2024-09-30,C00014,P001,Tài khoản thanh toán,Deposit,CA,B008,277495243,N/A
2024-09-30,C00014,P106,Vay du học,Loan,Education,B008,538025916,Nhóm 1
2024-09-30,C00014,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B008,0,N/A
2024-09-30,C00015,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B049,311173463,N/A
2024-09-30,C00015,P101,Vay mua nhà,Loan,Mortgage,B049,692709149,Nhóm 1
