SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2023-05-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,184129638,N/A
2023-05-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2023-05-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,28755415388,N/A
2023-05-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,55748185406,N/A
2023-05-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,42559317894,N/A
2023-05-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,98290836916,N/A
2023-05-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,38095774552,Nhóm 1
2023-05-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,0,N/A
2023-05-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,869911625,Nhóm 1
2023-05-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,995549155,Nhóm 1
2023-05-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,26234135616,N/A
2023-05-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,141388154,N/A
2023-05-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,344754466,Nhóm 1
2023-05-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2023-05-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,212677842,N/A
2023-05-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,1380296622,Nhóm 1
2023-05-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2023-05-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,149913550,N/A
2023-05-31,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,1517874403,Nhóm 1
2023-05-31,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2023-05-31,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,327897699,N/A
2023-05-31,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,950552429,Nhóm 1
2023-05-31,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,0,N/A
2023-05-31,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,374134463,N/A
2023-05-31,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,1116889507,N/A
2023-05-31,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,0,N/A
2023-05-31,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2023-05-31,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,2156687638,N/A
2023-05-31,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,24343050728,N/A
2023-05-31,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,15819483629,N/A
2023-05-31,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,14138088520,N/A
2023-05-31,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,24297002503,N/A
2023-05-31,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,67487991896,Nhóm 1
2023-05-31,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,0,N/A
2023-05-31,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,858308209,Nhóm 1
2023-05-31,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,0,N/A
2023-05-31,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,6238124160,N/A
2023-05-31,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,1288284063,N/A
2023-05-31,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,1832781904,N/A
2023-05-31,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,0,N/A
2023-05-31,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
2023-05-31,C00010,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B005,500222067,N/A
