SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2023-01-31,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,241637969,N/A
2023-01-31,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2023-01-31,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,13103816780,N/A
2023-01-31,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,34616821645,N/A
2023-01-31,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,9355848075,N/A
2023-01-31,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,11095123184,N/A
2023-01-31,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,39248787935,Nhóm 1
2023-01-31,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,505425480,Nhóm 1
2023-01-31,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,1127841652,Nhóm 1
2023-01-31,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2023-01-31,C00002,P302,Quản lý gia sản,Wealth,WM,B012,30739148779,N/A
2023-01-31,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,255727121,N/A
2023-01-31,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,895090426,Nhóm 1
2023-01-31,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2023-01-31,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,196554114,N/A
2023-01-31,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,1699034470,Nhóm 1
2023-01-31,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2023-01-31,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,104413865,N/A
2023-01-31,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,736250779,Nhóm 1
2023-01-31,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2023-01-31,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,516032155,N/A
2023-01-31,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,1006970670,Nhóm 1
2023-01-31,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,0,N/A
2023-01-31,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,685357622,N/A
2023-01-31,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,787361761,N/A
2023-01-31,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,8277829,Nhóm 1
2023-01-31,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
