SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2025-04-30,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,96914529,N/A
2025-04-30,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2025-04-30,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,39528864048,N/A
2025-04-30,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,22050470649,N/A
2025-04-30,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,12751327330,N/A
2025-04-30,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,22475640371,N/A
2025-04-30,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,20550428761,Nhóm 1
2025-04-30,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,0,N/A
2025-04-30,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,0,N/A
2025-04-30,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,342018377,Nhóm 1
2025-04-30,C00002,P302,Quản lý gia sản,Wealth,WM,B012,14678914824,N/A
2025-04-30,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,117316552,N/A
2025-04-30,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,2146258894,Nhóm 1
2025-04-30,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2025-04-30,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,235263996,N/A
2025-04-30,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,275530281,Nhóm 1
2025-04-30,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2025-04-30,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,160173493,N/A
2025-04-30,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,2469234115,Nhóm 1
2025-04-30,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2025-04-30,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,225446024,N/A
2025-04-30,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,831086490,Nhóm 1
2025-04-30,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,0,N/A
2025-04-30,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,1552825772,N/A
2025-04-30,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,1390623230,N/A
2025-04-30,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,0,N/A
2025-04-30,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2025-04-30,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,670054454,N/A
2025-04-30,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,48537526274,N/A
2025-04-30,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,22747954216,N/A
2025-04-30,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,54749781242,N/A
2025-04-30,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,64096943148,N/A
2025-04-30,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,43631230592,Nhóm 1
2025-04-30,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,198883744,Nhóm 1
2025-04-30,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,0,N/A
2025-04-30,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,0,N/A
2025-04-30,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,17438792537,N/A
2025-04-30,C00009,P007,Chứng chỉ tiền gửi,Deposit,CD,B004,1392270668,N/A
2025-04-30,C00009,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B004,1103240255,N/A
2025-04-30,C00009,P203,Thẻ tín dụng Chuẩn,Card,Credit,B004,0,N/A
2025-04-30,C00009,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B004,0,N/A
2025-04-30,C00010,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B005,1157961324,N/A
