SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2023-04-30,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,271374286,N/A
2023-04-30,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2023-04-30,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,44423031757,N/A
2023-04-30,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,22753108001,N/A
2023-04-30,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,23958877775,N/A
2023-04-30,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,21727019231,N/A
2023-04-30,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,57934762552,Nhóm 1
2023-04-30,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,1187216962,Nhóm 1
2023-04-30,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,481210574,Nhóm 1
2023-04-30,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,0,N/A
2023-04-30,C00002,P302,Quản lý gia sản,Wealth,WM,B012,22950284640,N/A
2023-04-30,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,70198674,N/A
2023-04-30,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,390068454,Nhóm 1
2023-04-30,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2023-04-30,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,49508253,N/A
2023-04-30,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,300521683,Nhóm 1
2023-04-30,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2023-04-30,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,265267877,N/A
2023-04-30,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,1263890727,Nhóm 1
2023-04-30,C00005,P201,Thẻ ghi nợ nội địa,Card,Debit,B040,0,N/A
2023-04-30,C00006,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,101824430,N/A
2023-04-30,C00006,P102,Vay mua ô tô,Loan,AutoLoan,B040,1560999145,Nhóm 1
2023-04-30,C00006,P203,Thẻ tín dụng Chuẩn,Card,Credit,B040,3174739,Nhóm 1
2023-04-30,C00007,P005,Tiết kiệm có kỳ hạn 12 tháng,Deposit,TD,B042,2076319870,N/A
2023-04-30,C00007,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B042,1543646406,N/A
2023-04-30,C00007,P203,Thẻ tín dụng Chuẩn,Card,Credit,B042,52937404,Nhóm 1
2023-04-30,C00007,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B042,0,N/A
2023-04-30,C00007,P305,Vàng tích lũy,Wealth,Gold,B042,303613604,N/A
2023-04-30,C00008,P001,Tài khoản thanh toán,Deposit,CA,B045,29332321526,N/A
2023-04-30,C00008,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B045,28906097298,N/A
2023-04-30,C00008,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B045,48042290828,N/A
2023-04-30,C00008,P006,Tiết kiệm có kỳ hạn 24 tháng,Deposit,TD,B045,41323205839,N/A
2023-04-30,C00008,P104,Vay kinh doanh hộ cá thể,Loan,SME,B045,50966517387,Nhóm 1
2023-04-30,C00008,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B045,709496854,Nhóm 1
2023-04-30,C00008,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B045,0,N/A
2023-04-30,C00008,P204,Thẻ tín dụng Vàng,Card,Credit,B045,0,N/A
2023-04-30,C00008,P305,Vàng tích lũy,Wealth,Gold,B045,24040979031,N/A
