SnapshotDate,CustomerID,ProductID,ProductName,ProductCategory,ProductSubCategory,BranchID,Balance_VND,NPLGroup
2025-06-30,C00001,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B026,145686344,N/A
2025-06-30,C00001,P201,Thẻ ghi nợ nội địa,Card,Debit,B026,0,N/A
2025-06-30,C00002,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B012,12042931896,N/A
2025-06-30,C00002,P007,Chứng chỉ tiền gửi,Deposit,CD,B012,16998371508,N/A
2025-06-30,C00002,P001,Tài khoản thanh toán,Deposit,CA,B012,33238719190,N/A
2025-06-30,C00002,P002,Tiết kiệm không kỳ hạn,Deposit,SA,B012,19214363765,N/A
2025-06-30,C00002,P103,Vay tiêu dùng tín chấp,Loan,Consumer,B012,71433249227,Nhóm 1
2025-06-30,C00002,P206,Thẻ tín dụng Hạng Sang,Card,Credit,B012,0,N/A
2025-06-30,C00002,P204,Thẻ tín dụng Vàng,Card,Credit,B012,887492795,Nhóm 1
2025-06-30,C00002,P205,Thẻ tín dụng Bạch Kim,Card,Credit,B012,843781167,Nhóm 1
2025-06-30,C00002,P302,Quản lý gia sản,Wealth,WM,B012,63484594339,N/A
2025-06-30,C00003,P001,Tài khoản thanh toán,Deposit,CA,B014,330820623,N/A
2025-06-30,C00003,P105,Vay thấu chi tài khoản,Loan,Overdraft,B014,754578134,Nhóm 1
2025-06-30,C00003,P202,Thẻ ghi nợ quốc tế Visa,Card,Debit,B014,0,N/A
2025-06-30,C00004,P004,Tiết kiệm có kỳ hạn 6 tháng,Deposit,TD,B024,137501092,N/A
2025-06-30,C00004,P102,Vay mua ô tô,Loan,AutoLoan,B024,580584822,Nhóm 1
2025-06-30,C00004,P201,Thẻ ghi nợ nội địa,Card,Debit,B024,0,N/A
2025-06-30,C00005,P003,Tiết kiệm có kỳ hạn 3 tháng,Deposit,TD,B040,447625133,N/A
2025-06-30,C00005,P104,Vay kinh doanh hộ cá thể,Loan,SME,B040,3010872076,Nhóm 1
