TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000045440,2023-06-09,C01888,P002,B024,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-1033533,4400,
TX000045441,2023-06-30,C01888,P002,B024,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-100566,0,
TX000045442,2023-06-01,C01888,P203,B024,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-97927,11000,9.7
TX000045443,2023-06-26,C01888,P002,B024,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,474823,0,
TX000045444,2023-06-04,C01888,P002,B024,CH2,ATM,T02,Rút tiền mặt,Debit,-386472,0,
TX000045445,2023-06-07,C01888,P203,B024,CH4,Mobile Banking,T08,Nhận lương,Credit,46735,0,
TX000045446,2023-06-25,C01888,P203,B024,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-2039311,1223,
TX000045447,2023-06-16,C02396,P006,B024,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-1004077,0,
TX000045448,2023-06-19,C02396,P002,B024,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-658361,11000,18.6
TX000045449,2023-06-06,C02396,P204,B024,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-7665382,4599,
TX000045450,2023-06-25,C02396,P002,B024,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-4088100,0,
TX000045451,2023-06-01,C02396,P002,B024,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-5774234,4400,
TX000045452,2023-06-13,C02396,P204,B024,CH2,ATM,T06,Mua sắm thẻ,Debit,-965859,2000,
TX000045453,2023-06-10,C01085,P202,B024,CH5,Phone Banking,T07,Trả nợ vay,Debit,-1855213,0,
TX000045454,2023-06-25,C01085,P202,B024,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-5629519,3377,
TX000045455,2023-06-22,C01085,P002,B024,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-6376582,4400,
TX000045456,2023-06-07,C01085,P002,B024,CH3,Internet Banking,T07,Trả nợ vay,Debit,-5512636,0,
TX000045457,2023-06-01,C01169,P203,B030,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,124323,0,13.9
TX000045458,2023-06-02,C01169,P006,B030,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,481307,0,
TX000045459,2023-06-12,C01169,P006,B030,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,594943,0,
TX000045460,2023-06-01,C01169,P203,B030,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-417120,0,
TX000045461,2023-06-01,C01169,P006,B030,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-552150,800,
TX000045462,2023-06-30,C01169,P203,B030,CH3,Internet Banking,T07,Trả nợ vay,Debit,-958669,0,
TX000045463,2023-06-07,C04814,P007,B009,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,1127495,0,
TX000045464,2023-06-16,C04814,P007,B009,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-820121,2000,17.3
TX000045465,2023-06-08,C04814,P007,B009,CH4,Mobile Banking,T08,Nhận lương,Credit,905414,0,
TX000045466,2023-06-01,C04344,P003,B031,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-553382,4400,
TX000045467,2023-06-08,C04344,P202,B031,CH3,Internet Banking,T08,Nhận lương,Credit,176774,0,
TX000045468,2023-06-17,C02209,P003,B050,CH3,Internet Banking,T08,Nhận lương,Credit,5876619,0,
TX000045469,2023-06-06,C02209,P204,B050,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1186398,0,
TX000045470,2023-06-15,C02209,P006,B050,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-4877176,0,
TX000045471,2023-06-30,C02209,P006,B050,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-951368,11000,15.5
TX000045472,2023-06-09,C02209,P006,B050,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-1897975,0,
TX000045473,2023-06-21,C02209,P202,B050,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1261627,0,
TX000045474,2023-06-13,C02209,P006,B050,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1343427,0,
TX000045475,2023-06-01,C02209,P003,B050,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-713693,11000,
TX000045476,2023-06-25,C02209,P003,B050,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,7810449,0,
TX000045477,2023-06-25,C03779,P202,B024,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,452829,0,
TX000045478,2023-06-30,C03779,P202,B024,CH3,Internet Banking,T07,Trả nợ vay,Debit,-231580,0,
