TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000154039,2024-06-22,C01492,P203,B050,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-617690,0,
TX000154040,2024-06-05,C01492,P203,B050,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-932074,800,
TX000154041,2024-06-17,C04801,P003,B029,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,194184,0,
TX000154042,2024-06-06,C04801,P003,B029,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-972256,4400,
TX000154043,2024-06-21,C04801,P203,B029,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-760444,800,
TX000154044,2024-06-13,C00461,P004,B036,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-208501,11000,4.7
TX000154045,2024-06-30,C00461,P201,B036,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,592957,0,
TX000154046,2024-06-10,C00461,P004,B036,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-1289734,0,
TX000154047,2024-06-07,C00461,P201,B036,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,131833,0,
TX000154048,2024-06-17,C02511,P202,B036,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,2616919,0,
TX000154049,2024-06-16,C02511,P001,B036,CH2,ATM,T08,Nhận lương,Credit,245470,0,
TX000154050,2024-06-22,C00807,P001,B034,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-682592,11000,
TX000154051,2024-06-07,C00807,P201,B034,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-782842,11000,13.4
TX000154052,2024-06-14,C02522,P203,B045,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-111233,800,
TX000154053,2024-06-04,C02522,P002,B045,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-139173,0,11.8
TX000154054,2024-06-28,C04696,P004,B040,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-2608129,1564,
TX000154055,2024-06-07,C04696,P004,B040,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-983335,2000,12.9
TX000154056,2024-06-29,C04696,P005,B040,CH4,Mobile Banking,T08,Nhận lương,Credit,4383056,0,
TX000154057,2024-06-10,C04696,P204,B040,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-887900,0,
TX000154058,2024-06-11,C04696,P202,B040,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-3660711,11000,
TX000154059,2024-06-01,C04696,P204,B040,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-3794359,0,
TX000154060,2024-06-24,C04377,P203,B018,CH2,ATM,T07,Trả nợ vay,Debit,-587910,0,
TX000154061,2024-06-08,C00808,P202,B007,CH3,Internet Banking,T07,Trả nợ vay,Debit,-3388225,0,
TX000154062,2024-06-06,C00808,P202,B007,CH2,ATM,T01,Gửi tiền mặt,Credit,1331680,0,
TX000154063,2024-06-23,C00808,P003,B007,CH4,Mobile Banking,T08,Nhận lương,Credit,2911888,0,
TX000154064,2024-06-01,C00808,P204,B007,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-1957988,4400,
