TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000190241,2024-10-10,C02093,P001,B018,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-364689,4400,
TX000190242,2024-10-18,C02093,P001,B018,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-945624,5000,10.5
TX000190243,2024-10-22,C02093,P001,B018,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-484782,11000,7.5
TX000190244,2024-10-04,C02093,P201,B018,CH1,Quầy giao dịch,T08,Nhận lương,Credit,586576,0,9.6
TX000190245,2024-10-13,C02093,P201,B018,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,379546,0,
TX000190246,2024-10-13,C04191,P202,B042,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-284114,0,
TX000190247,2024-10-28,C04191,P006,B042,CH4,Mobile Banking,T08,Nhận lương,Credit,1312511,0,
TX000190248,2024-10-26,C04191,P006,B042,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,2167687,0,
TX000190249,2024-10-05,C04191,P202,B042,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-312197,0,11.2
TX000190250,2024-10-26,C04191,P006,B042,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,283015,0,
TX000190251,2024-10-02,C04191,P202,B042,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,495885,0,
TX000190252,2024-10-17,C00477,P003,B046,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-2498315,1498,
TX000190253,2024-10-23,C00477,P006,B046,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1108380,4400,
TX000190254,2024-10-18,C00477,P006,B046,CH3,Internet Banking,T07,Trả nợ vay,Debit,-3497116,0,
TX000190255,2024-10-21,C00477,P006,B046,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-1611842,4400,
TX000190256,2024-10-13,C00477,P202,B046,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-2918833,4400,
TX000190257,2024-10-22,C03866,P005,B004,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,500383,0,
TX000190258,2024-10-01,C03866,P201,B004,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-2582041,1549,
TX000190259,2024-10-12,C03866,P201,B004,CH3,Internet Banking,T07,Trả nợ vay,Debit,-1166711,0,
TX000190260,2024-10-17,C01825,P201,B037,CH4,Mobile Banking,T08,Nhận lương,Credit,847194,0,
TX000190261,2024-10-25,C01825,P006,B037,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1380805,0,
TX000190262,2024-10-25,C01825,P006,B037,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-1809074,11000,9.6
TX000190263,2024-10-07,C03738,P004,B035,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-784979,4400,
TX000190264,2024-10-30,C03738,P004,B035,CH3,Internet Banking,T08,Nhận lương,Credit,823110,0,
TX000190265,2024-10-03,C03738,P201,B035,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-171295,4400,
TX000190266,2024-10-26,C01486,P206,B015,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-32435834,48653,15.9
TX000190267,2024-10-11,C01486,P205,B015,CH2,ATM,T07,Trả nợ vay,Debit,-43843187,0,
TX000190268,2024-10-02,C01486,P004,B015,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-38333950,11500,21.9
TX000190269,2024-10-17,C01486,P206,B015,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-6083715,4400,
TX000190270,2024-10-28,C01486,P001,B015,CH2,ATM,T02,Rút tiền mặt,Debit,-34088727,0,
TX000190271,2024-10-31,C01486,P004,B015,CH2,ATM,T07,Trả nợ vay,Debit,-46101334,0,
TX000190272,2024-10-21,C01486,P007,B015,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-22945234,6883,25.6
TX000190273,2024-10-13,C01486,P004,B015,CH2,ATM,T01,Gửi tiền mặt,Credit,57541636,0,
TX000190274,2024-10-13,C01089,P002,B043,CH2,ATM,T06,Mua sắm thẻ,Debit,-126369,2000,
TX000190275,2024-10-28,C01089,P201,B043,CH4,Mobile Banking,T08,Nhận lương,Credit,470593,0,
TX000190276,2024-10-05,C01089,P002,B043,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-1091933,4400,
TX000190277,2024-10-24,C01089,P201,B043,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-711284,5000,6.7
TX000190278,2024-10-08,C01089,P201,B043,CH4,Mobile Banking,T08,Nhận lương,Credit,764594,0,
TX000190279,2024-10-02,C03070,P003,B029,CH3,Internet Banking,T08,Nhận lương,Credit,2481618,0,
TX000190280,2024-10-30,C03070,P203,B029,CH4,Mobile Banking,T08,Nhận lương,Credit,456977,0,
TX000190281,2024-10-04,C02457,P206,B045,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-88023633,44011,26.7
TX000190282,2024-10-12,C02457,P205,B045,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-81452930,16290,
TX000190283,2024-10-30,C02457,P003,B045,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-132162447,0,32.3
TX000190284,2024-10-23,C02457,P002,B045,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-68710818,13742,
TX000190285,2024-10-16,C02457,P001,B045,CH5,Phone Banking,T01,Gửi tiền mặt,Credit,161379808,0,
