TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000298631,2025-10-06,C02722,P203,B035,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,2957228,0,
TX000298632,2025-10-18,C02722,P002,B035,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-3775972,11000,
TX000298633,2025-10-05,C02722,P202,B035,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-1805905,0,
TX000298634,2025-10-26,C02722,P002,B035,CH2,ATM,T01,Gửi tiền mặt,Credit,4227612,0,
TX000298635,2025-10-22,C03056,P201,B008,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-388422,4400,
TX000298636,2025-10-27,C03816,P002,B011,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-274990,4400,
TX000298637,2025-10-28,C03816,P002,B011,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,498780,0,
TX000298638,2025-10-30,C03816,P002,B011,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-667648,0,
TX000298639,2025-10-24,C03839,P201,B008,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-133282,0,
TX000298640,2025-10-02,C03839,P201,B008,CH3,Internet Banking,T07,Trả nợ vay,Debit,-605161,0,
TX000298641,2025-10-10,C01835,P203,B015,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-36703,5000,19.7
TX000298642,2025-10-03,C01835,P203,B015,CH3,Internet Banking,T08,Nhận lương,Credit,354951,0,
TX000298643,2025-10-21,C01835,P203,B015,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-381885,4400,
TX000298644,2025-10-19,C01762,P002,B032,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-376146,800,
TX000298645,2025-10-14,C01762,P002,B032,CH3,Internet Banking,T07,Trả nợ vay,Debit,-158597,0,
TX000298646,2025-10-15,C01762,P203,B032,CH2,ATM,T08,Nhận lương,Credit,466562,0,
TX000298647,2025-10-18,C01762,P203,B032,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-615798,11000,2.5
TX000298648,2025-10-11,C02514,P201,B038,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-577905,800,
TX000298649,2025-10-01,C02514,P201,B038,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-3714111,4400,
TX000298650,2025-10-23,C02514,P201,B038,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-370285,5000,13.3
TX000298651,2025-10-31,C02514,P201,B038,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-444379,4400,
TX000298652,2025-10-10,C04965,P203,B023,CH2,ATM,T06,Mua sắm thẻ,Debit,-229074,2000,
TX000298653,2025-10-28,C04965,P203,B023,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-431859,4400,
TX000298654,2025-10-27,C04965,P203,B023,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-289112,4400,
TX000298655,2025-10-19,C04965,P203,B023,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-173222,11000,6.4
TX000298656,2025-10-11,C01784,P003,B033,CH4,Mobile Banking,T08,Nhận lương,Credit,9217727,0,
TX000298657,2025-10-30,C01784,P203,B033,CH2,ATM,T02,Rút tiền mặt,Debit,-2434509,0,
TX000298658,2025-10-05,C01784,P203,B033,CH2,ATM,T08,Nhận lương,Credit,8645654,0,
TX000298659,2025-10-13,C03118,P206,B048,CH1,Quầy giao dịch,T08,Nhận lương,Credit,35767847,0,13.5
TX000298660,2025-10-08,C03118,P206,B048,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-33358487,16679,
TX000298661,2025-10-23,C03118,P002,B048,CH3,Internet Banking,T07,Trả nợ vay,Debit,-64359842,0,
TX000298662,2025-10-20,C03118,P205,B048,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-12139849,0,
TX000298663,2025-10-25,C03118,P001,B048,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-41490512,62235,29.3
TX000298664,2025-10-29,C03118,P206,B048,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-89310487,44655,
TX000298665,2025-10-26,C03118,P002,B048,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-30632970,15316,21.0
TX000298666,2025-10-07,C03118,P205,B048,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-12277287,5000,27.8
TX000298667,2025-10-20,C03118,P001,B048,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-22395685,0,23.9
TX000298668,2025-10-14,C03118,P001,B048,CH1,Quầy giao dịch,T08,Nhận lương,Credit,21447458,0,22.7
TX000298669,2025-10-23,C03118,P002,B048,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-10195354,15293,22.1
TX000298670,2025-10-16,C02952,P203,B039,CH3,Internet Banking,T08,Nhận lương,Credit,388310,0,
TX000298671,2025-10-10,C02952,P002,B039,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-365742,4400,
TX000298672,2025-10-25,C02952,P002,B039,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-936213,0,
TX000298673,2025-10-06,C02439,P002,B048,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-429277,800,
TX000298674,2025-10-30,C02439,P002,B048,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-514492,4400,
TX000298675,2025-10-02,C02439,P002,B048,CH6,Đại lý,T01,Gửi tiền mặt,Credit,97573,0,
TX000298676,2025-10-05,C02439,P202,B048,CH4,Mobile Banking,T08,Nhận lương,Credit,634104,0,
TX000298677,2025-10-24,C02439,P002,B048,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-861237,11000,10.5
TX000298678,2025-10-10,C00618,P203,B035,CH1,Quầy giao dịch,T08,Nhận lương,Credit,4131423,0,12.3
TX000298679,2025-10-09,C00618,P203,B035,CH1,Quầy giao dịch,T08,Nhận lương,Credit,2394774,0,11.4
TX000298680,2025-10-08,C00618,P204,B035,CH4,Mobile Banking,T08,Nhận lương,Credit,9485145,0,
TX000298681,2025-10-16,C00618,P007,B035,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-2654909,11000,15.2
TX000298682,2025-10-09,C00519,P202,B004,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-443004,0,
TX000298683,2025-10-19,C00519,P202,B004,CH2,ATM,T07,Trả nợ vay,Debit,-916284,0,
TX000298684,2025-10-19,C00519,P001,B004,CH2,ATM,T01,Gửi tiền mặt,Credit,649836,0,
TX000298685,2025-10-04,C00519,P202,B004,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-509145,4400,
TX000298686,2025-10-18,C03942,P202,B026,CH2,ATM,T01,Gửi tiền mặt,Credit,31145525,0,
TX000298687,2025-10-15,C03942,P003,B026,CH6,Đại lý,T02,Rút tiền mặt,Debit,-1597789,0,
TX000298688,2025-10-09,C03942,P204,B026,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-7140849,4400,
TX000298689,2025-10-14,C03942,P204,B026,CH6,Đại lý,T08,Nhận lương,Credit,962983,0,
TX000298690,2025-10-25,C03942,P204,B026,CH2,ATM,T07,Trả nợ vay,Debit,-787953,0,
TX000298691,2025-10-13,C03942,P003,B026,CH3,Internet Banking,T07,Trả nợ vay,Debit,-295630,0,
TX000298692,2025-10-17,C04748,P204,B046,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-1429504,4400,
TX000298693,2025-10-12,C04748,P204,B046,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-3070997,1842,
TX000298694,2025-10-31,C04748,P005,B046,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-3024249,4400,
TX000298695,2025-10-07,C04748,P204,B046,CH2,ATM,T08,Nhận lương,Credit,2054088,0,
TX000298696,2025-10-30,C00426,P005,B008,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-355781,11000,
TX000298697,2025-10-27,C00426,P203,B008,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-735599,2000,2.8
TX000298698,2025-10-07,C00426,P203,B008,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-104048,11000,6.2
TX000298699,2025-10-17,C00426,P203,B008,CH3,Internet Banking,T07,Trả nợ vay,Debit,-206322,0,
TX000298700,2025-10-18,C01234,P203,B012,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-294006,4400,
TX000298701,2025-10-10,C02527,P006,B003,CH4,Mobile Banking,T08,Nhận lương,Credit,1093003,0,
TX000298702,2025-10-17,C02527,P006,B003,CH3,Internet Banking,T07,Trả nợ vay,Debit,-2146029,0,
TX000298703,2025-10-18,C02527,P203,B003,CH3,Internet Banking,T08,Nhận lương,Credit,1024990,0,
TX000298704,2025-10-10,C02527,P203,B003,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-349599,4400,
TX000298705,2025-10-18,C03596,P203,B049,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,624687,0,10.3
TX000298706,2025-10-13,C03596,P003,B049,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-1324605,0,
TX000298707,2025-10-04,C03596,P003,B049,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,342033,0,12.4
TX000298708,2025-10-12,C03008,P202,B042,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-265054,4400,
TX000298709,2025-10-17,C03008,P202,B042,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-492700,800,
TX000298710,2025-10-01,C03008,P006,B042,CH6,Đại lý,T07,Trả nợ vay,Debit,-961633,0,
TX000298711,2025-10-20,C03008,P202,B042,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-80240,4400,
TX000298712,2025-10-21,C03008,P202,B042,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-379605,2000,16.8
TX000298713,2025-10-15,C03008,P006,B042,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-3838294,2302,
TX000298714,2025-10-27,C00297,P007,B029,CH4,Mobile Banking,T08,Nhận lương,Credit,1045135,0,
TX000298715,2025-10-23,C00297,P203,B029,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-180313,0,
TX000298716,2025-10-06,C00297,P007,B029,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,859650,0,
TX000298717,2025-10-05,C02755,P202,B026,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-578702,11000,
TX000298718,2025-10-13,C02755,P001,B026,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-372674,4400,
TX000298719,2025-10-09,C02755,P001,B026,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-1197565,4400,
TX000298720,2025-10-28,C02755,P202,B026,CH1,Quầy giao dịch,T08,Nhận lương,Credit,121541,0,10.8
TX000298721,2025-10-09,C03129,P201,B044,CH4,Mobile Banking,T08,Nhận lương,Credit,318203,0,
TX000298722,2025-10-16,C03129,P201,B044,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,361018,0,
TX000298723,2025-10-06,C03129,P006,B044,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-177633,800,
TX000298724,2025-10-10,C03636,P202,B038,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-1024799,0,
TX000298725,2025-10-17,C03636,P202,B038,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-685677,4400,
TX000298726,2025-10-17,C02399,P203,B042,CH4,Mobile Banking,T08,Nhận lương,Credit,854888,0,
TX000298727,2025-10-10,C02399,P203,B042,CH6,Đại lý,T02,Rút tiền mặt,Debit,-1108248,0,
TX000298728,2025-10-30,C00191,P203,B002,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-1381144,4400,
TX000298729,2025-10-25,C04909,P201,B016,CH2,ATM,T08,Nhận lương,Credit,84385,0,
TX000298730,2025-10-19,C04909,P004,B016,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-206793,4400,
TX000298731,2025-10-25,C01326,P003,B022,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,320173,0,
TX000298732,2025-10-02,C01326,P003,B022,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-371736,800,
TX000298733,2025-10-23,C01326,P003,B022,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,280053,0,
TX000298734,2025-10-27,C01326,P003,B022,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-255006,0,
TX000298735,2025-10-17,C01326,P003,B022,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,452604,0,
TX000298736,2025-10-24,C01326,P003,B022,CH2,ATM,T07,Trả nợ vay,Debit,-57563,0,
TX000298737,2025-10-26,C00080,P004,B043,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-2953038,4400,
TX000298738,2025-10-16,C04746,P002,B050,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-2427674,4400,
TX000298739,2025-10-14,C04746,P002,B050,CH3,Internet Banking,T08,Nhận lương,Credit,7207700,0,
TX000298740,2025-10-11,C04746,P203,B050,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-2502904,4400,
TX000298741,2025-10-07,C04746,P202,B050,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-2509483,11000,12.5
TX000298742,2025-10-22,C04746,P202,B050,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,3097393,0,
TX000298743,2025-10-01,C01288,P202,B024,CH4,Mobile Banking,T08,Nhận lương,Credit,663221,0,
TX000298744,2025-10-04,C01288,P202,B024,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-377558,4400,
TX000298745,2025-10-08,C02332,P203,B026,CH3,Internet Banking,T08,Nhận lương,Credit,1191622,0,
TX000298746,2025-10-13,C02332,P203,B026,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,308923,0,
TX000298747,2025-10-02,C02332,P006,B026,CH6,Đại lý,T02,Rút tiền mặt,Debit,-539779,0,
TX000298748,2025-10-27,C01643,P201,B024,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1980687,4400,
TX000298749,2025-10-27,C03161,P201,B004,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-2600842,1560,
TX000298750,2025-10-10,C03161,P201,B004,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,570539,0,
TX000298751,2025-10-05,C03161,P201,B004,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-198294,800,
TX000298752,2025-10-28,C03161,P201,B004,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,464328,0,
TX000298753,2025-10-11,C04054,P002,B050,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-737566,11000,16.2
TX000298754,2025-10-15,C03844,P204,B008,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-4369618,11000,15.0
TX000298755,2025-10-03,C03844,P002,B008,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-2518937,1511,
TX000298756,2025-10-19,C03844,P203,B008,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-4387741,6581,11.3
TX000298757,2025-10-18,C03627,P007,B008,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-241104,4400,
TX000298758,2025-10-22,C03627,P007,B008,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-181138,4400,
TX000298759,2025-10-11,C03627,P202,B008,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-227414,4400,
TX000298760,2025-10-23,C03627,P007,B008,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-431050,4400,
TX000298761,2025-10-14,C03627,P007,B008,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-299251,4400,
TX000298762,2025-10-04,C03627,P202,B008,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-888072,0,
TX000298763,2025-10-09,C03627,P007,B008,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,414537,0,
TX000298764,2025-10-28,C01314,P203,B020,CH2,ATM,T08,Nhận lương,Credit,4185165,0,
TX000298765,2025-10-28,C01314,P203,B020,CH2,ATM,T02,Rút tiền mặt,Debit,-4063341,0,
TX000298766,2025-10-05,C01314,P203,B020,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-3179114,11000,
TX000298767,2025-10-02,C01314,P202,B020,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-10358016,4400,
TX000298768,2025-10-29,C03875,P002,B045,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-363544,4400,
TX000298769,2025-10-11,C03728,P202,B013,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1594681,4400,
TX000298770,2025-10-23,C03728,P203,B013,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-6807283,0,
TX000298771,2025-10-26,C03728,P202,B013,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-1924646,5000,14.4
TX000298772,2025-10-10,C02880,P202,B047,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-1787594,1072,
TX000298773,2025-10-20,C02880,P002,B047,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-415676,0,
TX000298774,2025-10-20,C02880,P202,B047,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-213374,4400,
TX000298775,2025-10-08,C02880,P002,B047,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,1879369,0,
TX000298776,2025-10-26,C03553,P006,B045,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,307423,0,
TX000298777,2025-10-02,C03553,P006,B045,CH3,Internet Banking,T07,Trả nợ vay,Debit,-1685727,0,
TX000298778,2025-10-09,C03553,P202,B045,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-162743,0,
TX000298779,2025-10-30,C03553,P006,B045,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-404770,4400,
TX000298780,2025-10-18,C04148,P006,B030,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-458982,800,
