TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000000001,2023-01-23,C00582,P203,B031,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,390265,0,
TX000000002,2023-01-09,C00582,P203,B031,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-264411,4400,
TX000000003,2023-01-23,C00582,P203,B031,CH3,Internet Banking,T07,Trả nợ vay,Debit,-4237507,0,
TX000000004,2023-01-30,C00139,P201,B031,CH3,Internet Banking,T08,Nhận lương,Credit,312354,0,
TX000000005,2023-01-29,C00139,P002,B031,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-385992,11000,10.0
TX000000006,2023-01-23,C01881,P004,B011,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-470286,800,
TX000000007,2023-01-03,C01881,P201,B011,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,975333,0,
TX000000008,2023-01-22,C01881,P201,B011,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-519430,800,
TX000000009,2023-01-25,C03607,P204,B038,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,2294037,0,
TX000000010,2023-01-19,C03607,P007,B038,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-3461979,4400,
TX000000011,2023-01-20,C03607,P202,B038,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-1139148,0,
TX000000012,2023-01-27,C03607,P007,B038,CH2,ATM,T06,Mua sắm thẻ,Debit,-1822891,2734,
TX000000013,2023-01-01,C01830,P202,B013,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-191299,4400,
TX000000014,2023-01-31,C01830,P004,B013,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-331462,4400,
TX000000015,2023-01-27,C04786,P004,B038,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,819883,0,
TX000000016,2023-01-16,C04786,P004,B038,CH3,Internet Banking,T07,Trả nợ vay,Debit,-1100204,0,
TX000000017,2023-01-03,C04786,P004,B038,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-197611,11000,10.6
TX000000018,2023-01-02,C02399,P203,B042,CH3,Internet Banking,T08,Nhận lương,Credit,115789,0,
TX000000019,2023-01-09,C04669,P001,B014,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-24419269,12209,
TX000000020,2023-01-24,C04669,P204,B014,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-23195685,11597,
TX000000021,2023-01-25,C04669,P007,B014,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-14091452,11000,
TX000000022,2023-01-09,C04669,P206,B014,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-17856094,10713,
TX000000023,2023-01-08,C04669,P205,B014,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-9745745,4400,
TX000000024,2023-01-07,C04669,P004,B014,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-15349933,0,
TX000000025,2023-01-07,C04669,P007,B014,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-21095704,11000,15.9
TX000000026,2023-01-16,C04669,P004,B014,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-92261973,46130,
TX000000027,2023-01-11,C04669,P001,B014,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,11273001,0,25.1
TX000000028,2023-01-26,C01847,P202,B045,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-3263359,0,10.3
TX000000029,2023-01-20,C01847,P203,B045,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-1308319,11000,
TX000000030,2023-01-16,C01847,P002,B045,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,7015503,0,3.6
TX000000031,2023-01-19,C01847,P202,B045,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1102387,0,
TX000000032,2023-01-01,C01847,P203,B045,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,2087668,0,
TX000000033,2023-01-23,C01847,P203,B045,CH6,Đại lý,T07,Trả nợ vay,Debit,-2109936,0,
TX000000034,2023-01-19,C01847,P002,B045,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-9019542,5411,
TX000000035,2023-01-15,C04869,P002,B014,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,418827,0,
TX000000036,2023-01-28,C04869,P201,B014,CH4,Mobile Banking,T08,Nhận lương,Credit,588877,0,
TX000000037,2023-01-19,C04869,P002,B014,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-437679,800,
TX000000038,2023-01-30,C04869,P002,B014,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-1838758,4400,
TX000000039,2023-01-22,C01590,P004,B008,CH5,Phone Banking,T07,Trả nợ vay,Debit,-3632101,0,
TX000000040,2023-01-17,C01590,P206,B008,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-17451198,10470,
TX000000041,2023-01-16,C01590,P206,B008,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-16035888,11000,21.2
TX000000042,2023-01-21,C01590,P001,B008,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-20632043,0,18.9
TX000000043,2023-01-17,C01590,P004,B008,CH4,Mobile Banking,T08,Nhận lương,Credit,6863946,0,
TX000000044,2023-01-19,C01590,P001,B008,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-23316240,34974,22.5
TX000000045,2023-01-26,C01590,P007,B008,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-8620741,4400,
TX000000046,2023-01-17,C01590,P004,B008,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-21322058,4400,
TX000000047,2023-01-19,C04445,P006,B050,CH2,ATM,T07,Trả nợ vay,Debit,-18147157,0,
TX000000048,2023-01-12,C04445,P006,B050,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-364413,0,
TX000000049,2023-01-03,C04445,P202,B050,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-862437,4400,
TX000000050,2023-01-01,C02265,P001,B045,CH2,ATM,T08,Nhận lương,Credit,585719,0,
TX000000051,2023-01-19,C02265,P201,B045,CH5,Phone Banking,T08,Nhận lương,Credit,767218,0,
TX000000052,2023-01-04,C02265,P201,B045,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-1225093,11000,10.7
TX000000053,2023-01-09,C02265,P201,B045,CH2,ATM,T06,Mua sắm thẻ,Debit,-1047797,2000,
TX000000054,2023-01-18,C04201,P203,B048,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-453989,4400,
TX000000055,2023-01-11,C00097,P005,B007,CH1,Quầy giao dịch,T08,Nhận lương,Credit,1743410,0,15.4
TX000000056,2023-01-19,C00097,P202,B007,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-2084771,4400,
TX000000057,2023-01-08,C00097,P202,B007,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-940521,4400,
TX000000058,2023-01-29,C04152,P202,B004,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-188704,4400,
TX000000059,2023-01-26,C04152,P202,B004,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-850229,11000,8.1
TX000000060,2023-01-01,C02313,P202,B050,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-1188644,4400,
TX000000061,2023-01-01,C02313,P006,B050,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-1317930,4400,
TX000000062,2023-01-10,C04857,P006,B008,CH4,Mobile Banking,T08,Nhận lương,Credit,3568345,0,
TX000000063,2023-01-20,C04857,P006,B008,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-333819,4400,
TX000000064,2023-01-15,C02299,P203,B008,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-869394,0,
TX000000065,2023-01-25,C02299,P203,B008,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,1433145,0,
TX000000066,2023-01-23,C02299,P203,B008,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-968671,800,
TX000000067,2023-01-26,C02720,P202,B013,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-2512265,1507,
TX000000068,2023-01-08,C02720,P001,B013,CH3,Internet Banking,T07,Trả nợ vay,Debit,-2498054,0,
TX000000069,2023-01-29,C02720,P204,B013,CH2,ATM,T08,Nhận lương,Credit,11964361,0,
TX000000070,2023-01-20,C02720,P204,B013,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-544715,11000,10.6
TX000000071,2023-01-27,C02720,P001,B013,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-8823733,11000,11.2
TX000000072,2023-01-31,C02720,P202,B013,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,3948943,0,
TX000000073,2023-01-15,C04854,P002,B040,CH3,Internet Banking,T07,Trả nợ vay,Debit,-1049282,0,
TX000000074,2023-01-15,C04854,P002,B040,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1867159,4400,
TX000000075,2023-01-18,C04854,P002,B040,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-216566,4400,
TX000000076,2023-01-19,C04643,P005,B042,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-1976830,4400,
TX000000077,2023-01-21,C04643,P204,B042,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-1971113,4400,
TX000000078,2023-01-28,C04643,P204,B042,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-8835894,4400,
TX000000079,2023-01-14,C04643,P203,B042,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-2183985,4400,
TX000000080,2023-01-23,C04643,P001,B042,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1541657,0,
TX000000081,2023-01-13,C04643,P204,B042,CH3,Internet Banking,T08,Nhận lương,Credit,5244969,0,
TX000000082,2023-01-11,C04643,P203,B042,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-2671174,0,
TX000000083,2023-01-30,C04674,P201,B050,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-1464797,4400,
TX000000084,2023-01-25,C04674,P001,B050,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-8133388,4400,
TX000000085,2023-01-19,C04674,P201,B050,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-116225,11000,
TX000000086,2023-01-15,C04674,P201,B050,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-1016518,5000,9.9
TX000000087,2023-01-23,C04674,P001,B050,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-685108,800,
TX000000088,2023-01-17,C02617,P202,B019,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,892886,0,
TX000000089,2023-01-09,C02617,P202,B019,CH3,Internet Banking,T08,Nhận lương,Credit,2680977,0,
