TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000253339,2025-05-21,C02162,P002,B031,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-101620,4400,
TX000253340,2025-05-04,C01326,P003,B022,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-382190,0,
TX000253341,2025-05-27,C01326,P203,B022,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,170545,0,
TX000253342,2025-05-26,C01326,P003,B022,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-224122,0,
TX000253343,2025-05-27,C01326,P003,B022,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-1387384,832,
TX000253344,2025-05-08,C00795,P204,B040,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-4057880,4400,
TX000253345,2025-05-28,C00795,P202,B040,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-752659,2000,13.3
TX000253346,2025-05-14,C00795,P004,B040,CH3,Internet Banking,T08,Nhận lương,Credit,2978804,0,
TX000253347,2025-05-13,C03674,P001,B024,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-292758,0,
TX000253348,2025-05-20,C03674,P203,B024,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-431735,4400,
TX000253349,2025-05-15,C03674,P203,B024,CH5,Phone Banking,T04,Chuyển khoản liên ngân hàng,Debit,-709137,11000,
TX000253350,2025-05-06,C03674,P001,B024,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-56443,0,
TX000253351,2025-05-09,C03343,P007,B050,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-365249,11000,8.5
TX000253352,2025-05-27,C03343,P202,B050,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-1946799,4400,
TX000253353,2025-05-14,C03343,P007,B050,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-1631621,11000,
TX000253354,2025-05-10,C00438,P002,B050,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,699531,0,12.3
TX000253355,2025-05-27,C00438,P002,B050,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,792706,0,8.7
TX000253356,2025-05-20,C00438,P002,B050,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-924847,4400,
TX000253357,2025-05-06,C00438,P203,B050,CH2,ATM,T01,Gửi tiền mặt,Credit,2891128,0,
TX000253358,2025-05-03,C00438,P203,B050,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-186050,4400,
TX000253359,2025-05-28,C00438,P203,B050,CH1,Quầy giao dịch,T08,Nhận lương,Credit,1062667,0,13.8
TX000253360,2025-05-25,C02643,P204,B029,CH2,ATM,T01,Gửi tiền mặt,Credit,77466397,0,
TX000253361,2025-05-31,C02643,P206,B029,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-156484186,234726,27.7
TX000253362,2025-05-23,C02643,P206,B029,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-98337434,147506,28.1
TX000253363,2025-05-19,C02643,P007,B029,CH2,ATM,T08,Nhận lương,Credit,50229494,0,
