TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000081471,2023-10-02,C01854,P203,B024,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-632543,11000,8.3
TX000081472,2023-10-07,C01854,P002,B024,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-40251,800,
TX000081473,2023-10-16,C01839,P201,B038,CH4,Mobile Banking,T08,Nhận lương,Credit,290224,0,
TX000081474,2023-10-27,C04123,P204,B037,CH2,ATM,T02,Rút tiền mặt,Debit,-16534648,0,
TX000081475,2023-10-20,C04123,P004,B037,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-50875915,76313,12.7
TX000081476,2023-10-20,C04123,P001,B037,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-16609206,11000,
TX000081477,2023-10-02,C04123,P004,B037,CH2,ATM,T01,Gửi tiền mặt,Credit,4702756,0,
TX000081478,2023-10-30,C03615,P002,B037,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1698321,4400,
TX000081479,2023-10-23,C03615,P202,B037,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-1080506,800,
TX000081480,2023-10-24,C03615,P202,B037,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-7411134,4400,
TX000081481,2023-10-15,C03615,P204,B037,CH2,ATM,T02,Rút tiền mặt,Debit,-847455,0,
TX000081482,2023-10-06,C03866,P201,B004,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-275997,0,6.3
TX000081483,2023-10-02,C03866,P201,B004,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-781152,800,
TX000081484,2023-10-07,C03866,P005,B004,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-136959,11000,3.2
TX000081485,2023-10-28,C04926,P004,B045,CH3,Internet Banking,T07,Trả nợ vay,Debit,-426688,0,
TX000081486,2023-10-27,C03836,P002,B028,CH3,Internet Banking,T08,Nhận lương,Credit,643589,0,
TX000081487,2023-10-11,C03836,P002,B028,CH3,Internet Banking,T08,Nhận lương,Credit,687460,0,
TX000081488,2023-10-06,C03836,P002,B028,CH1,Quầy giao dịch,T08,Nhận lương,Credit,1660934,0,9.4
TX000081489,2023-10-03,C01432,P001,B008,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-267378,800,
TX000081490,2023-10-31,C01432,P001,B008,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-1004688,11000,13.6
TX000081491,2023-10-26,C04208,P202,B045,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,496810,0,6.0
TX000081492,2023-10-09,C04989,P201,B021,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-2583075,11000,12.7
TX000081493,2023-10-14,C04989,P201,B021,CH1,Quầy giao dịch,T08,Nhận lương,Credit,71313,0,11.3
TX000081494,2023-10-04,C04989,P201,B021,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-1472007,0,
TX000081495,2023-10-22,C03259,P007,B034,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-1074845,11000,6.3
TX000081496,2023-10-28,C03259,P201,B034,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-2293645,4400,
TX000081497,2023-10-11,C03259,P007,B034,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-167734,4400,
TX000081498,2023-10-06,C04258,P203,B024,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,122622,0,
TX000081499,2023-10-19,C04258,P007,B024,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-1102249,0,
TX000081500,2023-10-17,C04258,P007,B024,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,262871,0,
TX000081501,2023-10-02,C02683,P005,B022,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,256827,0,18.5
TX000081502,2023-10-21,C02683,P005,B022,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-1042248,0,
TX000081503,2023-10-07,C01918,P203,B011,CH3,Internet Banking,T07,Trả nợ vay,Debit,-494947,0,
TX000081504,2023-10-12,C01918,P004,B011,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-1335703,0,10.1
TX000081505,2023-10-14,C01918,P004,B011,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1012367,0,
TX000081506,2023-10-12,C04943,P004,B032,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,195832,0,
TX000081507,2023-10-20,C04943,P004,B032,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-216758,0,
TX000081508,2023-10-05,C04943,P004,B032,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-346903,0,
TX000081509,2023-10-01,C02635,P201,B050,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-206000,4400,
TX000081510,2023-10-05,C02635,P005,B050,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-2644754,4400,
TX000081511,2023-10-19,C02635,P201,B050,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,1347628,0,
TX000081512,2023-10-02,C02635,P005,B050,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-291527,4400,
TX000081513,2023-10-11,C01889,P205,B015,CH2,ATM,T08,Nhận lương,Credit,71324844,0,
TX000081514,2023-10-28,C01889,P006,B015,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-217179091,43435,
TX000081515,2023-10-21,C01889,P005,B015,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-46296507,69444,31.6
TX000081516,2023-10-30,C01889,P204,B015,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-79809796,47885,
TX000081517,2023-10-16,C01889,P205,B015,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-19121469,11000,
TX000081518,2023-10-14,C01889,P006,B015,CH6,Đại lý,T04,Chuyển khoản liên ngân hàng,Debit,-207455953,103727,
TX000081519,2023-10-31,C01409,P006,B024,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,223230,0,
TX000081520,2023-10-13,C01409,P201,B024,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-96625,2000,6.2
TX000081521,2023-10-27,C01409,P006,B024,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,271725,0,
TX000081522,2023-10-27,C02035,P202,B037,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-2160093,11000,8.4
TX000081523,2023-10-12,C02035,P007,B037,CH6,Đại lý,T08,Nhận lương,Credit,590007,0,
TX000081524,2023-10-03,C03672,P203,B049,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-452594,4400,
TX000081525,2023-10-12,C03672,P203,B049,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1286826,0,
TX000081526,2023-10-27,C03672,P005,B049,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-109374,4400,
TX000081527,2023-10-21,C03672,P005,B049,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-453950,4400,
TX000081528,2023-10-08,C03672,P203,B049,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-621458,4400,
TX000081529,2023-10-08,C03672,P005,B049,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-630981,11000,
TX000081530,2023-10-22,C03672,P005,B049,CH4,Mobile Banking,T08,Nhận lương,Credit,3458201,0,
TX000081531,2023-10-04,C04132,P203,B029,CH2,ATM,T08,Nhận lương,Credit,518215,0,
TX000081532,2023-10-20,C04685,P003,B031,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-310151,2000,18.4
TX000081533,2023-10-21,C04685,P203,B031,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-62636,800,
TX000081534,2023-10-29,C04685,P203,B031,CH3,Internet Banking,T08,Nhận lương,Credit,478591,0,
TX000081535,2023-10-11,C04685,P003,B031,CH6,Đại lý,T02,Rút tiền mặt,Debit,-5462785,0,
