TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000136123,2024-04-02,C02150,P202,B026,CH3,Internet Banking,T07,Trả nợ vay,Debit,-447089,0,
TX000136124,2024-04-29,C02150,P202,B026,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-596558,4400,
TX000136125,2024-04-07,C02150,P202,B026,CH2,ATM,T01,Gửi tiền mặt,Credit,528646,0,
TX000136126,2024-04-16,C02150,P202,B026,CH4,Mobile Banking,T08,Nhận lương,Credit,571815,0,
TX000136127,2024-04-05,C02150,P001,B026,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-724320,4400,
TX000136128,2024-04-13,C02150,P202,B026,CH2,ATM,T06,Mua sắm thẻ,Debit,-535836,2000,
TX000136129,2024-04-15,C01451,P203,B049,CH3,Internet Banking,T08,Nhận lương,Credit,1441529,0,
TX000136130,2024-04-18,C01451,P006,B049,CH3,Internet Banking,T08,Nhận lương,Credit,170226,0,
TX000136131,2024-04-11,C01451,P006,B049,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-520769,0,
TX000136132,2024-04-07,C01451,P006,B049,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-755578,5000,10.5
TX000136133,2024-04-05,C01451,P006,B049,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-1478067,4400,
TX000136134,2024-04-02,C01451,P006,B049,CH3,Internet Banking,T07,Trả nợ vay,Debit,-503501,0,
TX000136135,2024-04-21,C03972,P006,B037,CH6,Đại lý,T05,Thanh toán hóa đơn,Debit,-122337,11000,
TX000136136,2024-04-24,C03972,P201,B037,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-663821,11000,
TX000136137,2024-04-08,C03972,P006,B037,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-586530,4400,
TX000136138,2024-04-12,C03972,P006,B037,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-1277292,11000,10.2
TX000136139,2024-04-29,C00020,P201,B014,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,1845966,0,
TX000136140,2024-04-28,C00020,P003,B014,CH2,ATM,T06,Mua sắm thẻ,Debit,-311782,2000,
TX000136141,2024-04-27,C00020,P201,B014,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-608914,4400,
TX000136142,2024-04-19,C04081,P201,B033,CH4,Mobile Banking,T08,Nhận lương,Credit,465605,0,
