TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000262312,2025-06-13,C01532,P203,B037,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,724207,0,5.8
TX000262313,2025-06-13,C01532,P203,B037,CH3,Internet Banking,T07,Trả nợ vay,Debit,-861634,0,
TX000262314,2025-06-09,C01532,P004,B037,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,3630696,0,
TX000262315,2025-06-26,C02743,P202,B034,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,298855,0,
TX000262316,2025-06-04,C02497,P203,B045,CH4,Mobile Banking,T08,Nhận lương,Credit,1954771,0,
TX000262317,2025-06-16,C02497,P005,B045,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-1145375,0,14.6
TX000262318,2025-06-16,C02497,P203,B045,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-1058244,11000,16.8
TX000262319,2025-06-06,C02497,P005,B045,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-3937582,4400,
TX000262320,2025-06-27,C02497,P202,B045,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-2359792,1415,
TX000262321,2025-06-07,C01371,P002,B026,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-21387460,11000,
TX000262322,2025-06-02,C01371,P204,B026,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-15157560,4400,
TX000262323,2025-06-12,C01371,P002,B026,CH2,ATM,T06,Mua sắm thẻ,Debit,-81813521,122720,
TX000262324,2025-06-18,C01371,P001,B026,CH3,Internet Banking,T08,Nhận lương,Credit,8697189,0,
TX000262325,2025-06-19,C01371,P204,B026,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-7553273,4400,
TX000262326,2025-06-02,C01371,P006,B026,CH1,Quầy giao dịch,T08,Nhận lương,Credit,6539591,0,17.5
TX000262327,2025-06-09,C01903,P201,B016,CH3,Internet Banking,T07,Trả nợ vay,Debit,-425308,0,
TX000262328,2025-06-28,C01903,P201,B016,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1150876,4400,
TX000262329,2025-06-23,C01903,P003,B016,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-359996,4400,
TX000262330,2025-06-30,C01903,P201,B016,CH3,Internet Banking,T07,Trả nợ vay,Debit,-211111,0,
TX000262331,2025-06-21,C01903,P201,B016,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-306209,4400,
TX000262332,2025-06-08,C02581,P007,B048,CH3,Internet Banking,T08,Nhận lương,Credit,202004,0,
TX000262333,2025-06-22,C02581,P007,B048,CH3,Internet Banking,T07,Trả nợ vay,Debit,-997396,0,
TX000262334,2025-06-08,C02581,P007,B048,CH3,Internet Banking,T07,Trả nợ vay,Debit,-984251,0,
TX000262335,2025-06-13,C02581,P007,B048,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-514714,4400,
TX000262336,2025-06-16,C02581,P201,B048,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-1174065,4400,
TX000262337,2025-06-08,C00325,P201,B021,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-2402319,4400,
TX000262338,2025-06-23,C00325,P006,B021,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-210033,4400,
TX000262339,2025-06-06,C00325,P201,B021,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-327720,11000,13.4
TX000262340,2025-06-06,C02086,P006,B038,CH2,ATM,T02,Rút tiền mặt,Debit,-564196,0,
TX000262341,2025-06-19,C02086,P201,B038,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-185654,0,
TX000262342,2025-06-11,C04372,P001,B027,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-1141277,4400,
TX000262343,2025-06-23,C04372,P201,B027,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-367582,0,
TX000262344,2025-06-21,C02316,P201,B024,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-411527,800,
TX000262345,2025-06-10,C02316,P006,B024,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-238958,4400,
TX000262346,2025-06-02,C02316,P006,B024,CH2,ATM,T08,Nhận lương,Credit,715595,0,
TX000262347,2025-06-05,C02316,P201,B024,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,214852,0,
TX000262348,2025-06-23,C04464,P202,B050,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-304627,800,
TX000262349,2025-06-20,C01693,P004,B047,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-280298,4400,
TX000262350,2025-06-25,C01693,P004,B047,CH3,Internet Banking,T08,Nhận lương,Credit,271119,0,
TX000262351,2025-06-15,C00750,P001,B011,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,26102282,0,
TX000262352,2025-06-16,C00750,P001,B011,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-5424938,3254,
TX000262353,2025-06-07,C00750,P002,B011,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-4669105,0,11.3
TX000262354,2025-06-05,C03781,P001,B005,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-147419,0,
TX000262355,2025-06-21,C03781,P202,B005,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-48421,11000,
TX000262356,2025-06-06,C03781,P001,B005,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-445614,4400,
TX000262357,2025-06-01,C03781,P202,B005,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-797606,2000,12.6
TX000262358,2025-06-07,C03781,P202,B005,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-219345,4400,
TX000262359,2025-06-18,C04882,P003,B050,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-7955448,4400,
