TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000072505,2023-09-21,C01658,P002,B008,CH4,Mobile Banking,T08,Nhận lương,Credit,735236,0,
TX000072506,2023-09-18,C03489,P002,B009,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-403991,4400,
TX000072507,2023-09-29,C03489,P002,B009,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-530900,2000,11.1
TX000072508,2023-09-14,C03489,P202,B009,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-1772250,4400,
TX000072509,2023-09-04,C03489,P002,B009,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-607757,800,
TX000072510,2023-09-06,C03489,P002,B009,CH2,ATM,T02,Rút tiền mặt,Debit,-400191,0,
TX000072511,2023-09-30,C02847,P002,B042,CH5,Phone Banking,T03,Chuyển khoản nội bộ,Debit,-1274050,11000,
TX000072512,2023-09-14,C02847,P202,B042,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-2094449,4400,
TX000072513,2023-09-12,C02847,P202,B042,CH3,Internet Banking,T07,Trả nợ vay,Debit,-140958,0,
TX000072514,2023-09-08,C03178,P202,B004,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-419907,0,
TX000072515,2023-09-12,C03178,P007,B004,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-2395439,4400,
TX000072516,2023-09-11,C03178,P007,B004,CH1,Quầy giao dịch,T08,Nhận lương,Credit,1098675,0,14.3
TX000072517,2023-09-17,C03178,P007,B004,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-300726,800,
TX000072518,2023-09-28,C04887,P006,B026,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-1150287,11000,6.4
TX000072519,2023-09-21,C03307,P203,B031,CH2,ATM,T02,Rút tiền mặt,Debit,-635463,0,
TX000072520,2023-09-22,C03307,P002,B031,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-2167322,0,
TX000072521,2023-09-04,C03307,P002,B031,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-200663,4400,
TX000072522,2023-09-07,C03307,P203,B031,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-872283,800,
TX000072523,2023-09-11,C03307,P002,B031,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-78193,0,
TX000072524,2023-09-13,C03307,P002,B031,CH2,ATM,T01,Gửi tiền mặt,Credit,338264,0,
TX000072525,2023-09-07,C03843,P202,B050,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-671829,800,
TX000072526,2023-09-18,C03060,P202,B037,CH4,Mobile Banking,T08,Nhận lương,Credit,477993,0,
TX000072527,2023-09-10,C03060,P001,B037,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-151469,4400,
TX000072528,2023-09-07,C03060,P202,B037,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-434858,4400,
TX000072529,2023-09-29,C03060,P001,B037,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,685561,0,11.0
TX000072530,2023-09-01,C00439,P201,B045,CH1,Quầy giao dịch,T08,Nhận lương,Credit,2434570,0,11.5
TX000072531,2023-09-29,C00439,P004,B045,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-368250,4400,
TX000072532,2023-09-20,C00439,P201,B045,CH4,Mobile Banking,T08,Nhận lương,Credit,393695,0,
TX000072533,2023-09-18,C02265,P001,B045,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-1616400,0,
TX000072534,2023-09-05,C02265,P201,B045,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-387956,4400,
TX000072535,2023-09-17,C02265,P201,B045,CH5,Phone Banking,T03,Chuyển khoản nội bộ,Debit,-96778,11000,
TX000072536,2023-09-09,C00749,P001,B041,CH3,Internet Banking,T08,Nhận lương,Credit,142844,0,
TX000072537,2023-09-07,C00749,P001,B041,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-1447062,0,11.2
TX000072538,2023-09-21,C00749,P001,B041,CH4,Mobile Banking,T08,Nhận lương,Credit,1029040,0,
TX000072539,2023-09-04,C00749,P201,B041,CH2,ATM,T02,Rút tiền mặt,Debit,-65572,0,
TX000072540,2023-09-09,C00749,P001,B041,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-9367849,5000,11.0
TX000072541,2023-09-17,C00749,P001,B041,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-264614,4400,
TX000072542,2023-09-05,C00749,P001,B041,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-347132,0,
TX000072543,2023-09-27,C03972,P201,B037,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-232200,4400,
TX000072544,2023-09-30,C03972,P201,B037,CH3,Internet Banking,T08,Nhận lương,Credit,582297,0,
TX000072545,2023-09-28,C03972,P006,B037,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-356898,4400,
TX000072546,2023-09-04,C03913,P204,B040,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-6355047,4400,
TX000072547,2023-09-20,C03913,P204,B040,CH6,Đại lý,T01,Gửi tiền mặt,Credit,27931810,0,
TX000072548,2023-09-30,C03913,P004,B040,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-9438142,4400,
TX000072549,2023-09-29,C03913,P204,B040,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-13321129,4400,
TX000072550,2023-09-15,C03913,P007,B040,CH3,Internet Banking,T08,Nhận lương,Credit,24142777,0,
TX000072551,2023-09-29,C03913,P003,B040,CH5,Phone Banking,T02,Rút tiền mặt,Debit,-22375925,0,
TX000072552,2023-09-23,C04150,P203,B024,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-546443,0,
TX000072553,2023-09-28,C04150,P001,B024,CH5,Phone Banking,T02,Rút tiền mặt,Debit,-170355,0,
TX000072554,2023-09-02,C04150,P203,B024,CH3,Internet Banking,T08,Nhận lương,Credit,2917577,0,
TX000072555,2023-09-19,C03520,P005,B013,CH2,ATM,T06,Mua sắm thẻ,Debit,-79415113,119122,
TX000072556,2023-09-12,C03520,P006,B013,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-41175403,0,20.8
TX000072557,2023-09-27,C03520,P006,B013,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-1543772,0,23.3
TX000072558,2023-09-18,C03520,P006,B013,CH2,ATM,T08,Nhận lương,Credit,29076746,0,
TX000072559,2023-09-22,C00543,P005,B026,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-685656,11000,6.6
TX000072560,2023-09-29,C00543,P005,B026,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-539292,0,
TX000072561,2023-09-25,C00543,P202,B026,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-488410,0,5.7
TX000072562,2023-09-04,C04475,P006,B013,CH1,Quầy giao dịch,T08,Nhận lương,Credit,518771,0,12.0
TX000072563,2023-09-29,C01486,P004,B015,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-39827091,7965,
TX000072564,2023-09-19,C01486,P007,B015,CH2,ATM,T06,Mua sắm thẻ,Debit,-11552300,17328,
