TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000271275,2025-07-03,C00336,P006,B041,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-200040,800,
TX000271276,2025-07-19,C02893,P203,B022,CH3,Internet Banking,T07,Trả nợ vay,Debit,-122256,0,
TX000271277,2025-07-15,C02893,P203,B022,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,1047432,0,
TX000271278,2025-07-26,C02329,P001,B003,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-2950447,11000,15.1
TX000271279,2025-07-16,C02329,P204,B003,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-4718740,0,
TX000271280,2025-07-18,C02726,P001,B011,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-191892,4400,
TX000271281,2025-07-03,C02726,P203,B011,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-343998,0,2.0
TX000271282,2025-07-01,C02726,P001,B011,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-481006,4400,
TX000271283,2025-07-13,C02726,P203,B011,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-341716,0,
TX000271284,2025-07-25,C02726,P203,B011,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-835375,11000,
TX000271285,2025-07-27,C02726,P203,B011,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1626168,0,
TX000271286,2025-07-07,C02726,P203,B011,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-97781,11000,
TX000271287,2025-07-26,C02373,P004,B024,CH2,ATM,T08,Nhận lương,Credit,7777610,0,
TX000271288,2025-07-29,C02373,P004,B024,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-8760406,11000,17.0
TX000271289,2025-07-24,C02373,P003,B024,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-11711484,0,
TX000271290,2025-07-08,C02373,P204,B024,CH5,Phone Banking,T03,Chuyển khoản nội bộ,Debit,-46601906,23300,
TX000271291,2025-07-18,C02373,P206,B024,CH3,Internet Banking,T08,Nhận lương,Credit,27792966,0,
TX000271292,2025-07-27,C02373,P003,B024,CH6,Đại lý,T03,Chuyển khoản nội bộ,Debit,-13590249,11000,
TX000271293,2025-07-17,C02373,P205,B024,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-18363925,4400,
TX000271294,2025-07-14,C02373,P205,B024,CH1,Quầy giao dịch,T08,Nhận lương,Credit,4383064,0,17.3
TX000271295,2025-07-23,C02373,P205,B024,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-41490842,8298,
TX000271296,2025-07-08,C01516,P003,B049,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1269784,4400,
TX000271297,2025-07-18,C01516,P201,B049,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-126342,4400,
TX000271298,2025-07-18,C01516,P201,B049,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-1260610,0,
TX000271299,2025-07-04,C01516,P003,B049,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,438381,0,
TX000271300,2025-07-11,C01516,P201,B049,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,241491,0,8.4
TX000271301,2025-07-10,C00909,P201,B050,CH5,Phone Banking,T02,Rút tiền mặt,Debit,-8142967,0,
TX000271302,2025-07-15,C00909,P003,B050,CH1,Quầy giao dịch,T08,Nhận lương,Credit,654790,0,14.0
TX000271303,2025-07-02,C00909,P003,B050,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-576427,4400,
