TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000036380,2023-05-05,C00259,P203,B045,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-1048757,0,
TX000036381,2023-05-01,C00259,P001,B045,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-1186155,0,
TX000036382,2023-05-30,C00259,P203,B045,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-186690,4400,
TX000036383,2023-05-14,C04614,P203,B013,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-800374,0,
TX000036384,2023-05-15,C04614,P005,B013,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-2229664,11000,13.2
TX000036385,2023-05-17,C03969,P203,B009,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-475733,800,
TX000036386,2023-05-16,C03969,P203,B009,CH3,Internet Banking,T08,Nhận lương,Credit,525239,0,
TX000036387,2023-05-18,C03969,P007,B009,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-662704,0,
TX000036388,2023-05-22,C03969,P007,B009,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-166826,5000,9.6
TX000036389,2023-05-19,C03969,P007,B009,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-559189,11000,4.2
TX000036390,2023-05-21,C03735,P202,B050,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-272701,4400,
TX000036391,2023-05-16,C04190,P203,B037,CH2,ATM,T01,Gửi tiền mặt,Credit,797983,0,
TX000036392,2023-05-30,C04190,P007,B037,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-173683,4400,
TX000036393,2023-05-25,C04190,P007,B037,CH4,Mobile Banking,T08,Nhận lương,Credit,232273,0,
TX000036394,2023-05-19,C04190,P007,B037,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-222573,800,
TX000036395,2023-05-14,C04190,P203,B037,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-445335,800,
TX000036396,2023-05-04,C00480,P201,B024,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-405637,11000,
TX000036397,2023-05-19,C00094,P202,B035,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-582380,11000,4.5
TX000036398,2023-05-05,C00094,P007,B035,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-1515856,4400,
TX000036399,2023-05-25,C00094,P202,B035,CH3,Internet Banking,T07,Trả nợ vay,Debit,-814123,0,
TX000036400,2023-05-26,C00094,P007,B035,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-631372,800,
TX000036401,2023-05-25,C00094,P007,B035,CH3,Internet Banking,T07,Trả nợ vay,Debit,-630457,0,
TX000036402,2023-05-17,C01467,P005,B010,CH2,ATM,T02,Rút tiền mặt,Debit,-5394311,0,
