TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000027322,2023-04-19,C04786,P203,B038,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-303536,4400,
TX000027323,2023-04-01,C04786,P004,B038,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,530711,0,
TX000027324,2023-04-08,C04786,P004,B038,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-5025920,3015,
TX000027325,2023-04-05,C04786,P203,B038,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-200866,0,
TX000027326,2023-04-16,C04786,P203,B038,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-416308,4400,
TX000027327,2023-04-06,C04786,P004,B038,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-1391691,4400,
TX000027328,2023-04-14,C04786,P203,B038,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-111137,800,
TX000027329,2023-04-15,C04157,P203,B011,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-4300830,5000,16.6
TX000027330,2023-04-09,C04157,P203,B011,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-5523863,11000,9.4
TX000027331,2023-04-09,C04157,P203,B011,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,422085,0,13.9
TX000027332,2023-04-29,C04157,P202,B011,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-963273,800,
TX000027333,2023-04-16,C04157,P203,B011,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-1347308,4400,
TX000027334,2023-04-15,C04157,P002,B011,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-2853021,4279,9.9
TX000027335,2023-04-06,C03139,P002,B011,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-125445,5000,10.1
TX000027336,2023-04-08,C03139,P203,B011,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-905776,4400,
TX000027337,2023-04-04,C03139,P002,B011,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-361574,4400,
TX000027338,2023-04-13,C03139,P203,B011,CH2,ATM,T08,Nhận lương,Credit,1427722,0,
TX000027339,2023-04-07,C01109,P007,B018,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-9694066,5816,
TX000027340,2023-04-19,C01109,P006,B018,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-2226032,0,
TX000027341,2023-04-12,C01109,P006,B018,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,6391498,0,
TX000027342,2023-04-19,C01109,P204,B018,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-11474659,0,
TX000027343,2023-04-20,C01109,P204,B018,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-9386313,4400,
TX000027344,2023-04-07,C01109,P204,B018,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-2495168,4400,
TX000027345,2023-04-17,C01109,P007,B018,CH3,Internet Banking,T08,Nhận lương,Credit,2024013,0,
TX000027346,2023-04-01,C01109,P006,B018,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-960998,0,
TX000027347,2023-04-29,C02900,P007,B032,CH4,Mobile Banking,T08,Nhận lương,Credit,873579,0,
TX000027348,2023-04-26,C04686,P005,B050,CH3,Internet Banking,T07,Trả nợ vay,Debit,-598881,0,
TX000027349,2023-04-08,C04686,P203,B050,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-212046,0,
TX000027350,2023-04-13,C04686,P005,B050,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1213116,0,
TX000027351,2023-04-01,C04686,P203,B050,CH2,ATM,T08,Nhận lương,Credit,1794690,0,
TX000027352,2023-04-01,C04360,P003,B050,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-479385,0,
TX000027353,2023-04-21,C04360,P203,B050,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,1139569,0,18.4
TX000027354,2023-04-29,C04360,P203,B050,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-240568,4400,
TX000027355,2023-04-26,C01151,P006,B043,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-352639,800,
TX000027356,2023-04-08,C01151,P202,B043,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-600545,0,
TX000027357,2023-04-12,C01151,P006,B043,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-322064,0,
TX000027358,2023-04-09,C01151,P202,B043,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-339570,11000,5.0
TX000027359,2023-04-05,C01151,P006,B043,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-447186,0,
TX000027360,2023-04-20,C01151,P202,B043,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-752781,11000,3.2
TX000027361,2023-04-09,C01151,P006,B043,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-697150,800,
TX000027362,2023-04-15,C02919,P002,B040,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-324666,4400,
TX000027363,2023-04-24,C02919,P202,B040,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1038829,4400,
TX000027364,2023-04-07,C02919,P202,B040,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-3122730,1873,
TX000027365,2023-04-22,C02919,P202,B040,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-382290,800,
TX000027366,2023-04-23,C00841,P204,B035,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-6168006,4400,
TX000027367,2023-04-07,C00841,P204,B035,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-4460245,4400,
TX000027368,2023-04-28,C00841,P002,B035,CH6,Đại lý,T05,Thanh toán hóa đơn,Debit,-2565456,11000,
TX000027369,2023-04-28,C00841,P004,B035,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-48609234,0,
TX000027370,2023-04-28,C00841,P004,B035,CH4,Mobile Banking,T08,Nhận lương,Credit,1545834,0,
TX000027371,2023-04-08,C00841,P202,B035,CH5,Phone Banking,T06,Mua sắm thẻ,Debit,-2750092,4125,
TX000027372,2023-04-29,C00841,P004,B035,CH3,Internet Banking,T07,Trả nợ vay,Debit,-777438,0,
TX000027373,2023-04-17,C00841,P002,B035,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,5138466,0,
TX000027374,2023-04-09,C00841,P204,B035,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-1917619,5000,11.8
TX000027375,2023-04-20,C00841,P002,B035,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,259362,0,
TX000027376,2023-04-08,C01741,P006,B003,CH4,Mobile Banking,T08,Nhận lương,Credit,7665043,0,
TX000027377,2023-04-08,C01741,P006,B003,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-581881,4400,
TX000027378,2023-04-10,C01741,P202,B003,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-324374,0,
TX000027379,2023-04-17,C01741,P202,B003,CH3,Internet Banking,T08,Nhận lương,Credit,831337,0,
TX000027380,2023-04-27,C01240,P203,B004,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-633139,11000,8.0
TX000027381,2023-04-21,C01240,P004,B004,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-124136,4400,
TX000027382,2023-04-17,C03633,P203,B026,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-408462,11000,
TX000027383,2023-04-19,C03633,P006,B026,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-241491,4400,
TX000027384,2023-04-11,C03633,P006,B026,CH1,Quầy giao dịch,T08,Nhận lương,Credit,1509257,0,9.4
TX000027385,2023-04-25,C01796,P203,B013,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-1933076,0,
TX000027386,2023-04-22,C01796,P203,B013,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-605179,11000,
TX000027387,2023-04-14,C01796,P203,B013,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-228024,0,7.6
TX000027388,2023-04-26,C01796,P002,B013,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-585735,4400,
TX000027389,2023-04-09,C01796,P203,B013,CH2,ATM,T02,Rút tiền mặt,Debit,-325140,0,
TX000027390,2023-04-11,C01815,P003,B038,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-944143,0,
TX000027391,2023-04-02,C01815,P003,B038,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-244751,2000,6.8
TX000027392,2023-04-03,C01815,P003,B038,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-58391,0,8.3
TX000027393,2023-04-01,C01815,P202,B038,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-912177,800,
TX000027394,2023-04-08,C01815,P003,B038,CH6,Đại lý,T03,Chuyển khoản nội bộ,Debit,-569112,11000,
TX000027395,2023-04-07,C04517,P203,B003,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-15971569,11000,13.6
