TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000144989,2024-05-02,C01067,P201,B005,CH6,Đại lý,T08,Nhận lương,Credit,377623,0,
TX000144990,2024-05-16,C01067,P002,B005,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-1104213,0,6.4
TX000144991,2024-05-07,C01968,P005,B013,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-124282,11000,13.9
TX000144992,2024-05-27,C00766,P004,B029,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-2640842,4400,
TX000144993,2024-05-14,C00766,P203,B029,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-1508265,11000,
TX000144994,2024-05-25,C01289,P204,B009,CH2,ATM,T01,Gửi tiền mặt,Credit,3231956,0,
TX000144995,2024-05-06,C01289,P002,B009,CH6,Đại lý,T07,Trả nợ vay,Debit,-2179093,0,
TX000144996,2024-05-03,C01530,P003,B030,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-200119266,100059,
TX000144997,2024-05-02,C01530,P206,B030,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-45879624,22939,26.3
TX000144998,2024-05-30,C01530,P006,B030,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-14908969,4400,
TX000144999,2024-05-02,C03014,P006,B030,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-198253,4400,
TX000145000,2024-05-05,C04795,P006,B031,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-386162,4400,
TX000145001,2024-05-02,C03734,P203,B008,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-194257,4400,
TX000145002,2024-05-12,C03734,P203,B008,CH2,ATM,T06,Mua sắm thẻ,Debit,-304888,2000,
TX000145003,2024-05-30,C03734,P001,B008,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-192419,0,5.5
TX000145004,2024-05-11,C03734,P001,B008,CH3,Internet Banking,T08,Nhận lương,Credit,773039,0,
TX000145005,2024-05-13,C04878,P201,B032,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-829266,0,
TX000145006,2024-05-26,C04878,P201,B032,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-528016,4400,
TX000145007,2024-05-03,C03450,P004,B042,CH4,Mobile Banking,T08,Nhận lương,Credit,390609,0,
TX000145008,2024-05-17,C04594,P203,B009,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-231681,4400,
TX000145009,2024-05-01,C04594,P203,B009,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-1015684,0,
TX000145010,2024-05-01,C01567,P003,B013,CH1,Quầy giao dịch,T08,Nhận lương,Credit,104806,0,12.9
TX000145011,2024-05-13,C04668,P202,B050,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-521601,0,
TX000145012,2024-05-19,C04668,P003,B050,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-363542,4400,
TX000145013,2024-05-17,C04668,P003,B050,CH3,Internet Banking,T08,Nhận lương,Credit,414832,0,
