TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000199163,2024-11-08,C00739,P202,B042,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-1382203,0,
TX000199164,2024-11-06,C00739,P002,B042,CH2,ATM,T01,Gửi tiền mặt,Credit,181690,0,
TX000199165,2024-11-20,C00739,P002,B042,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-2755110,11000,13.8
TX000199166,2024-11-13,C00739,P202,B042,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-446153,4400,
TX000199167,2024-11-25,C00739,P202,B042,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-170907,4400,
TX000199168,2024-11-29,C00739,P202,B042,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1431531,4400,
TX000199169,2024-11-27,C04715,P203,B034,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-2046807,11000,15.9
TX000199170,2024-11-12,C04715,P202,B034,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-11152612,0,
TX000199171,2024-11-13,C04715,P202,B034,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,3636922,0,
TX000199172,2024-11-03,C04715,P004,B034,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,3889049,0,9.7
TX000199173,2024-11-26,C01806,P005,B004,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,507362,0,14.4
TX000199174,2024-11-06,C01806,P203,B004,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-460933,2000,7.9
TX000199175,2024-11-30,C01806,P005,B004,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-1411340,846,
TX000199176,2024-11-01,C01806,P005,B004,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-358276,11000,5.7
TX000199177,2024-11-11,C01806,P203,B004,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-251667,0,
TX000199178,2024-11-22,C00567,P203,B009,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-695729,4400,
TX000199179,2024-11-20,C00567,P003,B009,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-214295,11000,
TX000199180,2024-11-11,C00567,P203,B009,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-149182,11000,
TX000199181,2024-11-27,C00567,P203,B009,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1155214,4400,
TX000199182,2024-11-19,C04620,P002,B049,CH1,Quầy giao dịch,T08,Nhận lương,Credit,318076,0,10.2
TX000199183,2024-11-11,C04620,P201,B049,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-185401,4400,
TX000199184,2024-11-13,C04620,P201,B049,CH3,Internet Banking,T08,Nhận lương,Credit,782395,0,
TX000199185,2024-11-30,C04620,P201,B049,CH4,Mobile Banking,T08,Nhận lương,Credit,190252,0,
TX000199186,2024-11-28,C04620,P002,B049,CH6,Đại lý,T04,Chuyển khoản liên ngân hàng,Debit,-25887,11000,
TX000199187,2024-11-27,C04620,P002,B049,CH2,ATM,T01,Gửi tiền mặt,Credit,186045,0,
TX000199188,2024-11-28,C00870,P002,B040,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,973110,0,13.1
TX000199189,2024-11-05,C00772,P003,B004,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-6569618,4400,
TX000199190,2024-11-22,C00772,P004,B004,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-3532911,0,
TX000199191,2024-11-13,C00772,P004,B004,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-14475234,4400,
TX000199192,2024-11-21,C02388,P202,B013,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-436470,4400,
TX000199193,2024-11-25,C02388,P002,B013,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-1648368,5000,10.6
TX000199194,2024-11-19,C02388,P202,B013,CH3,Internet Banking,T08,Nhận lương,Credit,434696,0,
TX000199195,2024-11-21,C02388,P002,B013,CH3,Internet Banking,T08,Nhận lương,Credit,409080,0,
TX000199196,2024-11-18,C02388,P202,B013,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,220090,0,
TX000199197,2024-11-06,C01568,P004,B050,CH4,Mobile Banking,T08,Nhận lương,Credit,6301596,0,
TX000199198,2024-11-28,C01568,P004,B050,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-39334664,19667,
TX000199199,2024-11-27,C01568,P206,B050,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-8299625,4400,
TX000199200,2024-11-06,C01568,P004,B050,CH4,Mobile Banking,T08,Nhận lương,Credit,65440467,0,
TX000199201,2024-11-09,C01568,P206,B050,CH5,Phone Banking,T01,Gửi tiền mặt,Credit,6864202,0,
TX000199202,2024-11-08,C01484,P206,B040,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-21691289,4400,
TX000199203,2024-11-12,C01484,P001,B040,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,43312288,0,23.3
TX000199204,2024-11-27,C01484,P005,B040,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-15064310,4400,
TX000199205,2024-11-20,C03208,P203,B047,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-5383497,4400,
TX000199206,2024-11-14,C03208,P002,B047,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-2883963,11000,
TX000199207,2024-11-23,C03208,P002,B047,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1936444,0,
TX000199208,2024-11-26,C03208,P006,B047,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-5096645,4400,
TX000199209,2024-11-02,C03368,P203,B009,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-262320,800,
TX000199210,2024-11-29,C03368,P203,B009,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,616571,0,
TX000199211,2024-11-07,C02502,P203,B021,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,183798,0,
TX000199212,2024-11-29,C02502,P203,B021,CH4,Mobile Banking,T08,Nhận lương,Credit,523639,0,
TX000199213,2024-11-05,C02502,P203,B021,CH6,Đại lý,T07,Trả nợ vay,Debit,-2270285,0,
TX000199214,2024-11-22,C02502,P203,B021,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-417644,4400,
TX000199215,2024-11-13,C01163,P003,B003,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-4408571,4400,
TX000199216,2024-11-07,C01163,P001,B003,CH4,Mobile Banking,T08,Nhận lương,Credit,2796939,0,
TX000199217,2024-11-16,C00554,P202,B045,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-464211,4400,
TX000199218,2024-11-06,C00554,P005,B045,CH6,Đại lý,T03,Chuyển khoản nội bộ,Debit,-362033,11000,
TX000199219,2024-11-02,C00554,P005,B045,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-408846,4400,
TX000199220,2024-11-19,C02864,P202,B045,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-341677,4400,
TX000199221,2024-11-06,C02864,P202,B045,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-250826,0,
TX000199222,2024-11-07,C02864,P006,B045,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-1110377,4400,
TX000199223,2024-11-19,C02864,P202,B045,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-217982,11000,5.6
TX000199224,2024-11-08,C02864,P202,B045,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-280243,800,
TX000199225,2024-11-06,C04534,P005,B023,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-3218248,4400,
TX000199226,2024-11-04,C04534,P203,B023,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-2708356,0,
TX000199227,2024-11-01,C04534,P204,B023,CH6,Đại lý,T06,Mua sắm thẻ,Debit,-6108190,9162,
TX000199228,2024-11-13,C04534,P203,B023,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-770129,5000,16.1
TX000199229,2024-11-20,C04534,P003,B023,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-5259237,3155,
TX000199230,2024-11-11,C01471,P202,B045,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-718096,4400,
TX000199231,2024-11-08,C01471,P002,B045,CH4,Mobile Banking,T08,Nhận lương,Credit,581332,0,
TX000199232,2024-11-23,C01471,P002,B045,CH3,Internet Banking,T07,Trả nợ vay,Debit,-477264,0,
TX000199233,2024-11-20,C01471,P002,B045,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-448435,11000,10.5
TX000199234,2024-11-16,C01471,P202,B045,CH3,Internet Banking,T08,Nhận lương,Credit,194385,0,
TX000199235,2024-11-16,C01471,P202,B045,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-385261,4400,
TX000199236,2024-11-01,C04814,P007,B009,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-336006,800,
TX000199237,2024-11-29,C04814,P007,B009,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-936238,800,
TX000199238,2024-11-03,C04814,P007,B009,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1236648,4400,
TX000199239,2024-11-06,C04814,P202,B009,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-1270847,11000,
TX000199240,2024-11-11,C02931,P206,B026,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-7869073,4400,
TX000199241,2024-11-30,C02931,P206,B026,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,16231027,0,
TX000199242,2024-11-30,C00097,P005,B007,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-1115944,800,
TX000199243,2024-11-04,C00097,P005,B007,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-640066,2000,17.7
TX000199244,2024-11-14,C00097,P005,B007,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,257382,0,
TX000199245,2024-11-28,C00097,P005,B007,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-49037,11000,
TX000199246,2024-11-27,C02357,P203,B026,CH2,ATM,T02,Rút tiền mặt,Debit,-743593,0,
TX000199247,2024-11-14,C00326,P007,B020,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-1811797,0,
TX000199248,2024-11-12,C03805,P006,B008,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-879133,4400,
TX000199249,2024-11-24,C03805,P202,B008,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1691571,4400,
TX000199250,2024-11-10,C03805,P006,B008,CH2,ATM,T02,Rút tiền mặt,Debit,-1891900,0,
TX000199251,2024-11-15,C04862,P201,B035,CH3,Internet Banking,T07,Trả nợ vay,Debit,-393598,0,
TX000199252,2024-11-01,C04862,P201,B035,CH3,Internet Banking,T08,Nhận lương,Credit,179854,0,
TX000199253,2024-11-25,C04862,P001,B035,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-2769625,1661,
TX000199254,2024-11-16,C04862,P001,B035,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,101935,0,8.7
TX000199255,2024-11-27,C03933,P007,B043,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-3117602,11000,20.1
TX000199256,2024-11-11,C03933,P003,B043,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-34998259,0,
TX000199257,2024-11-30,C03933,P204,B043,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-2787932,11000,25.7
TX000199258,2024-11-03,C03933,P205,B043,CH2,ATM,T08,Nhận lương,Credit,49912984,0,
TX000199259,2024-11-28,C03933,P206,B043,CH2,ATM,T02,Rút tiền mặt,Debit,-19368999,0,
TX000199260,2024-11-29,C03933,P003,B043,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-36238880,54358,21.1
TX000199261,2024-11-21,C03933,P206,B043,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-7832681,4400,
TX000199262,2024-11-14,C03933,P002,B043,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,33505780,0,22.8
TX000199263,2024-11-12,C03933,P206,B043,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-18420490,11000,
TX000199264,2024-11-27,C03933,P007,B043,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-63654853,19096,18.4
TX000199265,2024-11-27,C03933,P205,B043,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-26629804,0,
TX000199266,2024-11-04,C03933,P003,B043,CH2,ATM,T08,Nhận lương,Credit,34746296,0,
TX000199267,2024-11-21,C01138,P203,B003,CH3,Internet Banking,T07,Trả nợ vay,Debit,-57008,0,
TX000199268,2024-11-28,C00468,P203,B004,CH6,Đại lý,T08,Nhận lương,Credit,864610,0,
