TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000235366,2025-03-03,C00496,P202,B005,CH3,Internet Banking,T08,Nhận lương,Credit,1433832,0,
TX000235367,2025-03-29,C00496,P003,B005,CH2,ATM,T02,Rút tiền mặt,Debit,-3858472,0,
TX000235368,2025-03-28,C00496,P003,B005,CH3,Internet Banking,T08,Nhận lương,Credit,732030,0,
TX000235369,2025-03-09,C00496,P202,B005,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,203961,0,
TX000235370,2025-03-13,C00136,P002,B045,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-4262342,0,8.7
TX000235371,2025-03-30,C00136,P203,B045,CH2,ATM,T06,Mua sắm thẻ,Debit,-1360723,2041,
TX000235372,2025-03-18,C00136,P203,B045,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-4184496,2510,
TX000235373,2025-03-01,C01734,P005,B035,CH3,Internet Banking,T07,Trả nợ vay,Debit,-250937,0,
TX000235374,2025-03-30,C01734,P005,B035,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,139265,0,
TX000235375,2025-03-28,C03632,P205,B036,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-133071566,66535,
TX000235376,2025-03-23,C03632,P204,B036,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-135972232,81583,
TX000235377,2025-03-12,C03632,P204,B036,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-167131538,33426,
TX000235378,2025-03-09,C03632,P004,B036,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-62476332,31238,34.6
TX000235379,2025-03-27,C03632,P005,B036,CH6,Đại lý,T06,Mua sắm thẻ,Debit,-21962078,32943,
TX000235380,2025-03-26,C03632,P206,B036,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-12087586,11000,28.1
TX000235381,2025-03-17,C03632,P204,B036,CH5,Phone Banking,T02,Rút tiền mặt,Debit,-26916167,0,
TX000235382,2025-03-08,C01437,P002,B021,CH4,Mobile Banking,T08,Nhận lương,Credit,1096464,0,
TX000235383,2025-03-22,C01437,P002,B021,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-1315522,2000,6.5
TX000235384,2025-03-13,C01437,P002,B021,CH4,Mobile Banking,T08,Nhận lương,Credit,322951,0,
TX000235385,2025-03-01,C01104,P203,B036,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,221455,0,
TX000235386,2025-03-21,C01104,P203,B036,CH3,Internet Banking,T07,Trả nợ vay,Debit,-2071552,0,
TX000235387,2025-03-05,C01104,P203,B036,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-196817,4400,
TX000235388,2025-03-28,C01104,P003,B036,CH2,ATM,T08,Nhận lương,Credit,238903,0,
TX000235389,2025-03-18,C01021,P202,B023,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-496927,4400,
TX000235390,2025-03-25,C01021,P005,B023,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-658012,800,
TX000235391,2025-03-28,C01021,P005,B023,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-1197741,4400,
TX000235392,2025-03-28,C01021,P005,B023,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,106952,0,8.2
TX000235393,2025-03-20,C01021,P005,B023,CH3,Internet Banking,T08,Nhận lương,Credit,1424600,0,
TX000235394,2025-03-13,C03546,P202,B050,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-126576,800,
TX000235395,2025-03-26,C03546,P202,B050,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,627479,0,
TX000235396,2025-03-18,C03137,P202,B047,CH2,ATM,T08,Nhận lương,Credit,1529685,0,
