TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000009193,2023-02-03,C02961,P002,B026,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-2073410,11000,14.1
TX000009194,2023-02-27,C02961,P002,B026,CH3,Internet Banking,T08,Nhận lương,Credit,1648407,0,
TX000009195,2023-02-18,C02961,P002,B026,CH4,Mobile Banking,T08,Nhận lương,Credit,792149,0,
TX000009196,2023-02-07,C02961,P203,B026,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,4071539,0,16.0
TX000009197,2023-02-04,C02082,P004,B008,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-68435601,34217,27.3
TX000009198,2023-02-18,C02082,P205,B008,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,124443219,0,27.1
TX000009199,2023-02-11,C02082,P005,B008,CH2,ATM,T06,Mua sắm thẻ,Debit,-78541149,117811,
TX000009200,2023-02-05,C02082,P005,B008,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-62359461,18707,30.6
TX000009201,2023-02-26,C02082,P002,B008,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-39885614,0,
TX000009202,2023-02-17,C02616,P001,B029,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-8662751,11000,22.3
TX000009203,2023-02-22,C02616,P204,B029,CH3,Internet Banking,T07,Trả nợ vay,Debit,-28579141,0,
TX000009204,2023-02-22,C01026,P202,B013,CH4,Mobile Banking,T08,Nhận lương,Credit,912717,0,
TX000009205,2023-02-05,C01026,P006,B013,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-672058,4400,
TX000009206,2023-02-15,C01026,P202,B013,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-477791,11000,14.6
TX000009207,2023-02-04,C01026,P202,B013,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-1470346,4400,
TX000009208,2023-02-17,C01026,P006,B013,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-166360,0,
