TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000280344,2025-08-26,C03072,P203,B014,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-1199860,11000,
TX000280345,2025-08-16,C03072,P203,B014,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1047673,4400,
TX000280346,2025-08-26,C03072,P004,B014,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-242132,4400,
TX000280347,2025-08-11,C03072,P203,B014,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-469002,11000,
TX000280348,2025-08-02,C03072,P004,B014,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-582157,11000,
TX000280349,2025-08-01,C04258,P007,B024,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-486023,4400,
TX000280350,2025-08-20,C04258,P203,B024,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,230099,0,
TX000280351,2025-08-09,C04258,P203,B024,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-1068487,11000,19.2
TX000280352,2025-08-10,C04258,P007,B024,CH1,Quầy giao dịch,T08,Nhận lương,Credit,213812,0,10.0
TX000280353,2025-08-08,C04258,P007,B024,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-234283,11000,7.8
TX000280354,2025-08-09,C01089,P201,B043,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-593265,4400,
TX000280355,2025-08-11,C01089,P002,B043,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,635341,0,
TX000280356,2025-08-13,C01089,P002,B043,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,1925719,0,
TX000280357,2025-08-22,C01089,P201,B043,CH5,Phone Banking,T01,Gửi tiền mặt,Credit,137661,0,
TX000280358,2025-08-28,C01089,P201,B043,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-1489543,4400,
TX000280359,2025-08-08,C03586,P004,B024,CH5,Phone Banking,T02,Rút tiền mặt,Debit,-2226366,0,
TX000280360,2025-08-22,C03586,P007,B024,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-4101917,11000,
TX000280361,2025-08-09,C03586,P203,B024,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-6359816,4400,
TX000280362,2025-08-09,C03586,P202,B024,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-3417656,5000,20.3
TX000280363,2025-08-22,C03586,P004,B024,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-620276,0,
TX000280364,2025-08-22,C02780,P007,B043,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-177395,11000,5.4
TX000280365,2025-08-28,C02780,P203,B043,CH2,ATM,T02,Rút tiền mặt,Debit,-1869213,0,
TX000280366,2025-08-17,C02780,P203,B043,CH3,Internet Banking,T07,Trả nợ vay,Debit,-138939,0,
TX000280367,2025-08-14,C04324,P204,B050,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-1240368,0,
TX000280368,2025-08-13,C04324,P204,B050,CH2,ATM,T01,Gửi tiền mặt,Credit,2153697,0,
TX000280369,2025-08-24,C00818,P201,B050,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-93241,800,
TX000280370,2025-08-02,C00818,P003,B050,CH5,Phone Banking,T05,Thanh toán hóa đơn,Debit,-506822,11000,
TX000280371,2025-08-25,C00818,P003,B050,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-174509,11000,
TX000280372,2025-08-18,C04794,P006,B050,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-407447,4400,
TX000280373,2025-08-23,C04794,P006,B050,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-7040669,0,
TX000280374,2025-08-22,C04794,P204,B050,CH3,Internet Banking,T07,Trả nợ vay,Debit,-1840058,0,
TX000280375,2025-08-31,C02665,P202,B024,CH2,ATM,T06,Mua sắm thẻ,Debit,-2648319,3972,
TX000280376,2025-08-15,C02665,P002,B024,CH2,ATM,T06,Mua sắm thẻ,Debit,-390107,2000,
TX000280377,2025-08-12,C02665,P002,B024,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-987090,800,
TX000280378,2025-08-17,C02665,P202,B024,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-792263,0,
TX000280379,2025-08-19,C02665,P202,B024,CH2,ATM,T02,Rút tiền mặt,Debit,-1183377,0,
TX000280380,2025-08-28,C02665,P002,B024,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-147728,4400,
TX000280381,2025-08-30,C02665,P002,B024,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-244418,4400,
TX000280382,2025-08-11,C01803,P202,B050,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-446254,4400,
TX000280383,2025-08-27,C01803,P202,B050,CH3,Internet Banking,T08,Nhận lương,Credit,1649509,0,
TX000280384,2025-08-01,C04528,P203,B024,CH4,Mobile Banking,T08,Nhận lương,Credit,934633,0,
TX000280385,2025-08-26,C04528,P203,B024,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-626412,4400,
TX000280386,2025-08-08,C04528,P006,B024,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-865562,0,
TX000280387,2025-08-03,C02820,P002,B040,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-443692,11000,7.7
TX000280388,2025-08-31,C02820,P002,B040,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-2369106,0,
TX000280389,2025-08-13,C03423,P201,B050,CH3,Internet Banking,T08,Nhận lương,Credit,393803,0,
TX000280390,2025-08-05,C03423,P002,B050,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-800429,4400,
